,actionNumber,teamId,scoreHome,scoreAway,description,actionType,subType,time,location,newPossession,possession,possessionCount
39,54,1610612747,9,7,MISS L. James 28' 3PT Jump Shot,Missed Shot,Jump Shot,2860.0,h,False,LAL,20
40,55,1610612747,9,7,Davis REBOUND (Off:1 Def:2),Rebound,Unknown,2890.0,h,False,LAL,20
41,56,1610612747,11,7,Davis 2' Putback Dunk (2 PTS),Made Shot,Putback Dunk Shot,2910.0,h,False,LAL,20
42,57,0,11,7,Timberwolves Turnover: Shot Clock (T#4),Turnover,Shot Clock Turnover,3160.0,v,True,MIN,21
43,58,0,11,7,LAKERS Timeout: Regular (Full 1 Short 0),Timeout,Regular,3160.0,h,True,LAL,22
44,59,1610612747,11,7,SUB: Christie FOR L. James,Substitution,,3160.0,h,False,LAL,22
45,61,1610612747,13,7,Davis 19' Step Back Jump Shot (4 PTS),Made Shot,Step Back Jump shot,3350.0,h,False,LAL,22
46,62,1610612750,13,7,MISS Edwards 28' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,3540.0,v,True,MIN,23
47,63,0,13,7,Timberwolves Rebound,Rebound,Unknown,3540.0,v,False,MIN,23
48,64,1610612747,13,7,Hachimura L.B.FOUL (P1.T2) (N.Buchert),Foul,Loose Ball,3540.0,h,False,MIN,23
49,66,1610612750,13,7,SUB: Reid FOR Randle,Substitution,,3540.0,v,False,MIN,23
50,67,1610612750,13,7,SUB: DiVincenzo FOR Conley,Substitution,,3540.0,v,False,MIN,23
51,70,1610612750,13,10,Edwards 26' 3PT Step Back Jump Shot (6 PTS),Made Shot,Step Back Jump shot,3660.0,v,False,MIN,23
52,71,1610612747,13,10,MISS Reaves 27' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,3790.0,h,True,LAL,24
53,72,1610612747,13,10,Christie REBOUND (Off:1 Def:0),Rebound,Unknown,3820.0,h,False,LAL,24
54,73,1610612747,16,10,Russell 25' 3PT Jump Shot (3 PTS) (Davis 3 AST),Made Shot,Jump Shot,3840.0,h,False,LAL,24
55,75,1610612750,16,10,MISS DiVincenzo 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,4000.0,v,True,MIN,25
56,76,1610612747,16,10,Davis REBOUND (Off:1 Def:3),Rebound,Unknown,4030.0,h,True,LAL,26
57,77,1610612750,16,10,McDaniels P.FOUL (P1.T1) (N.Buchert),Foul,Personal,4110.0,v,False,LAL,26
58,79,1610612747,16,10,SUB: Vincent FOR Russell,Substitution,,4110.0,h,False,LAL,26
59,81,1610612747,16,10,MISS Christie 3PT Jump Shot,Missed Shot,Jump Shot,4160.0,h,False,LAL,26
60,82,1610612750,16,10,Reid REBOUND (Off:0 Def:1),Rebound,Unknown,4180.0,v,True,MIN,27
61,83,1610612750,16,10,Reid Out of Bounds - Bad Pass Turnover Turnover (P1.T5),Turnover,Out of Bounds - Bad Pass Turnover,4250.0,v,False,MIN,27
62,84,1610612747,16,10,MISS Davis 5' Hook Shot,Missed Shot,Hook Shot,4460.0,h,True,LAL,28
63,85,1610612750,16,10,Reid REBOUND (Off:0 Def:2),Rebound,Unknown,4480.0,v,True,MIN,29
64,86,1610612750,16,12,Gobert 1' Running Layup (2 PTS) (DiVincenzo 1 AST),Made Shot,Running Layup Shot,4530.0,v,False,MIN,29
65,88,1610612747,16,12,MISS Vincent 18' Step Back Jump Shot,Missed Shot,Step Back Jump shot,4740.0,h,True,LAL,30
66,89,0,16,12,LAKERS Rebound,Rebound,Unknown,4740.0,h,False,LAL,30
67,91,1610612747,16,12,MISS Reaves 4' Cutting Finger Roll Layup Shot,Missed Shot,Cutting Finger Roll Layup Shot,4820.0,h,False,LAL,30
68,92,1610612747,16,12,Reaves REBOUND (Off:2 Def:0),Rebound,Unknown,4890.0,h,False,LAL,30
69,93,1610612747,18,12,Reaves Tip Layup Shot (2 PTS),Made Shot,Tip Layup Shot,4890.0,h,False,LAL,30
70,94,1610612750,18,12,Edwards Traveling Turnover (P1.T6),Turnover,Traveling,4960.0,v,True,MIN,31
71,95,1610612747,18,12,MISS Davis 11' Turnaround Fadeaway Shot,Missed Shot,Turnaround Fadeaway shot,5130.0,h,True,LAL,32
72,96,1610612750,18,12,Gobert REBOUND (Off:0 Def:4),Rebound,Unknown,5160.0,v,True,MIN,33
73,97,1610612750,18,12,MISS McDaniels 28' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,5340.0,v,False,MIN,33
74,98,1610612750,18,12,Gobert REBOUND (Off:1 Def:4),Rebound,Unknown,5360.0,v,False,MIN,33
75,99,1610612747,18,12,Christie S.FOUL (P1.T3) (N.Buchert),Foul,Shooting,5370.0,h,False,MIN,33
76,101,1610612750,18,13,Gobert Free Throw 1 of 2 (3 PTS),Free Throw,Free Throw 1 of 2,5370.0,v,False,MIN,33
77,102,1610612747,18,13,SUB: L. James FOR Reaves,Substitution,,5370.0,h,False,MIN,33
78,103,1610612747,18,13,SUB: Hayes FOR Hachimura,Substitution,,5370.0,h,False,MIN,33
79,104,1610612750,18,13,SUB: Alexander-Walker FOR McDaniels,Substitution,,5370.0,v,False,MIN,33
80,108,1610612750,18,13,MISS Gobert Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,5370.0,v,False,MIN,33
81,109,1610612747,18,13,Davis REBOUND (Off:1 Def:4),Rebound,Unknown,5420.0,h,True,LAL,34
82,110,1610612747,18,13,MISS Christie 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,5580.0,h,False,LAL,34
83,111,1610612750,18,13,Edwards REBOUND (Off:0 Def:1),Rebound,Unknown,5610.0,v,True,MIN,35
84,112,1610612750,18,15,Edwards 3' Running Layup (8 PTS),Made Shot,Running Layup Shot,5670.0,v,False,MIN,35
85,113,1610612750,18,15,Reid S.FOUL (P1.T2) (J.Williams),Foul,Shooting,5880.0,v,True,LAL,36
86,115,0,18,15,Timberwolves Timeout: Regular (Reg.1 Short 0),Timeout,Regular,5880.0,v,False,LAL,36
87,117,1610612750,18,15,SUB: Randle FOR Gobert,Substitution,,5880.0,v,False,LAL,36
88,120,1610612747,19,15,Davis Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,5880.0,h,False,LAL,36
89,122,1610612747,20,15,Davis Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,5880.0,h,False,LAL,36
90,123,1610612750,20,18,Alexander-Walker 3PT Jump Shot (3 PTS) (DiVincenzo 2 AST),Made Shot,Jump Shot,6050.0,v,True,MIN,37
91,125,1610612747,20,18,MISS Davis 4' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,6220.0,h,True,LAL,38
92,126,1610612747,20,18,Hayes REBOUND (Off:1 Def:0),Rebound,Unknown,6240.0,h,False,LAL,38
93,127,1610612747,20,18,MISS Davis 10' Hook Shot,Missed Shot,Hook Shot,6250.0,h,False,LAL,38
94,128,1610612750,20,18,Reid REBOUND (Off:0 Def:3),Rebound,Unknown,6270.0,v,True,MIN,39
95,129,1610612750,20,18,MISS Edwards 26' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,6330.0,v,False,MIN,39
96,130,1610612747,20,18,Vincent REBOUND (Off:0 Def:1),Rebound,Unknown,6370.0,h,True,LAL,40
97,131,1610612747,20,18,MISS Christie 24' 3PT Jump Shot,Missed Shot,Jump Shot,6440.0,h,False,LAL,40
98,132,1610612750,20,18,Randle REBOUND (Off:0 Def:2),Rebound,Unknown,6460.0,v,True,MIN,41
99,136,1610612747,20,18,L. James S.FOUL (P1.T4) (J.Williams),Foul,Shooting,6520.0,h,False,MIN,41
100,138,1610612750,20,18,MISS DiVincenzo Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,6520.0,v,False,MIN,41
101,139,0,20,18,Timberwolves Rebound,Rebound,Normal Rebound,6520.0,v,False,MIN,41
102,140,1610612747,20,18,SUB: Russell FOR Davis,Substitution,,6520.0,h,False,MIN,41
103,142,1610612750,20,18,MISS DiVincenzo Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,6520.0,v,False,MIN,41
104,143,1610612747,20,18,Hayes REBOUND (Off:1 Def:1),Rebound,Unknown,6540.0,h,True,LAL,42
105,144,1610612750,20,18,DiVincenzo S.FOUL (P1.T3) (J.Williams),Foul,Shooting,6627.0,v,False,LAL,42
106,146,1610612747,21,18,Hayes Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,6627.0,h,False,LAL,42
107,147,1610612747,22,18,Hayes Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,6627.0,h,False,LAL,42
108,148,1610612750,22,21,Reid 27' 3PT Jump Bank Shot (3 PTS) (DiVincenzo 3 AST),Made Shot,Jump Bank Shot,6703.0,v,True,MIN,43
109,151,1610612747,22,21,MISS L. James 3' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,6852.0,h,True,LAL,44
110,152,0,22,21,LAKERS Rebound,Rebound,Unknown,6856.0,h,False,LAL,44
111,153,1610612747,22,21,L. James Traveling Turnover (P1.T2),Turnover,Traveling,6856.0,h,False,LAL,44
112,154,1610612750,22,21,MISS DiVincenzo 6' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,6999.0,v,True,MIN,45
113,155,1610612750,22,21,DiVincenzo REBOUND (Off:1 Def:0),Rebound,Unknown,7008.0,v,False,MIN,45
114,156,1610612750,22,23,DiVincenzo 1' Putback Layup (2 PTS),Made Shot,Putback Layup Shot,7008.0,v,False,MIN,45
115,157,1610612747,22,23,MISS Russell 26' 3PT Jump Shot,Missed Shot,Jump Shot,7189.0,h,True,LAL,46
116,158,0,22,23,LAKERS Rebound,Rebound,Unknown,7189.0,h,False,LAL,46
117,159,0,22,23,End of 1st Period (10:34 PM EST),period,end,7200.0,,False,LAL,46
118,166,0,22,23,Start of 2nd Period (10:37 PM EST),period,start,7200.0,,True,LAL,47
119,167,1610612747,22,23,MISS Russell 25' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,7370.0,h,False,LAL,47
120,168,1610612747,22,23,Hachimura REBOUND (Off:1 Def:0),Rebound,Unknown,7390.0,h,False,LAL,47
121,169,1610612747,24,23,Hachimura 1' Putback Layup (7 PTS),Made Shot,Putback Layup Shot,7410.0,h,False,LAL,47
122,170,1610612750,24,23,MISS DiVincenzo 24' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,7580.0,v,True,MIN,48
123,171,1610612750,24,23,Conley REBOUND (Off:1 Def:0),Rebound,Unknown,7610.0,v,False,MIN,48
124,172,1610612750,24,26,Randle 26' 3PT Step Back Jump Shot (3 PTS),Made Shot,Step Back Jump shot,7660.0,v,False,MIN,48
125,173,1610612747,24,26,MISS Hayes 14' Floating Jump Shot,Missed Shot,Floating Jump shot,7890.0,h,True,LAL,49
126,174,1610612747,24,26,Hayes REBOUND (Off:2 Def:1),Rebound,Unknown,7900.0,h,False,LAL,49
127,175,1610612747,26,26,Russell 2' Cutting Layup Shot (5 PTS) (Hachimura 1 AST),Made Shot,Cutting Layup Shot,8000.0,h,False,LAL,49
128,177,1610612750,26,26,Alexander-Walker Lost Ball Turnover (P1.T7),Turnover,Lost Ball,8190.0,v,True,MIN,50
129,177,1610612747,26,26,Hachimura STEAL (1 STL),,,8190.0,h,True,LAL,51
130,179,1610612747,26,26,MISS Hachimura 20' Pullup Jump Shot,Missed Shot,Pullup Jump shot,8280.0,h,False,LAL,51
131,180,0,26,26,LAKERS Rebound,Rebound,Unknown,8300.0,h,False,LAL,51
132,182,1610612747,26,26,MISS Russell 26' 3PT Jump Shot,Missed Shot,Jump Shot,8390.0,h,False,LAL,51
133,183,1610612747,26,26,Hayes REBOUND (Off:3 Def:1),Rebound,Unknown,8420.0,h,False,LAL,51
134,185,1610612747,28,26,Hayes 4' Dunk (4 PTS) (Russell 2 AST),Made Shot,Dunk Shot,8500.0,h,False,LAL,51
135,187,1610612750,28,26,MISS Reid 9' Turnaround Bank Hook Shot,Missed Shot,Turnaround Bank Hook Shot,8650.0,v,True,MIN,52
136,188,1610612750,28,26,Alexander-Walker REBOUND (Off:1 Def:0),Rebound,Unknown,8650.0,v,False,MIN,52
137,189,1610612747,28,26,Russell S.FOUL (P1.T1) (N.Buchert),Foul,Shooting,8650.0,h,False,MIN,52
138,191,1610612750,28,26,MISS Alexander-Walker Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,8650.0,v,False,MIN,52
139,192,0,28,26,Timberwolves Rebound,Rebound,Normal Rebound,8650.0,v,False,MIN,52
140,193,1610612750,28,27,Alexander-Walker Free Throw 2 of 2 (4 PTS),Free Throw,Free Throw 2 of 2,8650.0,v,False,MIN,52
141,194,1610612747,30,27,Russell 3' Driving Layup (7 PTS),Made Shot,Driving Layup Shot,8730.0,h,True,LAL,53
142,195,1610612750,30,27,Randle Offensive Charge Foul (P1) (J.Williams),Foul,Offensive Charge,8910.0,v,True,MIN,54
143,197,1610612750,30,27,Randle Offensive Foul Turnover (P2.T8),Turnover,Offensive Foul Turnover,8910.0,v,False,MIN,54
144,198,1610612747,32,27,Hayes 5' Cutting Dunk Shot (6 PTS) (Knecht 1 AST),Made Shot,Cutting Dunk Shot,9060.0,h,True,LAL,55
145,200,1610612750,32,27,MISS Reid 2' Driving Layup,Missed Shot,Driving Layup Shot,9210.0,v,True,MIN,56
146,201,1610612747,32,27,L. James REBOUND (Off:0 Def:3),Rebound,Unknown,9230.0,h,True,LAL,57
147,202,1610612747,34,27,L. James 5' Running Finger Roll Layup (6 PTS),Made Shot,Running Finger Roll Layup Shot,9270.0,h,False,LAL,57
148,203,0,34,27,Timberwolves Timeout: Regular (Reg.2 Short 0),Timeout,Regular,9270.0,v,True,MIN,58
149,204,1610612750,34,27,SUB: McDaniels FOR Alexander-Walker,Substitution,,9270.0,v,False,MIN,58
150,205,1610612750,34,27,SUB: Gobert FOR Randle,Substitution,,9270.0,v,False,MIN,58
151,208,1610612750,34,27,MISS McDaniels 3PT Jump Shot,Missed Shot,Jump Shot,9420.0,v,False,MIN,58
152,209,1610612747,34,27,Russell REBOUND (Off:0 Def:1),Rebound,Unknown,9450.0,h,True,LAL,59
153,210,1610612747,37,27,Knecht 26' 3PT Jump Shot (3 PTS) (Russell 3 AST),Made Shot,Jump Shot,9590.0,h,False,LAL,59
154,212,1610612750,37,29,McDaniels 12' Driving Floating Jump Shot (6 PTS) (Conley 1 AST),Made Shot,Driving Floating Jump Shot,9760.0,v,True,MIN,60
155,214,1610612750,37,29,McDaniels P.FOUL (P2.T1) (J.Orr),Foul,Personal,9860.0,v,True,LAL,61
156,216,1610612747,37,29,SUB: Davis FOR Hayes,Substitution,,9860.0,h,False,LAL,61
157,217,1610612747,37,29,SUB: Reaves FOR L. James,Substitution,,9860.0,h,False,LAL,61
158,220,1610612750,37,29,McDaniels S.FOUL (P3.T2) (J.Orr),Foul,Shooting,9960.0,v,False,LAL,61
159,222,1610612747,38,29,Davis Free Throw 1 of 2 (7 PTS),Free Throw,Free Throw 1 of 2,9960.0,h,False,LAL,61
160,223,1610612750,38,29,SUB: Edwards FOR McDaniels,Substitution,,9960.0,v,False,LAL,61
161,225,1610612747,39,29,Davis Free Throw 2 of 2 (8 PTS),Free Throw,Free Throw 2 of 2,9960.0,h,False,LAL,61
162,226,1610612750,39,29,Conley Bad Pass Turnover (P2.T9),Turnover,Bad Pass,10040.0,v,True,MIN,62
163,226,1610612747,39,29,Russell STEAL (2 STL),,,10040.0,h,True,LAL,63
164,228,1610612747,39,29,Russell Bad Pass Turnover (P1.T3),Turnover,Bad Pass,10060.0,h,False,LAL,63
165,228,1610612750,39,29,Conley STEAL (1 STL),,,10060.0,v,True,MIN,64
166,230,1610612750,39,29,MISS Gobert 3' Running Layup,Missed Shot,Running Layup Shot,10130.0,v,False,MIN,64
167,230,1610612747,39,29,Reaves BLOCK (1 BLK),,,10130.0,h,False,MIN,64
168,232,1610612747,39,29,Davis REBOUND (Off:1 Def:5),Rebound,Unknown,10160.0,h,True,LAL,65
169,233,1610612747,41,29,Knecht Running Layup (5 PTS),Made Shot,Running Layup Shot,10200.0,h,False,LAL,65
170,234,1610612750,41,29,Conley Bad Pass Turnover (P3.T10),Turnover,Bad Pass,10310.0,v,True,MIN,66
171,234,1610612747,41,29,Reaves STEAL (1 STL),,,10310.0,h,True,LAL,67
172,236,1610612747,43,29,Reaves 3' Running Layup (4 PTS),Made Shot,Running Layup Shot,10320.0,h,False,LAL,67
173,237,1610612750,43,29,Edwards S.FOUL (P1.T3) (J.Orr),Foul,Shooting,10320.0,v,False,LAL,67
174,239,1610612747,43,29,SUB: Vincent FOR Russell,Substitution,,10320.0,h,False,LAL,67
175,240,1610612750,43,29,SUB: Ingles FOR Conley,Substitution,,10320.0,v,False,LAL,67
176,243,1610612747,43,29,MISS Reaves Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,10320.0,h,False,LAL,67
177,244,1610612750,43,29,Gobert REBOUND (Off:1 Def:5),Rebound,Unknown,10340.0,v,True,MIN,68
178,245,1610612750,43,29,MISS DiVincenzo 26' 3PT Jump Shot,Missed Shot,Jump Shot,10550.0,v,False,MIN,68
179,246,1610612747,43,29,Hachimura REBOUND (Off:1 Def:1),Rebound,Unknown,10590.0,h,True,LAL,69
180,247,1610612747,45,29,Hachimura 14' Pullup Jump Shot (9 PTS) (Vincent 1 AST),Made Shot,Pullup Jump shot,10660.0,h,False,LAL,69
181,249,1610612750,45,32,Edwards 27' 3PT Step Back Jump Shot (11 PTS),Made Shot,Step Back Jump shot,10830.0,v,True,MIN,70
182,250,1610612747,47,32,Davis 2' Layup (10 PTS),Made Shot,Layup Shot,11000.0,h,True,LAL,71
183,251,1610612750,47,32,MISS DiVincenzo 27' 3PT Jump Shot,Missed Shot,Jump Shot,11180.0,v,True,MIN,72
184,252,1610612747,47,32,Knecht REBOUND (Off:0 Def:1),Rebound,Unknown,11200.0,h,True,LAL,73
185,253,1610612747,47,32,MISS Hachimura 12' Jump Shot,Missed Shot,Jump Shot,11250.0,h,False,LAL,73
186,254,1610612747,47,32,Hachimura REBOUND (Off:2 Def:1),Rebound,Unknown,11280.0,h,False,LAL,73
187,255,1610612747,49,32,Hachimura 1' Driving Layup (11 PTS),Made Shot,Driving Layup Shot,11290.0,h,False,LAL,73
188,256,1610612750,49,32,MISS Reid 24' 3PT Jump Shot,Missed Shot,Jump Shot,11450.0,v,True,MIN,74
189,257,1610612747,49,32,Reaves REBOUND (Off:2 Def:1),Rebound,Unknown,11480.0,h,True,LAL,75
190,258,1610612747,49,32,MISS Knecht 26' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,11510.0,h,False,LAL,75
191,259,1610612750,49,32,Edwards REBOUND (Off:0 Def:2),Rebound,Unknown,11550.0,v,True,MIN,76
192,260,1610612750,49,32,DiVincenzo Out of Bounds Lost Ball Turnover (P1.T11),Turnover,Out of Bounds Lost Ball Turnover,11610.0,v,False,MIN,76
193,261,1610612750,49,32,SUB: Randle FOR DiVincenzo,Substitution,,11610.0,v,True,LAL,77
194,262,1610612750,49,32,SUB: Alexander-Walker FOR Reid,Substitution,,11610.0,v,False,LAL,77
195,265,1610612747,51,32,Davis 4' Driving Layup (12 PTS),Made Shot,Driving Layup Shot,11770.0,h,False,LAL,77
196,266,1610612750,51,32,Gobert Violation:Defensive Goaltending (J.Orr),Violation,Defensive Goaltending,11770.0,v,True,MIN,78
197,267,1610612747,51,32,Knecht P.FOUL (P1.T2) (J.Williams),Foul,Personal,11840.0,h,False,MIN,78
198,269,1610612750,51,34,Edwards 1' Driving Layup (13 PTS),Made Shot,Driving Layup Shot,11900.0,v,False,MIN,78
199,270,1610612747,51,34,Hachimura S.FOUL (P2.T3) (N.Buchert),Foul,Shooting,11900.0,h,False,MIN,78
200,272,1610612750,51,35,Edwards Free Throw 1 of 1 (14 PTS),Free Throw,Free Throw 1 of 1,11900.0,v,False,MIN,78
201,274,1610612747,51,35,SUB: L. James FOR Vincent,Substitution,,12000.0,h,False,MIN,78
202,275,1610612747,51,35,SUB: B. James FOR Hachimura,Substitution,,12000.0,h,False,MIN,78
203,278,1610612747,51,35,MISS L. James 28' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,12040.0,h,True,LAL,79
204,279,1610612750,51,35,Gobert REBOUND (Off:1 Def:6),Rebound,Unknown,12080.0,v,True,MIN,80
205,280,1610612750,51,37,Randle 7' Pullup Jump Shot (5 PTS),Made Shot,Pullup Jump shot,12180.0,v,False,MIN,80
206,281,1610612747,51,37,MISS Davis 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,12320.0,h,True,LAL,81
207,282,1610612747,51,37,B. James REBOUND (Off:1 Def:0),Rebound,Unknown,12360.0,h,False,LAL,81
208,283,1610612747,51,37,MISS B. James Tip Layup Shot,Missed Shot,Tip Layup Shot,12360.0,h,False,LAL,81
209,283,1610612750,51,37,Gobert BLOCK (1 BLK),,,12360.0,v,False,LAL,81
210,285,1610612750,51,37,Alexander-Walker REBOUND (Off:1 Def:1),Rebound,Unknown,12360.0,v,True,MIN,82
211,286,1610612750,51,37,MISS Ingles 27' 3PT Jump Shot,Missed Shot,Jump Shot,12500.0,v,False,MIN,82
212,287,0,51,37,LAKERS Rebound,Rebound,Unknown,12520.0,h,True,LAL,83
213,289,1610612747,51,37,MISS L. James 18' Pullup Jump Shot,Missed Shot,Pullup Jump shot,12760.0,h,False,LAL,83
214,290,1610612750,51,37,Edwards REBOUND (Off:0 Def:3),Rebound,Unknown,12790.0,v,True,MIN,84
215,291,1610612750,51,37,MISS Edwards 29' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,12880.0,v,False,MIN,84
216,292,1610612750,51,37,Gobert REBOUND (Off:2 Def:6),Rebound,Unknown,12930.0,v,False,MIN,84
217,293,1610612750,51,39,Gobert Tip Dunk Shot (5 PTS),Made Shot,Tip Dunk Shot,12930.0,v,False,MIN,84
218,294,0,51,39,LAKERS Timeout: Regular (Full 2 Short 0),Timeout,Regular,12960.0,h,True,LAL,85
219,295,1610612747,53,39,L. James 2' Cutting Dunk Shot (8 PTS) (Reaves 2 AST),Made Shot,Cutting Dunk Shot,13060.0,h,False,LAL,85
220,297,1610612750,53,42,Alexander-Walker 25' 3PT Jump Shot (7 PTS) (Ingles 1 AST),Made Shot,Jump Shot,13230.0,v,True,MIN,86
221,299,1610612747,53,42,MISS B. James 28' 3PT Jump Shot,Missed Shot,Jump Shot,13420.0,h,True,LAL,87
222,300,1610612750,53,42,Randle REBOUND (Off:0 Def:3),Rebound,Unknown,13450.0,v,True,MIN,88
223,301,1610612750,53,42,MISS Edwards 18' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,13510.0,v,False,MIN,88
224,302,1610612747,53,42,Reaves REBOUND (Off:2 Def:2),Rebound,Unknown,13510.0,h,True,LAL,89
225,303,1610612750,53,42,Edwards P.FOUL (P2.T4) (N.Buchert),Foul,Personal,13610.0,v,False,LAL,89
