,actionNumber,teamId,scoreHome,scoreAway,description,actionType,subType,time,location,newPossession,possession,possessionCount
38,57,1610612763,12,11,SUB: Pippen Jr. FOR Bane,Substitution,,2320.0,v,False,UTA,16
39,58,1610612763,12,11,SUB: Wells FOR Aldama,Substitution,,2320.0,v,False,UTA,16
40,61,0,12,11,JAZZ Timeout: Regular (Full 1 Short 0),Timeout,Regular,2320.0,h,False,UTA,16
41,62,0,12,11,Instant Replay1st Period (9:23 PM EST),Instant Replay,Coach Challenge Overturn Ruling,2320.0,,False,UTA,16
42,63,1610612763,12,11,Morant S.FOUL (P1.T3) (J.Williams),Foul,Shooting,2510.0,v,False,UTA,16
43,65,1610612762,13,11,Sexton Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,2510.0,h,False,UTA,16
44,66,1610612762,14,11,Sexton Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,2510.0,h,False,UTA,16
45,67,1610612763,14,14,Wells 26' 3PT Jump Shot (3 PTS) (Morant 2 AST),Made Shot,Jump Shot,2570.0,v,True,MEM,17
46,69,1610612762,14,14,MISS George 28' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,2700.0,h,True,UTA,18
47,70,1610612763,14,14,Edey REBOUND (Off:1 Def:1),Rebound,Unknown,2730.0,v,True,MEM,19
48,71,1610612763,14,14,MISS Morant 3PT Jump Shot,Missed Shot,Jump Shot,2800.0,v,False,MEM,19
49,72,1610612762,14,14,Hendricks REBOUND (Off:0 Def:2),Rebound,Unknown,2850.0,h,True,UTA,20
50,73,1610612762,14,14,MISS Markkanen 25' 3PT Jump Shot,Missed Shot,Jump Shot,2890.0,h,False,UTA,20
51,74,1610612763,14,14,Morant REBOUND (Off:0 Def:2),Rebound,Unknown,2920.0,v,True,MEM,21
52,75,1610612763,14,14,Morant Out of Bounds - Bad Pass Turnover Turnover (P1.T2),Turnover,Out of Bounds - Bad Pass Turnover,2940.0,v,False,MEM,21
53,76,1610612763,14,14,SUB: Aldama FOR Morant,Substitution,,2940.0,v,True,UTA,22
54,77,1610612763,14,14,SUB: Bane FOR Edey,Substitution,,2940.0,v,False,UTA,22
55,78,1610612763,14,14,SUB: Clarke FOR Smart,Substitution,,2940.0,v,False,UTA,22
56,82,1610612762,14,14,SUB: Sensabaugh FOR Markkanen,Substitution,,2940.0,h,False,UTA,22
57,84,1610612762,14,14,MISS Sexton 11' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,3060.0,h,False,UTA,22
58,85,0,14,14,JAZZ Rebound,Rebound,Unknown,3080.0,h,False,UTA,22
59,87,1610612762,14,14,MISS George 7' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,3160.0,h,False,UTA,22
60,88,1610612763,14,14,Pippen Jr. REBOUND (Off:0 Def:1),Rebound,Unknown,3180.0,v,True,MEM,23
61,89,1610612763,14,17,Bane 26' 3PT Jump Shot (3 PTS) (Pippen Jr. 1 AST),Made Shot,Jump Shot,3210.0,v,False,MEM,23
62,91,1610612763,14,17,Pippen Jr. P.FOUL (P1.T4) (J.Williams),Foul,Personal,3300.0,v,True,UTA,24
63,93,1610612763,14,17,Bane P.FOUL (P2.PN) (K.Cutler),Foul,Personal,3350.0,v,False,UTA,24
64,95,1610612762,15,17,Sensabaugh Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,3350.0,h,False,UTA,24
65,96,1610612762,15,17,MISS Sensabaugh Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,3350.0,h,False,UTA,24
66,97,1610612763,15,17,Bane REBOUND (Off:0 Def:1),Rebound,Unknown,3370.0,v,True,MEM,25
67,98,1610612763,15,17,MISS Clarke 5' Layup,Missed Shot,Layup Shot,3420.0,v,False,MEM,25
68,98,1610612762,15,17,Sexton BLOCK (1 BLK),,,3420.0,h,False,MEM,25
69,100,1610612762,15,17,Sexton REBOUND (Off:0 Def:1),Rebound,Unknown,3440.0,h,True,UTA,26
70,101,1610612762,15,17,MISS Hendricks 26' 3PT Jump Shot,Missed Shot,Jump Shot,3500.0,h,False,UTA,26
71,102,1610612762,15,17,Sensabaugh REBOUND (Off:1 Def:0),Rebound,Unknown,3560.0,h,False,UTA,26
72,103,1610612762,15,17,MISS George 15' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,3640.0,h,False,UTA,26
73,104,1610612763,15,17,Clarke REBOUND (Off:0 Def:1),Rebound,Unknown,3680.0,v,True,MEM,27
74,105,1610612763,15,17,Clarke Bad Pass Turnover (P1.T3),Turnover,Bad Pass,3730.0,v,False,MEM,27
75,105,1610612762,15,17,Sensabaugh STEAL (1 STL),,,3730.0,h,True,UTA,28
76,107,1610612762,15,17,MISS Sexton 3' Running Layup,Missed Shot,Running Layup Shot,3780.0,h,False,UTA,28
77,108,1610612763,15,17,Aldama REBOUND (Off:1 Def:1),Rebound,Unknown,3810.0,v,True,MEM,29
78,109,1610612763,15,17,MISS Clarke 24' 3PT Jump Shot,Missed Shot,Jump Shot,3860.0,v,False,MEM,29
79,110,1610612762,15,17,George REBOUND (Off:0 Def:1),Rebound,Unknown,3890.0,h,True,UTA,30
80,111,1610612762,15,17,George Out of Bounds - Bad Pass Turnover Turnover (P1.T1),Turnover,Out of Bounds - Bad Pass Turnover,3900.0,h,False,UTA,30
81,112,1610612762,15,17,SUB: Clarkson FOR Sexton,Substitution,,3900.0,h,True,MEM,31
82,114,1610612763,15,17,Bane Bad Pass Turnover (P1.T4),Turnover,Bad Pass,4030.0,v,False,MEM,31
83,114,1610612762,15,17,Hendricks STEAL (1 STL),,,4030.0,h,True,UTA,32
84,116,1610612763,15,17,Pippen Jr. P.FOUL (P2.PN) (K.Cutler),Foul,Personal,4120.0,v,False,UTA,32
85,118,1610612762,15,17,MISS Clarkson Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,4120.0,h,False,UTA,32
86,119,0,15,17,JAZZ Rebound,Rebound,Normal Rebound,4120.0,h,False,UTA,32
87,120,1610612762,15,17,SUB: Collins FOR Hendricks,Substitution,,4120.0,h,False,UTA,32
88,121,1610612762,15,17,SUB: Williams FOR Kessler,Substitution,,4120.0,h,False,UTA,32
89,124,1610612762,16,17,Clarkson Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,4120.0,h,False,UTA,32
90,125,1610612763,16,17,MISS Bane 25' 3PT Jump Shot,Missed Shot,Jump Shot,4240.0,v,True,MEM,33
91,126,0,16,17,JAZZ Rebound,Rebound,Unknown,4260.0,h,True,UTA,34
92,129,1610612763,16,17,SUB: Konchar FOR Bane,Substitution,,4460.0,v,False,UTA,34
93,131,0,16,17,JAZZ Turnover: Shot Clock (T#2),Turnover,Shot Clock Turnover,4510.0,h,False,UTA,34
94,132,1610612763,16,20,Wells 30' 3PT Jump Shot (6 PTS) (Aldama 1 AST),Made Shot,Jump Shot,4700.0,v,True,MEM,35
95,134,1610612762,16,20,MISS Clarkson 11' Pullup Jump Shot,Missed Shot,Pullup Jump shot,4860.0,h,True,UTA,36
96,135,1610612763,16,20,Konchar REBOUND (Off:0 Def:1),Rebound,Unknown,4880.0,v,True,MEM,37
97,136,1610612763,16,23,Aldama 25' 3PT Running Pull-Up Jump Shot (9 PTS) (Konchar 1 AST),Made Shot,Running Pull-Up Jump Shot,4920.0,v,False,MEM,37
98,138,1610612762,16,23,Clarkson OFF.Foul (P1) (J.Williams),Foul,Offensive,5170.0,h,True,UTA,38
99,140,1610612762,16,23,Clarkson Offensive Foul Turnover (P1.T3),Turnover,Offensive Foul Turnover,5170.0,h,False,UTA,38
100,141,1610612762,16,23,SUB: Mills FOR George,Substitution,,5170.0,h,True,MEM,39
101,143,1610612763,16,23,MISS Clarke 24' 3PT Jump Shot,Missed Shot,Jump Shot,5300.0,v,False,MEM,39
102,144,1610612762,16,23,Clarkson REBOUND (Off:0 Def:1),Rebound,Unknown,5330.0,h,True,UTA,40
103,145,1610612762,16,23,MISS Collins 5' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,5490.0,h,False,UTA,40
104,146,1610612763,16,23,Aldama REBOUND (Off:1 Def:2),Rebound,Unknown,5510.0,v,True,MEM,41
105,147,1610612763,16,23,Aldama Bad Pass Turnover (P1.T5),Turnover,Bad Pass,5560.0,v,False,MEM,41
106,147,1610612762,16,23,Sensabaugh STEAL (2 STL),,,5560.0,h,True,UTA,42
107,149,1610612762,16,23,MISS Clarkson 4' Finger Roll Layup,Missed Shot,Finger Roll Layup Shot,5610.0,h,False,UTA,42
108,150,1610612762,16,23,Clarkson REBOUND (Off:1 Def:1),Rebound,Unknown,5630.0,h,False,UTA,42
109,153,1610612762,16,23,MISS Clarkson 3' Tip Layup Shot,Missed Shot,Tip Layup Shot,5630.0,h,False,UTA,42
110,154,1610612762,16,23,Collins REBOUND (Off:1 Def:0),Rebound,Unknown,5630.0,h,False,UTA,42
111,151,1610612762,18,23,Collins Tip Layup Shot (2 PTS),Made Shot,Tip Layup Shot,5630.0,h,False,UTA,42
112,152,0,18,23,Grizzlies Timeout: Regular (Reg.1 Short 0),Timeout,Regular,5630.0,v,True,MEM,43
113,155,1610612762,18,23,SUB: Markkanen FOR Sensabaugh,Substitution,,5630.0,h,False,MEM,43
114,157,1610612763,18,23,SUB: LaRavia FOR Aldama,Substitution,,5630.0,v,False,MEM,43
115,159,1610612763,18,23,MISS Wells 24' 3PT Jump Shot,Missed Shot,Jump Shot,5750.0,v,False,MEM,43
116,160,1610612762,18,23,Markkanen REBOUND (Off:0 Def:1),Rebound,Unknown,5780.0,h,True,UTA,44
117,161,1610612762,18,23,Markkanen Out of Bounds - Bad Pass Turnover Turnover (P1.T4),Turnover,Out of Bounds - Bad Pass Turnover,5830.0,h,False,UTA,44
118,162,1610612762,18,23,Mills S.FOUL (P1.T3) (K.Cutler),Foul,Shooting,5930.0,h,True,MEM,45
119,164,1610612763,18,23,MISS Pippen Jr. Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,5930.0,v,False,MEM,45
120,165,0,18,23,Grizzlies Rebound,Rebound,Normal Rebound,5930.0,v,False,MEM,45
121,166,1610612763,18,23,SUB: Huff FOR Wells,Substitution,,5930.0,v,False,MEM,45
122,167,1610612763,18,23,SUB: Morant FOR Clarke,Substitution,,5930.0,v,False,MEM,45
123,170,1610612763,18,23,MISS Pippen Jr. Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,5930.0,v,False,MEM,45
124,171,1610612762,18,23,Collins REBOUND (Off:1 Def:1),Rebound,Unknown,5980.0,h,True,UTA,46
125,172,1610612762,20,23,Collins 5' Driving Layup (4 PTS) (Clarkson 1 AST),Made Shot,Driving Layup Shot,6060.0,h,False,UTA,46
126,173,1610612762,20,23,Williams P.FOUL (P1.T4) (J.Conley),Foul,Personal,6150.0,h,True,MEM,47
127,175,1610612763,20,23,SUB: Smart FOR Pippen Jr.,Substitution,,6150.0,v,False,MEM,47
128,178,1610612763,20,25,Morant 2' Driving Reverse Layup (5 PTS),Made Shot,Driving Reverse Layup Shot,6200.0,v,False,MEM,47
129,179,1610612762,22,25,Clarkson 8' Driving Layup (3 PTS),Made Shot,Driving Layup Shot,6370.0,h,True,UTA,48
130,180,1610612763,22,25,MISS Huff 3PT Jump Shot,Missed Shot,Jump Shot,6480.0,v,True,MEM,49
131,181,1610612762,22,25,Markkanen REBOUND (Off:0 Def:2),Rebound,Unknown,6520.0,h,True,UTA,50
132,182,1610612763,22,25,Smart P.FOUL (P1.PN) (J.Williams),Foul,Personal,6606.0,v,False,UTA,50
133,184,1610612762,23,25,Markkanen Free Throw 1 of 2 (6 PTS),Free Throw,Free Throw 1 of 2,6606.0,h,False,UTA,50
134,185,1610612762,23,25,MISS Markkanen Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,6606.0,h,False,UTA,50
135,186,1610612763,23,25,LaRavia REBOUND (Off:0 Def:1),Rebound,Unknown,6617.0,v,True,MEM,51
136,187,1610612762,23,25,Williams P.FOUL (P2.PN) (K.Cutler),Foul,Personal,6728.0,h,False,MEM,51
137,189,1610612763,23,26,Smart Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,6728.0,v,False,MEM,51
138,190,1610612763,23,27,Smart Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,6728.0,v,False,MEM,51
139,191,1610612762,23,27,MISS Collins 19' Pullup Jump Shot,Missed Shot,Pullup Jump shot,6842.0,h,True,UTA,52
140,192,1610612763,23,27,Huff REBOUND (Off:0 Def:1),Rebound,Unknown,6874.0,v,True,MEM,53
141,193,1610612762,23,27,Collins S.FOUL (P1.PN) (J.Conley),Foul,Shooting,7050.0,h,False,MEM,53
142,195,1610612763,23,28,Morant Free Throw 1 of 2 (6 PTS),Free Throw,Free Throw 1 of 2,7050.0,v,False,MEM,53
143,196,1610612763,23,28,SUB: Clarke FOR Huff,Substitution,,7050.0,v,False,MEM,53
144,198,1610612763,23,29,Morant Free Throw 2 of 2 (7 PTS),Free Throw,Free Throw 2 of 2,7050.0,v,False,MEM,53
145,199,1610612762,23,29,MISS Markkanen 22' Turnaround Fadeaway Shot,Missed Shot,Turnaround Fadeaway shot,7196.0,h,True,UTA,54
146,200,0,23,29,JAZZ Rebound,Rebound,Unknown,7196.0,h,False,UTA,54
147,201,0,23,29,End of 1st Period (9:45 PM EST),period,end,7200.0,,False,UTA,54
148,206,0,23,29,Start of 2nd Period (9:48 PM EST),period,start,7200.0,,True,UTA,55
149,207,1610612762,23,29,MISS Markkanen 9' Pullup Jump Shot,Missed Shot,Pullup Jump shot,7390.0,h,False,UTA,55
150,208,1610612763,23,29,Morant REBOUND (Off:0 Def:3),Rebound,Unknown,7420.0,v,True,MEM,56
151,209,1610612763,23,29,MISS Smart 25' 3PT Jump Shot,Missed Shot,Jump Shot,7470.0,v,False,MEM,56
152,210,1610612763,23,29,Huff REBOUND (Off:1 Def:1),Rebound,Unknown,7500.0,v,False,MEM,56
153,211,1610612763,23,32,Smart 27' 3PT Jump Shot (5 PTS) (Huff 1 AST),Made Shot,Jump Shot,7510.0,v,False,MEM,56
154,213,1610612762,23,32,MISS Collins 26' 3PT Jump Shot,Missed Shot,Jump Shot,7650.0,h,True,UTA,57
155,214,1610612763,23,32,Huff REBOUND (Off:1 Def:2),Rebound,Unknown,7680.0,v,True,MEM,58
156,215,1610612763,23,34,LaRavia 3' Alley Oop Dunk (2 PTS) (Morant 3 AST),Made Shot,Alley Oop Dunk Shot,7770.0,v,False,MEM,58
157,217,1610612762,23,34,MISS Collins 6' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,7940.0,h,True,UTA,59
158,218,1610612763,23,34,Morant REBOUND (Off:0 Def:4),Rebound,Unknown,7970.0,v,True,MEM,60
159,219,1610612763,23,34,MISS Morant 9' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,8030.0,v,False,MEM,60
160,220,1610612762,23,34,Collins REBOUND (Off:1 Def:2),Rebound,Unknown,8060.0,h,True,UTA,61
161,221,1610612762,25,34,Collins 5' Alley Oop Dunk (6 PTS) (Clarkson 2 AST),Made Shot,Alley Oop Dunk Shot,8130.0,h,False,UTA,61
162,223,1610612763,25,34,MISS Smart 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,8310.0,v,True,MEM,62
163,224,1610612762,25,34,Markkanen REBOUND (Off:0 Def:3),Rebound,Unknown,8340.0,h,True,UTA,63
164,225,1610612762,27,34,Clarkson 4' Driving Floating Jump Shot (5 PTS),Made Shot,Driving Floating Jump Shot,8420.0,h,False,UTA,63
165,226,1610612762,27,34,Hendricks S.FOUL (P3.T1) (K.Cutler),Foul,Shooting,8560.0,h,True,MEM,64
166,228,1610612763,27,35,Morant Free Throw 1 of 2 (8 PTS),Free Throw,Free Throw 1 of 2,8560.0,v,False,MEM,64
167,229,1610612762,27,35,SUB: Williams FOR Hendricks,Substitution,,8560.0,h,False,MEM,64
168,230,1610612763,27,35,SUB: Edey FOR Huff,Substitution,,8560.0,v,False,MEM,64
169,233,1610612763,27,36,Morant Free Throw 2 of 2 (9 PTS),Free Throw,Free Throw 2 of 2,8560.0,v,False,MEM,64
170,234,1610612762,27,36,MISS Clarkson 25' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,8730.0,h,True,UTA,65
171,235,0,27,36,JAZZ Rebound,Rebound,Unknown,8740.0,h,False,UTA,65
172,236,1610612763,27,36,Edey L.B.FOUL (P2.T1) (J.Williams),Foul,Loose Ball,8740.0,v,False,UTA,65
173,238,1610612762,29,36,Markkanen 3' Alley Oop Dunk (8 PTS) (Clarkson 3 AST),Made Shot,Alley Oop Dunk Shot,8820.0,h,False,UTA,65
174,240,1610612763,29,36,MISS Smart 5' Turnaround Hook Shot,Missed Shot,Turnaround Hook Shot,8960.0,v,True,MEM,66
175,241,1610612762,29,36,Collins REBOUND (Off:1 Def:3),Rebound,Unknown,8970.0,h,True,UTA,67
176,242,1610612762,29,36,Collins Out of Bounds - Bad Pass Turnover Turnover (P1.T5),Turnover,Out of Bounds - Bad Pass Turnover,8980.0,h,False,UTA,67
177,243,1610612763,29,36,SUB: Bane FOR Konchar,Substitution,,8980.0,v,True,MEM,68
178,245,1610612763,29,39,LaRavia 25' 3PT Jump Shot (5 PTS) (Smart 1 AST),Made Shot,Jump Shot,9070.0,v,False,MEM,68
179,247,1610612762,31,39,Clarkson 8' Pullup Jump Shot (7 PTS),Made Shot,Pullup Jump shot,9280.0,h,True,UTA,69
180,248,1610612763,31,39,MISS Bane 15' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,9380.0,v,True,MEM,70
181,249,1610612762,31,39,Mills REBOUND (Off:0 Def:1),Rebound,Unknown,9390.0,h,True,UTA,71
182,250,1610612763,31,39,LaRavia S.FOUL (P1.T2) (J.Conley),Foul,Shooting,9420.0,v,False,UTA,71
183,252,1610612762,32,39,Markkanen Free Throw 1 of 2 (9 PTS),Free Throw,Free Throw 1 of 2,9420.0,h,False,UTA,71
184,253,1610612762,33,39,Markkanen Free Throw 2 of 2 (10 PTS),Free Throw,Free Throw 2 of 2,9420.0,h,False,UTA,71
185,254,1610612762,33,39," Foul : Double Personal - Collins (2 PF), Edey (3 PF) (J.Williams)",Foul,Double Personal,9420.0,,False,UTA,71
186,258,1610612763,33,39,MISS LaRavia 6' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,9620.0,v,False,UTA,71
187,258,1610612762,33,39,Collins BLOCK (1 BLK),,,9620.0,h,False,UTA,71
188,260,0,33,39,Grizzlies Rebound,Rebound,Unknown,9620.0,v,False,UTA,71
189,262,1610612763,33,41,Bane 12' Driving Floating Bank Jump Shot (5 PTS) (Morant 4 AST),Made Shot,Driving Floating Bank Jump Shot,9660.0,v,False,UTA,71
190,264,1610612762,33,41,MISS Clarkson 14' Pullup Jump Shot,Missed Shot,Pullup Jump shot,9800.0,h,True,MEM,72
191,264,1610612763,33,41,LaRavia BLOCK (1 BLK),,,9800.0,v,False,MEM,72
192,266,1610612762,33,41,Clarkson REBOUND (Off:2 Def:1),Rebound,Unknown,9830.0,h,False,MEM,72
193,267,1610612762,33,41,Clarkson Out of Bounds Lost Ball Turnover (P2.T6),Turnover,Out of Bounds Lost Ball Turnover,9830.0,h,False,MEM,72
194,268,1610612763,33,41,SUB: Pippen Jr. FOR Morant,Substitution,,9830.0,v,True,UTA,73
195,270,1610612763,33,41,MISS Pippen Jr. 25' 3PT Jump Shot,Missed Shot,Jump Shot,9980.0,v,False,UTA,73
196,271,1610612763,33,41,Smart REBOUND (Off:2 Def:1),Rebound,Unknown,10020.0,v,False,UTA,73
197,272,1610612762,33,41,Markkanen P.FOUL (P1.T2) (J.Conley),Foul,Personal,10020.0,h,False,UTA,73
198,274,1610612763,33,41,MISS Bane 15' Jump Shot,Missed Shot,Jump Shot,10160.0,v,False,UTA,73
199,275,0,33,41,Grizzlies Rebound,Rebound,Unknown,10160.0,v,False,UTA,73
200,276,0,33,41,Grizzlies Turnover: Shot Clock (T#6),Turnover,Shot Clock Turnover,10160.0,v,False,UTA,73
201,277,1610612763,33,41,Bane S.FOUL (P3.T3) (J.Conley),Foul,Shooting,10300.0,v,True,MEM,74
202,279,0,33,41,JAZZ Timeout: Regular (Full 2 Short 0),Timeout,Regular,10300.0,h,False,MEM,74
203,280,1610612763,33,41,SUB: Wells FOR Edey,Substitution,,10300.0,v,False,MEM,74
204,281,1610612763,33,41,SUB: Huff FOR Bane,Substitution,,10300.0,v,False,MEM,74
205,284,1610612762,33,41,SUB: Sexton FOR Clarkson,Substitution,,10300.0,h,False,MEM,74
206,285,1610612762,33,41,SUB: George FOR Mills,Substitution,,10300.0,h,False,MEM,74
207,286,1610612762,33,41,SUB: Kessler FOR Collins,Substitution,,10300.0,h,False,MEM,74
208,287,1610612762,33,41,SUB: Sensabaugh FOR Markkanen,Substitution,,10300.0,h,False,MEM,74
209,292,1610612762,34,41,Williams Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,10300.0,h,False,MEM,74
210,293,1610612762,35,41,Williams Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,10300.0,h,False,MEM,74
211,404,1610612763,35,41,Smart Lost Ball Turnover (P1.T7),Turnover,Lost Ball,10430.0,v,True,UTA,75
212,404,1610612762,35,41,Sexton STEAL (1 STL),,,10430.0,h,True,MEM,76
213,406,1610612762,35,41,Sexton Bad Pass Turnover (P1.T7),Turnover,Bad Pass,10450.0,h,False,MEM,76
214,406,1610612763,35,41,Smart STEAL (1 STL),,,10450.0,v,True,UTA,77
215,294,1610612763,35,41,Smart Lost Ball Turnover (P2.T8),Turnover,Lost Ball,10480.0,v,False,UTA,77
216,294,1610612762,35,41,Kessler STEAL (1 STL),,,10480.0,h,True,MEM,78
217,296,1610612762,37,41,Sexton 2' Running Layup (8 PTS),Made Shot,Running Layup Shot,10520.0,h,False,MEM,78
218,297,1610612763,37,43,Smart 3' Driving Layup (7 PTS),Made Shot,Driving Layup Shot,10650.0,v,True,UTA,79
219,298,1610612763,37,43,LaRavia P.FOUL (P2.T4) (J.Williams),Foul,Personal,10790.0,v,True,MEM,80
220,300,1610612763,37,43,SUB: Aldama FOR LaRavia,Substitution,,10790.0,v,False,MEM,80
221,301,1610612763,37,43,SUB: Clarke FOR Smart,Substitution,,10790.0,v,False,MEM,80
222,304,1610612762,37,43,MISS George 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,10930.0,h,False,MEM,80
223,305,1610612763,37,43,Clarke REBOUND (Off:0 Def:2),Rebound,Unknown,10970.0,v,True,UTA,81
224,306,1610612763,37,46,Huff 26' 3PT Jump Shot (3 PTS) (Clarke 1 AST),Made Shot,Jump Shot,11100.0,v,False,UTA,81
225,308,1610612762,37,46,Kessler Bad Pass Turnover (P1.T8),Turnover,Bad Pass,11170.0,h,True,MEM,82
