,actionNumber,teamId,scoreHome,scoreAway,description,actionType,subType,time,location,newPossession,possession,possessionCount
34,49,1610612740,8,7,MISS Jones 25' 3PT Jump Shot,Missed Shot,Jump Shot,2590.0,h,False,NOP,17
35,50,1610612741,8,7,Vučević REBOUND (Off:0 Def:2),Rebound,Unknown,2620.0,v,True,CHI,18
36,51,1610612740,8,7,Theis Violation:Kicked Ball (G.Petraitis),Violation,Kicked Ball,2680.0,h,False,CHI,18
37,52,1610612741,8,7,MISS White 27' 3PT Jump Shot,Missed Shot,Jump Shot,2750.0,v,False,CHI,18
38,53,0,8,7,Bulls Rebound,Rebound,Unknown,2780.0,v,False,CHI,18
39,55,1610612741,8,9,Vučević 2' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,2930.0,v,False,CHI,18
40,57,1610612740,8,9,MISS Ingram 15' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,3080.0,h,True,NOP,19
41,58,1610612740,8,9,Jones REBOUND (Off:1 Def:0),Rebound,Unknown,3090.0,h,False,NOP,19
42,59,1610612740,8,9,MISS Jones Tip Layup Shot,Missed Shot,Tip Layup Shot,3090.0,h,False,NOP,19
43,60,1610612741,8,9,LaVine REBOUND (Off:0 Def:2),Rebound,Unknown,3100.0,v,True,CHI,20
44,156,1610612741,8,9,LaVine Lost Ball Turnover (P1.T2),Turnover,Lost Ball,3160.0,v,False,CHI,20
45,156,1610612740,8,9,Theis STEAL (1 STL),,,3160.0,h,True,NOP,21
46,64,1610612740,10,9,Ingram 19' Pullup Jump Shot (2 PTS) (Theis 1 AST),Made Shot,Pullup Jump shot,3340.0,h,False,NOP,21
47,66,1610612741,10,11,Vučević 1' Cutting Layup Shot (6 PTS) (Giddey 2 AST),Made Shot,Cutting Layup Shot,3460.0,v,True,CHI,22
48,68,0,10,11,PELICANS Timeout: Regular (Full 1 Short 0),Timeout,Regular,3460.0,h,True,NOP,23
49,69,1610612740,10,11,SUB: Missi FOR Theis,Substitution,,3460.0,h,False,NOP,23
50,70,1610612740,10,11,SUB: Hawkins FOR Murray,Substitution,,3460.0,h,False,NOP,23
51,71,1610612741,10,11,SUB: Ball FOR Giddey,Substitution,,3460.0,v,False,NOP,23
52,75,1610612740,12,11,Ingram Cutting Dunk Shot (4 PTS) (McCollum 1 AST),Made Shot,Cutting Dunk Shot,3550.0,h,False,NOP,23
53,77,1610612741,12,11,MISS Williams 27' 3PT Jump Shot,Missed Shot,Jump Shot,3750.0,v,True,CHI,24
54,78,1610612740,12,11,Missi REBOUND (Off:0 Def:1),Rebound,Unknown,3760.0,h,True,NOP,25
55,79,1610612740,12,11,MISS Ingram 14' Jump Shot,Missed Shot,Jump Shot,3970.0,h,False,NOP,25
56,80,1610612741,12,11,Ball REBOUND (Off:0 Def:1),Rebound,Unknown,4010.0,v,True,CHI,26
57,81,1610612741,12,11,MISS White 29' 3PT Jump Shot,Missed Shot,Jump Shot,4170.0,v,False,CHI,26
58,82,1610612741,12,11,Williams REBOUND (Off:1 Def:0),Rebound,Unknown,4210.0,v,False,CHI,26
59,83,1610612741,12,11,MISS Williams 5' Reverse Layup,Missed Shot,Reverse Layup Shot,4220.0,v,False,CHI,26
60,84,1610612741,12,11,Williams REBOUND (Off:2 Def:0),Rebound,Unknown,4260.0,v,False,CHI,26
61,85,1610612741,12,14,LaVine 26' 3PT Jump Shot (3 PTS) (Williams 1 AST),Made Shot,Jump Shot,4300.0,v,False,CHI,26
62,87,1610612740,15,14,Ingram 25' 3PT Jump Shot (7 PTS) (McCollum 2 AST),Made Shot,Jump Shot,4400.0,h,True,NOP,27
63,89,1610612741,15,14,Ball Bad Pass Turnover (P1.T3),Turnover,Bad Pass,4500.0,v,True,CHI,28
64,89,1610612740,15,14,Missi STEAL (1 STL),,,4500.0,h,True,NOP,29
65,91,1610612740,17,14,McCollum 2' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,4590.0,h,False,NOP,29
66,92,1610612741,17,17,Ball 25' 3PT Jump Shot (3 PTS) (White 1 AST),Made Shot,Jump Shot,4740.0,v,True,CHI,30
67,94,1610612740,17,17,MISS Jones 24' 3PT Jump Shot,Missed Shot,Jump Shot,4930.0,h,True,NOP,31
68,95,1610612741,17,17,White REBOUND (Off:0 Def:1),Rebound,Unknown,4960.0,v,True,CHI,32
69,97,1610612741,17,17,MISS LaVine 4' Running Layup,Missed Shot,Running Layup Shot,5000.0,v,False,CHI,32
70,97,1610612740,17,17,Hawkins BLOCK (1 BLK),,,5000.0,h,False,CHI,32
71,101,0,17,17,PELICANS Rebound,Rebound,Unknown,5000.0,h,True,NOP,33
72,99,0,17,17,PELICANS Timeout: Regular (Full 2 Short 0),Timeout,Regular,5000.0,h,False,NOP,33
73,100,0,17,17,Instant Replay1st Period (8:29 PM EST),Instant Replay,Coach Challenge Overturn Ruling,5000.0,,False,NOP,33
74,103,1610612740,17,17,SUB: Green FOR Ingram,Substitution,,5000.0,h,False,NOP,33
75,104,1610612741,17,17,SUB: Dosunmu FOR White,Substitution,,5000.0,v,False,NOP,33
76,105,1610612741,17,17,SUB: Phillips FOR Vučević,Substitution,,5000.0,v,False,NOP,33
77,106,1610612741,17,17,SUB: Smith FOR Williams,Substitution,,5000.0,v,False,NOP,33
78,111,1610612740,20,17,Hawkins 26' 3PT Jump Shot (3 PTS) (McCollum 3 AST),Made Shot,Jump Shot,5130.0,h,False,NOP,33
79,113,1610612741,20,17,MISS Smith 26' 3PT Jump Shot,Missed Shot,Jump Shot,5230.0,v,True,CHI,34
80,114,1610612740,20,17,Jones REBOUND (Off:1 Def:1),Rebound,Unknown,5260.0,h,True,NOP,35
81,115,1610612740,23,17,McCollum 25' 3PT Jump Shot (7 PTS),Made Shot,Jump Shot,5400.0,h,False,NOP,35
82,116,0,23,17,Bulls Timeout: Regular (Reg.1 Short 0),Timeout,Regular,5420.0,v,True,CHI,36
83,117,1610612741,23,17,SUB: Horton-Tucker FOR Ball,Substitution,,5420.0,v,False,CHI,36
84,118,1610612741,23,17,SUB: Giddey FOR LaVine,Substitution,,5420.0,v,False,CHI,36
85,121,1610612741,23,17,Dosunmu Step Out of Bounds Turnover (P1.T4),Turnover,Step Out of Bounds Turnover,5520.0,v,False,CHI,36
86,122,1610612740,23,17,MISS McCollum 10' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,5630.0,h,True,NOP,37
87,123,1610612740,23,17,Missi REBOUND (Off:1 Def:1),Rebound,Unknown,5650.0,h,False,NOP,37
88,124,1610612740,23,17,MISS Missi Tip Layup Shot,Missed Shot,Tip Layup Shot,5650.0,h,False,NOP,37
89,125,0,23,17,PELICANS Rebound,Rebound,Unknown,5660.0,h,False,NOP,37
90,127,1610612740,23,17,SUB: Murray FOR McCollum,Substitution,,5660.0,h,False,NOP,37
91,129,1610612741,23,17,Smith S.FOUL (P1.T3) (N.Green),Foul,Shooting,5720.0,v,False,NOP,37
92,131,1610612740,24,17,Missi Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,5720.0,h,False,NOP,37
93,132,1610612740,25,17,Missi Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,5720.0,h,False,NOP,37
94,133,1610612741,25,19,Phillips 2' Driving Layup (2 PTS) (Dosunmu 1 AST),Made Shot,Driving Layup Shot,5880.0,v,True,CHI,38
95,134,1610612740,25,19,Murray Out of Bounds Lost Ball Turnover (P1.T1),Turnover,Out of Bounds Lost Ball Turnover,5960.0,h,True,NOP,39
96,136,1610612741,25,21,Dosunmu 1' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,6070.0,v,True,CHI,40
97,137,1610612740,25,21,MISS Jones 7' Driving Floating Bank Jump Shot,Missed Shot,Driving Floating Bank Jump Shot,6280.0,h,True,NOP,41
98,138,1610612741,25,21,Smith REBOUND (Off:0 Def:1),Rebound,Unknown,6300.0,v,True,CHI,42
99,139,1610612741,25,21,MISS Giddey 2' Running Layup,Missed Shot,Running Layup Shot,6350.0,v,False,CHI,42
100,139,1610612740,25,21,Missi BLOCK (1 BLK),,,6350.0,h,False,CHI,42
101,141,1610612740,25,21,Murray REBOUND (Off:0 Def:3),Rebound,Unknown,6380.0,h,True,NOP,43
102,142,1610612740,25,21,Green Out of Bounds - Bad Pass Turnover Turnover (P1.T2),Turnover,Out of Bounds - Bad Pass Turnover,6410.0,h,False,NOP,43
103,143,1610612741,25,23,Dosunmu 2' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,6530.0,v,True,CHI,44
104,144,1610612740,27,23,Missi 4' Hook Shot (4 PTS) (Murray 3 AST),Made Shot,Hook Shot,6641.0,h,True,NOP,45
105,146,1610612741,27,23,Giddey Bad Pass Turnover (P2.T5),Turnover,Bad Pass,6760.0,v,True,CHI,46
106,146,1610612740,27,23,Green STEAL (1 STL),,,6760.0,h,True,NOP,47
107,148,1610612740,29,23,Hawkins 1' Running Dunk (5 PTS),Made Shot,Running Dunk Shot,6764.0,h,False,NOP,47
108,150,1610612741,29,23,MISS Giddey 6' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,6948.0,v,True,CHI,48
109,151,1610612741,29,23,Giddey REBOUND (Off:1 Def:2),Rebound,Unknown,6967.0,v,False,CHI,48
110,152,1610612741,29,25,Giddey 3' Putback Layup (4 PTS),Made Shot,Putback Layup Shot,6968.0,v,False,CHI,48
111,153,1610612740,29,25,MISS Murray 25' 3PT Jump Shot,Missed Shot,Jump Shot,7151.0,h,True,NOP,49
112,154,1610612741,29,25,Giddey REBOUND (Off:1 Def:3),Rebound,Unknown,7181.0,v,True,CHI,50
113,155,0,29,25,End of 1st Period (8:39 PM EST),period,end,7200.0,,False,CHI,50
114,164,0,29,25,Start of 2nd Period (8:42 PM EST),period,start,7200.0,,True,CHI,51
115,165,1610612741,29,27,Smith 1' Layup (2 PTS) (Dosunmu 2 AST),Made Shot,Layup Shot,7360.0,v,False,CHI,51
116,167,1610612740,29,27,Robinson-Earl S.FOUL (P1.T1) (B.Kennedy),Foul,Shooting,7360.0,h,False,CHI,51
117,169,1610612741,29,28,Smith Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,7360.0,v,False,CHI,51
118,170,1610612741,29,28,Dosunmu P.FOUL (P1.T1) (N.Green),Foul,Personal,7530.0,v,True,NOP,52
119,172,1610612740,29,28,MISS Hawkins 25' 3PT Jump Shot,Missed Shot,Jump Shot,7590.0,h,False,NOP,52
120,173,0,29,28,Bulls Rebound,Rebound,Unknown,7600.0,v,True,CHI,53
121,175,1610612741,29,28,MISS Phillips 3PT Jump Shot,Missed Shot,Jump Shot,7750.0,v,False,CHI,53
122,176,1610612740,29,28,Ingram REBOUND (Off:0 Def:2),Rebound,Unknown,7780.0,h,True,NOP,54
123,177,1610612740,29,28,MISS Ingram 25' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,7820.0,h,False,NOP,54
124,178,1610612741,29,28,Dosunmu REBOUND (Off:0 Def:1),Rebound,Unknown,7870.0,v,True,CHI,55
125,179,1610612741,29,28,MISS Dosunmu 25' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,7920.0,v,False,CHI,55
126,180,1610612740,29,28,Hawkins REBOUND (Off:0 Def:1),Rebound,Unknown,7950.0,h,True,NOP,56
127,181,1610612740,32,28,Robinson-Earl 25' 3PT Jump Shot (3 PTS) (Alvarado 1 AST),Made Shot,Jump Shot,8030.0,h,False,NOP,56
128,183,1610612741,32,30,Giddey 3' Driving Layup (6 PTS),Made Shot,Driving Layup Shot,8160.0,v,True,CHI,57
129,184,1610612740,34,30,Ingram 3' Driving Layup (9 PTS) (Robinson-Earl 1 AST),Made Shot,Driving Layup Shot,8340.0,h,True,NOP,58
130,186,1610612741,34,30,MISS Phillips 27' 3PT Jump Shot,Missed Shot,Jump Shot,8470.0,v,True,CHI,59
131,187,1610612740,34,30,Hawkins REBOUND (Off:0 Def:2),Rebound,Unknown,8500.0,h,True,NOP,60
132,188,1610612740,37,30,Robinson-Earl 25' 3PT Running Jump Shot (6 PTS) (Alvarado 2 AST),Made Shot,Running Jump Shot,8550.0,h,False,NOP,60
133,190,1610612741,37,32,Giddey 2' Driving Layup (8 PTS),Made Shot,Driving Layup Shot,8700.0,v,True,CHI,61
134,191,1610612740,37,32,MISS Alvarado 3PT Jump Shot,Missed Shot,Jump Shot,8840.0,h,True,NOP,62
135,192,0,37,32,Bulls Rebound,Rebound,Unknown,8870.0,v,True,CHI,63
136,194,1610612741,37,32,SUB: Buzelis FOR Giddey,Substitution,,8870.0,v,False,CHI,63
137,195,1610612741,37,32,SUB: Ball FOR Dosunmu,Substitution,,8870.0,v,False,CHI,63
138,196,1610612741,37,32,SUB: LaVine FOR Phillips,Substitution,,8870.0,v,False,CHI,63
139,197,1610612741,37,32,SUB: White FOR Horton-Tucker,Substitution,,8870.0,v,False,CHI,63
140,202,1610612741,37,32,MISS LaVine 2' Driving Layup,Missed Shot,Driving Layup Shot,8980.0,v,False,CHI,63
141,203,1610612741,37,32,Smith REBOUND (Off:1 Def:1),Rebound,Unknown,9020.0,v,False,CHI,63
142,204,1610612741,37,34,Smith Putback Layup (5 PTS),Made Shot,Putback Layup Shot,9020.0,v,False,CHI,63
143,205,1610612740,40,34,Alvarado 26' 3PT Jump Shot (3 PTS) (Ingram 1 AST),Made Shot,Jump Shot,9150.0,h,True,NOP,64
144,207,1610612741,40,37,LaVine 26' 3PT Step Back Jump Shot (6 PTS),Made Shot,Step Back Jump shot,9370.0,v,True,CHI,65
145,208,1610612740,40,37,MISS Ingram 25' 3PT Jump Shot,Missed Shot,Jump Shot,9510.0,h,True,NOP,66
146,209,1610612741,40,37,White REBOUND (Off:0 Def:2),Rebound,Unknown,9540.0,v,True,CHI,67
147,210,1610612741,40,37,MISS Buzelis 24' 3PT Jump Shot,Missed Shot,Jump Shot,9640.0,v,False,CHI,67
148,211,1610612740,40,37,Robinson-Earl REBOUND (Off:0 Def:1),Rebound,Unknown,9660.0,h,True,NOP,68
149,212,1610612741,40,37,Buzelis S.FOUL (P1.T2) (B.Kennedy),Foul,Shooting,9740.0,v,False,NOP,68
150,214,1610612740,41,37,Ingram Free Throw 1 of 2 (10 PTS),Free Throw,Free Throw 1 of 2,9740.0,h,False,NOP,68
151,215,1610612740,42,37,Ingram Free Throw 2 of 2 (11 PTS),Free Throw,Free Throw 2 of 2,9740.0,h,False,NOP,68
152,216,1610612741,42,37,MISS Buzelis 3PT Jump Shot,Missed Shot,Jump Shot,9850.0,v,True,CHI,69
153,217,1610612740,42,37,Hawkins REBOUND (Off:0 Def:3),Rebound,Unknown,9870.0,h,True,NOP,70
154,218,1610612740,42,37,MISS Robinson-Earl 3PT Jump Shot,Missed Shot,Jump Shot,9930.0,h,False,NOP,70
155,219,1610612741,42,37,Buzelis REBOUND (Off:0 Def:1),Rebound,Unknown,9960.0,v,True,CHI,71
156,220,1610612741,42,37,MISS White 4' Running Layup,Missed Shot,Running Layup Shot,10010.0,v,False,CHI,71
157,221,1610612741,42,37,Smith REBOUND (Off:2 Def:1),Rebound,Unknown,10010.0,v,False,CHI,71
158,222,1610612741,42,39,Smith 2' Putback Layup (7 PTS),Made Shot,Putback Layup Shot,10010.0,v,False,CHI,71
159,223,1610612740,42,39,Alvarado S.FOUL (P1.T2) (B.Kennedy),Foul,Shooting,10010.0,h,False,CHI,71
160,225,1610612740,42,39,SUB: Jones FOR Green,Substitution,,10010.0,h,False,CHI,71
161,226,1610612740,42,39,SUB: Murray FOR Ingram,Substitution,,10010.0,h,False,CHI,71
162,229,1610612741,42,40,Smith Free Throw 1 of 1 (8 PTS),Free Throw,Free Throw 1 of 1,10010.0,v,False,CHI,71
163,230,1610612740,45,40,Hawkins 27' 3PT Jump Shot (8 PTS) (Alvarado 3 AST),Made Shot,Jump Shot,10200.0,h,True,NOP,72
164,232,1610612741,45,43,LaVine 29' 3PT Jump Shot (9 PTS) (Buzelis 1 AST),Made Shot,Jump Shot,10400.0,v,True,CHI,73
165,233,1610612740,45,43,MISS Murray 9' Pullup Jump Shot,Missed Shot,Pullup Jump shot,10540.0,h,True,NOP,74
166,234,1610612741,45,43,Buzelis REBOUND (Off:0 Def:2),Rebound,Unknown,10580.0,v,True,CHI,75
167,235,1610612741,45,45,LaVine 2' Driving Reverse Layup (11 PTS) (Ball 1 AST),Made Shot,Driving Reverse Layup Shot,10630.0,v,False,CHI,75
168,237,0,45,45,PELICANS Timeout: Regular (Full 3 Short 0),Timeout,Regular,10630.0,h,True,NOP,76
169,238,1610612740,45,45,SUB: McCollum FOR Alvarado,Substitution,,10630.0,h,False,NOP,76
170,239,1610612740,45,45,SUB: Missi FOR Robinson-Earl,Substitution,,10630.0,h,False,NOP,76
171,240,1610612741,45,45,SUB: Williams FOR Smith,Substitution,,10630.0,v,False,NOP,76
172,241,1610612741,45,45,SUB: Vučević FOR Buzelis,Substitution,,10630.0,v,False,NOP,76
173,246,0,45,45,PELICANS Turnover: Shot Clock (T#3),Turnover,Shot Clock Turnover,10870.0,h,False,NOP,76
174,247,1610612741,45,45,MISS Ball 28' 3PT Jump Shot,Missed Shot,Jump Shot,10970.0,v,True,CHI,77
175,248,1610612740,45,45,Missi REBOUND (Off:1 Def:2),Rebound,Unknown,11010.0,h,True,NOP,78
176,249,1610612741,45,45,LaVine P.FOUL (P1.T3) (N.Green),Foul,Personal,11010.0,v,False,NOP,78
177,251,1610612740,45,45,MISS McCollum 26' 3PT Jump Shot,Missed Shot,Jump Shot,11200.0,h,False,NOP,78
178,252,1610612741,45,45,LaVine REBOUND (Off:0 Def:3),Rebound,Unknown,11230.0,v,True,CHI,79
179,253,1610612741,45,45,LaVine Lost Ball Turnover (P2.T6),Turnover,Lost Ball,11240.0,v,False,CHI,79
180,253,1610612740,45,45,Murray STEAL (1 STL),,,11240.0,h,True,NOP,80
181,255,1610612740,48,45,McCollum 25' 3PT Jump Shot (10 PTS) (Missi 1 AST),Made Shot,Jump Shot,11280.0,h,False,NOP,80
182,257,1610612741,48,47,LaVine 22' Step Back Jump Shot (13 PTS),Made Shot,Step Back Jump shot,11440.0,v,True,CHI,81
183,258,1610612740,48,47,MISS Missi 6' Hook Shot,Missed Shot,Hook Shot,11710.0,h,True,NOP,82
184,259,1610612741,48,47,White REBOUND (Off:0 Def:3),Rebound,Unknown,11730.0,v,True,CHI,83
185,260,1610612741,48,49,White 2' Driving Layup (2 PTS) (LaVine 2 AST),Made Shot,Driving Layup Shot,11810.0,v,False,CHI,83
186,261,1610612740,48,49,MISS McCollum 27' 3PT Jump Shot,Missed Shot,Jump Shot,11920.0,h,True,NOP,84
187,262,1610612741,48,49,White REBOUND (Off:0 Def:4),Rebound,Unknown,11950.0,v,True,CHI,85
188,263,1610612741,48,52,LaVine 28' 3PT Jump Shot (16 PTS) (Ball 2 AST),Made Shot,Jump Shot,12050.0,v,False,CHI,85
189,266,1610612740,48,52,MISS Murray 8' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,12250.0,h,True,NOP,86
190,267,1610612740,48,52,Missi REBOUND (Off:2 Def:2),Rebound,Unknown,12260.0,h,False,NOP,86
191,268,1610612740,50,52,Missi 1' Reverse Layup (6 PTS),Made Shot,Reverse Layup Shot,12280.0,h,False,NOP,86
192,269,1610612741,50,54,Vučević 2' Layup (8 PTS) (Ball 3 AST),Made Shot,Layup Shot,12530.0,v,True,CHI,87
193,271,1610612740,50,54,MISS McCollum 13' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,12710.0,h,True,NOP,88
194,272,1610612741,50,54,White REBOUND (Off:0 Def:5),Rebound,Unknown,12730.0,v,True,CHI,89
195,273,1610612741,50,57,LaVine 28' 3PT Running Jump Shot (19 PTS) (White 2 AST),Made Shot,Running Jump Shot,12750.0,v,False,CHI,89
196,274,1610612741,50,57,Ball S.FOUL (P1.T4) (B.Kennedy),Foul,Shooting,12900.0,v,True,NOP,90
197,276,0,50,57,Bulls Timeout: Regular (Reg.2 Short 0),Timeout,Regular,12900.0,v,False,NOP,90
198,277,1610612740,50,57,SUB: Theis FOR Hawkins,Substitution,,12900.0,h,False,NOP,90
199,278,1610612740,50,57,SUB: Ingram FOR Missi,Substitution,,12900.0,h,False,NOP,90
200,279,1610612741,50,57,SUB: Dosunmu FOR Ball,Substitution,,12900.0,v,False,NOP,90
201,280,1610612741,50,57,SUB: Giddey FOR Williams,Substitution,,12900.0,v,False,NOP,90
202,285,1610612740,51,57,Murray Free Throw 1 of 2 (3 PTS),Free Throw,Free Throw 1 of 2,12900.0,h,False,NOP,90
203,286,1610612740,52,57,Murray Free Throw 2 of 2 (4 PTS),Free Throw,Free Throw 2 of 2,12900.0,h,False,NOP,90
204,287,1610612741,52,57,LaVine Out of Bounds Lost Ball Turnover (P3.T7),Turnover,Out of Bounds Lost Ball Turnover,13060.0,v,True,CHI,91
205,288,1610612741,52,57,Dosunmu S.FOUL (P2.PN) (G.Petraitis),Foul,Shooting,13200.0,v,True,NOP,92
206,290,1610612740,53,57,Theis Free Throw 1 of 2 (3 PTS),Free Throw,Free Throw 1 of 2,13200.0,h,False,NOP,92
207,291,1610612740,54,57,Theis Free Throw 2 of 2 (4 PTS),Free Throw,Free Throw 2 of 2,13200.0,h,False,NOP,92
208,292,1610612741,54,57,Vučević Offensive Charge Foul (P2) (G.Petraitis),Foul,Offensive Charge,13280.0,v,True,CHI,93
209,294,1610612741,54,57,Vučević Offensive Foul Turnover (P1.T8),Turnover,Offensive Foul Turnover,13280.0,v,False,CHI,93
210,295,1610612740,54,57,MISS Ingram 20' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,13470.0,h,True,NOP,94
211,296,1610612740,54,57,Ingram REBOUND (Off:1 Def:2),Rebound,Unknown,13480.0,h,False,NOP,94
212,297,1610612740,54,57,MISS Ingram 6' Jump Shot,Missed Shot,Jump Shot,13510.0,h,False,NOP,94
213,298,1610612740,54,57,Ingram REBOUND (Off:2 Def:2),Rebound,Unknown,13550.0,h,False,NOP,94
214,299,1610612740,56,57,Ingram Tip Layup Shot (13 PTS),Made Shot,Tip Layup Shot,13550.0,h,False,NOP,94
215,300,1610612741,56,57,MISS White 28' 3PT Jump Shot,Missed Shot,Jump Shot,13610.0,v,True,CHI,95
216,301,1610612740,56,57,Murray REBOUND (Off:0 Def:4),Rebound,Unknown,13640.0,h,True,NOP,96
217,302,1610612740,56,57,MISS Murray 25' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,13680.0,h,False,NOP,96
218,303,1610612741,56,57,LaVine REBOUND (Off:0 Def:4),Rebound,Unknown,13720.0,v,True,CHI,97
219,304,1610612740,56,57,Ingram S.FOUL (P1.T3) (G.Petraitis),Foul,Shooting,13824.0,h,False,CHI,97
220,306,1610612741,56,57,MISS Giddey Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,13824.0,v,False,CHI,97
221,307,0,56,57,Bulls Rebound,Rebound,Normal Rebound,13824.0,v,False,CHI,97
222,309,1610612741,56,58,Giddey Free Throw 2 of 2 (9 PTS),Free Throw,Free Throw 2 of 2,13824.0,v,False,CHI,97
223,310,1610612740,59,58,McCollum 25' 3PT Jump Shot (13 PTS) (Murray 4 AST),Made Shot,Jump Shot,14016.0,h,True,NOP,98
224,312,1610612741,59,58,MISS LaVine 28' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,14078.0,v,True,CHI,99
225,313,0,59,58,PELICANS Rebound,Rebound,Unknown,14085.0,h,True,NOP,100
