,actionNumber,teamId,scoreHome,scoreAway,description,actionType,subType,time,location,newPossession,possession,possessionCount
21,31,1610612738,3,5,MISS Tatum 15' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1120.0,v,False,BOS,9
22,32,1610612764,3,5,Sarr REBOUND (Off:0 Def:2),Rebound,Unknown,1160.0,h,True,WAS,10
23,33,1610612764,5,5,Poole 2' Running Layup (5 PTS),Made Shot,Running Layup Shot,1210.0,h,False,WAS,10
24,34,1610612738,5,7,White 3' Driving Floating Bank Jump Shot (5 PTS),Made Shot,Driving Floating Bank Jump Shot,1270.0,v,True,BOS,11
25,35,1610612764,5,7,MISS Kuzma 12' Floating Jump Shot,Missed Shot,Floating Jump shot,1410.0,h,True,WAS,12
26,36,1610612738,5,7,Holiday REBOUND (Off:0 Def:1),Rebound,Unknown,1430.0,v,True,BOS,13
27,37,1610612738,5,7,Holiday Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1480.0,v,False,BOS,13
28,37,1610612764,5,7,Poole STEAL (2 STL),,,1480.0,h,True,WAS,14
29,39,1610612764,7,7,Coulibaly 3' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1570.0,h,False,WAS,14
30,40,1610612738,7,9,Tatum 17' Fadeaway Jumper (4 PTS),Made Shot,Fadeaway Jump Shot,1670.0,v,True,BOS,15
31,41,1610612764,7,9,MISS Sarr 26' 3PT Jump Shot,Missed Shot,Jump Shot,1830.0,h,True,WAS,16
32,42,1610612764,7,9,Coulibaly REBOUND (Off:1 Def:0),Rebound,Unknown,1870.0,h,False,WAS,16
33,43,1610612764,7,9,MISS Carrington 26' 3PT Jump Shot,Missed Shot,Jump Shot,1930.0,h,False,WAS,16
34,44,1610612738,7,9,Horford REBOUND (Off:0 Def:2),Rebound,Unknown,1960.0,v,True,BOS,17
35,45,1610612738,7,12,Brown 26' 3PT Jump Shot (3 PTS) (Horford 1 AST),Made Shot,Jump Shot,2030.0,v,False,BOS,17
36,47,1610612764,10,12,Poole 25' 3PT Jump Shot (8 PTS) (Coulibaly 1 AST),Made Shot,Jump Shot,2210.0,h,True,WAS,18
37,49,1610612764,10,12,Kuzma Violation:Kicked Ball (J.Capers),Violation,Kicked Ball,2350.0,h,True,BOS,19
38,50,1610612764,10,12,Carrington P.FOUL (P1.T1) (J.Reneau),Foul,Personal,2400.0,h,False,BOS,19
39,52,1610612738,10,12,MISS Holiday 5' Layup,Missed Shot,Layup Shot,2500.0,v,False,BOS,19
40,52,1610612764,10,12,Sarr BLOCK (1 BLK),,,2500.0,h,False,BOS,19
41,54,1610612764,10,12,Coulibaly REBOUND (Off:1 Def:1),Rebound,Unknown,2530.0,h,True,WAS,20
42,55,1610612764,10,12,MISS Kuzma 8' Driving Layup,Missed Shot,Driving Layup Shot,2670.0,h,False,WAS,20
43,56,1610612764,10,12,Sarr REBOUND (Off:1 Def:2),Rebound,Unknown,2720.0,h,False,WAS,20
44,57,1610612764,12,12,Sarr Putback Dunk (2 PTS),Made Shot,Putback Dunk Shot,2720.0,h,False,WAS,20
45,58,1610612738,12,12,MISS Brown 27' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,2850.0,v,True,BOS,21
46,59,1610612764,12,12,Kuzma REBOUND (Off:0 Def:1),Rebound,Unknown,2870.0,h,True,WAS,22
47,60,1610612764,15,12,Poole 26' 3PT Step Back Jump Shot (11 PTS) (Kuzma 1 AST),Made Shot,Step Back Jump shot,2910.0,h,False,WAS,22
48,62,0,15,12,Celtics Timeout: Regular (Reg.1 Short 0),Timeout,Regular,2940.0,v,True,BOS,23
49,63,1610612738,15,12,MISS White 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,3110.0,v,False,BOS,23
50,64,1610612764,15,12,Coulibaly REBOUND (Off:1 Def:2),Rebound,Unknown,3130.0,h,True,WAS,24
51,65,1610612738,15,12,Tatum S.FOUL (P1.T1) (J.Reneau),Foul,Shooting,3190.0,v,False,WAS,24
52,67,1610612764,15,12,MISS Coulibaly Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,3190.0,h,False,WAS,24
53,68,0,15,12,WIZARDS Rebound,Rebound,Normal Rebound,3190.0,h,False,WAS,24
54,69,1610612764,15,12,SUB: Valančiūnas FOR Carrington,Substitution,,3190.0,h,False,WAS,24
55,70,1610612764,15,12,SUB: Kispert FOR Sarr,Substitution,,3190.0,h,False,WAS,24
56,71,1610612738,15,12,SUB: Kornet FOR Horford,Substitution,,3190.0,v,False,WAS,24
57,72,1610612738,15,12,SUB: Pritchard FOR Holiday,Substitution,,3190.0,v,False,WAS,24
58,77,1610612764,16,12,Coulibaly Free Throw 2 of 2 (3 PTS),Free Throw,Free Throw 2 of 2,3190.0,h,False,WAS,24
59,78,1610612738,16,12,MISS Tatum 4' Driving Layup,Missed Shot,Driving Layup Shot,3320.0,v,True,BOS,25
60,79,1610612764,16,12,Kispert REBOUND (Off:0 Def:1),Rebound,Unknown,3340.0,h,True,WAS,26
61,80,1610612764,16,12,Kuzma Out of Bounds Lost Ball Turnover (P1.T2),Turnover,Out of Bounds Lost Ball Turnover,3410.0,h,False,WAS,26
62,81,1610612738,16,12,MISS Brown 15' Turnaround Fadeaway Shot,Missed Shot,Turnaround Fadeaway shot,3570.0,v,True,BOS,27
63,82,1610612764,16,12,Kispert REBOUND (Off:0 Def:2),Rebound,Unknown,3590.0,h,True,WAS,28
64,83,1610612764,19,12,Poole 27' 3PT Running Jump Shot (14 PTS),Made Shot,Running Jump Shot,3640.0,h,False,WAS,28
65,84,1610612738,19,14,Tatum 5' Driving Layup (6 PTS),Made Shot,Driving Layup Shot,3870.0,v,True,BOS,29
66,85,1610612764,19,14,Poole Out of Bounds - Bad Pass Turnover Turnover (P1.T3),Turnover,Out of Bounds - Bad Pass Turnover,3960.0,h,True,WAS,30
67,86,1610612738,19,14,SUB: Tillman FOR Brown,Substitution,,3960.0,v,True,BOS,31
68,88,1610612738,19,14,MISS Tatum 4' Driving Layup,Missed Shot,Driving Layup Shot,4080.0,v,False,BOS,31
69,88,1610612764,19,14,Kuzma BLOCK (1 BLK),,,4080.0,h,False,BOS,31
70,90,1610612764,19,14,Valančiūnas REBOUND (Off:0 Def:1),Rebound,Unknown,4110.0,h,True,WAS,32
71,91,1610612764,22,14,Poole 24' 3PT Pullup Jump Shot (17 PTS) (Kispert 1 AST),Made Shot,Pullup Jump shot,4150.0,h,False,WAS,32
72,93,1610612738,22,14,MISS White 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,4260.0,v,True,BOS,33
73,94,1610612738,22,14,Tatum REBOUND (Off:1 Def:1),Rebound,Unknown,4290.0,v,False,BOS,33
74,95,1610612738,22,17,Tillman 24' 3PT Jump Shot (3 PTS) (White 2 AST),Made Shot,Jump Shot,4310.0,v,False,BOS,33
75,97,1610612764,22,17,MISS Kispert 30' 3PT Jump Shot,Missed Shot,Jump Shot,4590.0,h,True,WAS,34
76,98,1610612764,22,17,Valančiūnas REBOUND (Off:1 Def:1),Rebound,Unknown,4600.0,h,False,WAS,34
77,99,1610612764,22,17,MISS Valančiūnas 3' Putback Layup,Missed Shot,Putback Layup Shot,4600.0,h,False,WAS,34
78,100,0,22,17,WIZARDS Rebound,Rebound,Unknown,4600.0,h,False,WAS,34
79,101,1610612738,22,17,Kornet L.B.FOUL (P1.T2) (J.Capers),Foul,Loose Ball,4600.0,v,False,WAS,34
80,103,1610612764,24,17,Kuzma 6' Driving Hook Shot (2 PTS) (Kispert 2 AST),Made Shot,Driving Hook Shot,4700.0,h,False,WAS,34
81,105,1610612738,24,20,Pritchard 25' 3PT Pullup Jump Shot (3 PTS) (Tillman 1 AST),Made Shot,Pullup Jump shot,4860.0,v,True,BOS,35
82,107,0,24,20,WIZARDS Timeout: Regular (Full 1 Short 0),Timeout,Regular,4870.0,h,True,WAS,36
83,108,1610612764,24,20,SUB: Carrington FOR Poole,Substitution,,4870.0,h,False,WAS,36
84,109,1610612764,24,20,SUB: George FOR Kuzma,Substitution,,4870.0,h,False,WAS,36
85,112,1610612764,24,20,MISS Valančiūnas 15' Jump Shot,Missed Shot,Jump Shot,5100.0,h,False,WAS,36
86,113,1610612738,24,20,Kornet REBOUND (Off:0 Def:1),Rebound,Unknown,5120.0,v,True,BOS,37
87,114,1610612738,24,20,MISS Tatum 24' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,5170.0,v,False,BOS,37
88,115,1610612764,24,20,Coulibaly REBOUND (Off:1 Def:3),Rebound,Unknown,5210.0,h,True,WAS,38
89,116,1610612764,26,20,Valančiūnas 2' Dunk (2 PTS) (Coulibaly 2 AST),Made Shot,Dunk Shot,5240.0,h,False,WAS,38
90,118,1610612738,26,23,White 25' 3PT Jump Shot (8 PTS) (Kornet 1 AST),Made Shot,Jump Shot,5410.0,v,True,BOS,39
91,120,1610612764,26,23,Carrington Bad Pass Turnover (P1.T4),Turnover,Bad Pass,5610.0,h,True,WAS,40
92,120,1610612738,26,23,Tatum STEAL (1 STL),,,5610.0,v,True,BOS,41
93,122,1610612738,26,23,MISS Pritchard 1' Running Layup,Missed Shot,Running Layup Shot,5650.0,v,False,BOS,41
94,122,1610612764,26,23,Carrington BLOCK (2 BLK),,,5650.0,h,False,BOS,41
95,124,1610612738,26,23,Tatum REBOUND (Off:2 Def:1),Rebound,Unknown,5690.0,v,False,BOS,41
96,125,1610612738,26,25,Tatum 3' Layup (8 PTS),Made Shot,Layup Shot,5690.0,v,False,BOS,41
97,126,1610612764,28,25,Valančiūnas 5' Jump Shot (4 PTS) (Coulibaly 3 AST),Made Shot,Jump Shot,5870.0,h,True,WAS,42
98,128,1610612738,28,27,Tatum 18' Jump Shot (10 PTS),Made Shot,Jump Shot,6060.0,v,True,BOS,43
99,129,1610612764,28,27,MISS George 27' 3PT Jump Shot,Missed Shot,Jump Shot,6200.0,h,True,WAS,44
100,130,1610612738,28,27,Tatum REBOUND (Off:2 Def:2),Rebound,Unknown,6230.0,v,True,BOS,45
101,131,1610612764,28,27,Kispert S.FOUL (P1.T2) (J.Capers),Foul,Shooting,6310.0,h,False,BOS,45
102,133,1610612738,28,28,White Free Throw 1 of 2 (9 PTS),Free Throw,Free Throw 1 of 2,6310.0,v,False,BOS,45
103,134,1610612764,28,28,SUB: Kuzma FOR Coulibaly,Substitution,,6310.0,h,False,BOS,45
104,135,1610612738,28,28,SUB: Brown FOR Tillman,Substitution,,6310.0,v,False,BOS,45
105,138,1610612738,28,29,White Free Throw 2 of 2 (10 PTS),Free Throw,Free Throw 2 of 2,6310.0,v,False,BOS,45
106,139,1610612764,28,29,Carrington Lost Ball Turnover (P2.T5),Turnover,Lost Ball,6510.0,h,True,WAS,46
107,139,1610612738,28,29,White STEAL (1 STL),,,6510.0,v,True,BOS,47
108,142,1610612764,28,29,Kispert S.FOUL (P2.PN) (M.Kogut),Foul,Shooting,6540.0,h,False,BOS,47
109,144,1610612738,28,29,MISS Tatum Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,6540.0,v,False,BOS,47
110,145,0,28,29,Celtics Rebound,Rebound,Normal Rebound,6540.0,v,False,BOS,47
111,146,1610612738,28,29,SUB: Holiday FOR White,Substitution,,6540.0,v,False,BOS,47
112,148,1610612738,28,30,Tatum Free Throw 2 of 2 (11 PTS),Free Throw,Free Throw 2 of 2,6540.0,v,False,BOS,47
113,149,1610612764,30,30,Carrington 16' Pullup Jump Shot (2 PTS) (George 1 AST),Made Shot,Pullup Jump shot,6633.0,h,True,WAS,48
114,151,1610612764,30,30,Carrington S.FOUL (P2.PN) (J.Reneau),Foul,Shooting,6763.0,h,True,BOS,49
115,153,1610612738,30,31,Tatum Free Throw 1 of 2 (12 PTS),Free Throw,Free Throw 1 of 2,6763.0,v,False,BOS,49
116,154,1610612764,30,31,SUB: Butler FOR Carrington,Substitution,,6763.0,h,False,BOS,49
117,156,1610612738,30,32,Tatum Free Throw 2 of 2 (13 PTS),Free Throw,Free Throw 2 of 2,6763.0,v,False,BOS,49
118,157,1610612764,32,32,Valančiūnas 5' Cutting Layup Shot (6 PTS) (Butler 1 AST),Made Shot,Cutting Layup Shot,6880.0,h,True,WAS,50
119,159,1610612764,32,32,George S.FOUL (P1.PN) (J.Reneau),Foul,Shooting,7029.0,h,True,BOS,51
120,161,1610612738,32,32,MISS Tatum Free Throw 1 of 3,Free Throw,Free Throw 1 of 3,7029.0,v,False,BOS,51
121,162,0,32,32,Celtics Rebound,Rebound,Normal Rebound,7029.0,v,False,BOS,51
122,163,1610612738,32,32,MISS Tatum Free Throw 2 of 3,Free Throw,Free Throw 2 of 3,7029.0,v,False,BOS,51
123,164,0,32,32,Celtics Rebound,Rebound,Normal Rebound,7029.0,v,False,BOS,51
124,169,1610612738,32,33,Tatum Free Throw 3 of 3 (14 PTS),Free Throw,Free Throw 3 of 3,7029.0,v,False,BOS,51
125,165,1610612764,32,33,SUB: Poole FOR Valančiūnas,Substitution,,7029.0,h,False,BOS,51
126,166,1610612738,32,33,SUB: Tillman FOR Kornet,Substitution,,7029.0,v,False,BOS,51
127,170,1610612738,32,33,Holiday P.FOUL (P1.T3) (M.Kogut),Foul,Personal,7134.0,v,True,WAS,52
128,172,1610612764,32,33,MISS Poole 25' 3PT Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,7194.0,h,False,WAS,52
129,173,0,32,33,WIZARDS Rebound,Rebound,Unknown,7194.0,h,False,WAS,52
130,175,0,32,33,End of 1st Period (7:43 PM EST),period,end,7200.0,,False,WAS,52
131,182,0,32,33,Start of 2nd Period (7:45 PM EST),period,start,7200.0,,True,WAS,53
132,183,1610612764,32,33,MISS George 30' 3PT Jump Shot,Missed Shot,Jump Shot,7460.0,h,False,WAS,53
133,184,0,32,33,WIZARDS Rebound,Rebound,Unknown,7460.0,h,False,WAS,53
134,185,0,32,33,WIZARDS Turnover: Shot Clock (T#6),Turnover,Shot Clock Turnover,7460.0,h,False,WAS,53
135,186,1610612738,32,33,MISS Pritchard 25' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,7660.0,v,True,BOS,54
136,187,1610612764,32,33,Sarr REBOUND (Off:1 Def:3),Rebound,Unknown,7700.0,h,True,WAS,55
137,188,1610612764,34,33,Kispert 2' Driving Layup (2 PTS) (Valančiūnas 1 AST),Made Shot,Driving Layup Shot,7880.0,h,False,WAS,55
138,190,1610612738,34,33,Horford Out of Bounds Lost Ball Turnover (P2.T3),Turnover,Out of Bounds Lost Ball Turnover,7970.0,v,True,BOS,56
139,191,1610612764,36,33,Kispert 7' Driving Floating Bank Jump Shot (4 PTS) (Poole 1 AST),Made Shot,Driving Floating Bank Jump Shot,8070.0,h,True,WAS,57
140,194,1610612764,36,33,Sarr S.FOUL (P1.T1) (J.Reneau),Foul,Shooting,8320.0,h,True,BOS,58
141,196,1610612738,36,34,Holiday Free Throw 1 of 3 (1 PTS),Free Throw,Free Throw 1 of 3,8320.0,v,False,BOS,58
142,197,1610612738,36,35,Holiday Free Throw 2 of 3 (2 PTS),Free Throw,Free Throw 2 of 3,8320.0,v,False,BOS,58
143,198,1610612738,36,36,Holiday Free Throw 3 of 3 (3 PTS),Free Throw,Free Throw 3 of 3,8320.0,v,False,BOS,58
144,199,1610612764,36,36,Kispert Traveling Turnover (P1.T7),Turnover,Traveling,8510.0,h,True,WAS,59
145,200,1610612738,36,36,MISS Tillman 3PT Jump Shot,Missed Shot,Jump Shot,8630.0,v,True,BOS,60
146,201,1610612764,36,36,Sarr REBOUND (Off:1 Def:4),Rebound,Unknown,8660.0,h,True,WAS,61
147,202,1610612764,36,36,Poole Bad Pass Turnover (P2.T8),Turnover,Bad Pass,8740.0,h,False,WAS,61
148,202,1610612738,36,36,Brown STEAL (1 STL),,,8740.0,v,True,BOS,62
149,204,1610612764,36,36,Sarr S.FOUL (P2.T2) (J.Capers),Foul,Shooting,8830.0,h,False,BOS,62
150,206,1610612738,36,37,Holiday Free Throw 1 of 2 (4 PTS),Free Throw,Free Throw 1 of 2,8830.0,v,False,BOS,62
151,207,1610612738,36,37,SUB: Queta FOR Tillman,Substitution,,8830.0,v,False,BOS,62
152,209,1610612738,36,38,Holiday Free Throw 2 of 2 (5 PTS),Free Throw,Free Throw 2 of 2,8830.0,v,False,BOS,62
153,210,1610612764,36,38,MISS Valančiūnas 10' Turnaround Fadeaway Shot,Missed Shot,Turnaround Fadeaway shot,9030.0,h,True,WAS,63
154,211,1610612738,36,38,Horford REBOUND (Off:0 Def:3),Rebound,Unknown,9050.0,v,True,BOS,64
155,212,1610612738,36,41,Pritchard 26' 3PT Pullup Jump Shot (6 PTS),Made Shot,Pullup Jump shot,9130.0,v,False,BOS,64
156,213,0,36,41,WIZARDS Timeout: Regular (Full 2 Short 0),Timeout,Regular,9140.0,h,True,WAS,65
157,214,1610612764,36,41,SUB: Kuzma FOR Valančiūnas,Substitution,,9140.0,h,False,WAS,65
158,215,1610612764,36,41,SUB: Bagley III FOR Sarr,Substitution,,9140.0,h,False,WAS,65
159,218,1610612738,36,41,Queta P.FOUL (P1.T1) (J.Capers),Foul,Personal,9310.0,v,False,WAS,65
160,220,1610612764,38,41,George 2' Cutting Dunk Shot (2 PTS) (Bagley III 1 AST),Made Shot,Cutting Dunk Shot,9350.0,h,False,WAS,65
161,222,1610612738,38,43,Queta 3' Alley Oop Layup (2 PTS) (Brown 1 AST),Made Shot,Alley Oop Layup shot,9540.0,v,True,BOS,66
162,224,1610612764,38,43,Bagley III Bad Pass Turnover (P1.T9),Turnover,Bad Pass,9700.0,h,True,WAS,67
163,224,1610612738,38,43,Brown STEAL (2 STL),,,9700.0,v,True,BOS,68
164,226,1610612738,38,43,MISS Holiday 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,9750.0,v,False,BOS,68
165,227,1610612738,38,43,Queta REBOUND (Off:1 Def:0),Rebound,Unknown,9780.0,v,False,BOS,68
166,228,1610612738,38,45,Queta 1' Putback Layup (4 PTS),Made Shot,Putback Layup Shot,9790.0,v,False,BOS,68
167,229,1610612764,40,45,Kuzma 5' Driving Hook Shot (4 PTS),Made Shot,Driving Hook Shot,9940.0,h,True,WAS,69
168,230,1610612764,40,45,George S.FOUL (P2.T3) (J.Capers),Foul,Shooting,10010.0,h,True,BOS,70
169,232,1610612738,40,46,Brown Free Throw 1 of 2 (4 PTS),Free Throw,Free Throw 1 of 2,10010.0,v,False,BOS,70
170,233,1610612764,40,46,SUB: Coulibaly FOR Kispert,Substitution,,10010.0,h,False,BOS,70
171,234,1610612738,40,46,SUB: Tatum FOR Holiday,Substitution,,10010.0,v,False,BOS,70
172,237,1610612738,40,47,Brown Free Throw 2 of 2 (5 PTS),Free Throw,Free Throw 2 of 2,10010.0,v,False,BOS,70
173,238,1610612764,42,47,Kuzma 5' Driving Layup (6 PTS),Made Shot,Driving Layup Shot,10130.0,h,True,WAS,71
174,239,1610612738,42,47,MISS Tatum 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,10260.0,v,True,BOS,72
175,240,1610612764,42,47,George REBOUND (Off:0 Def:1),Rebound,Unknown,10300.0,h,True,WAS,73
176,241,1610612764,42,47,MISS Kuzma 25' 3PT Jump Shot,Missed Shot,Jump Shot,10340.0,h,False,WAS,73
177,242,1610612764,42,47,Bagley III REBOUND (Off:1 Def:0),Rebound,Unknown,10370.0,h,False,WAS,73
178,243,1610612764,44,47,Bagley III 3' Reverse Layup (2 PTS),Made Shot,Reverse Layup Shot,10370.0,h,False,WAS,73
179,244,1610612738,44,47,MISS Brown 3' Driving Layup,Missed Shot,Driving Layup Shot,10470.0,v,True,BOS,74
180,245,1610612764,44,47,George REBOUND (Off:0 Def:2),Rebound,Unknown,10480.0,h,True,WAS,75
181,246,1610612764,46,47,Kuzma 3' Cutting Dunk Shot (8 PTS) (Coulibaly 4 AST),Made Shot,Cutting Dunk Shot,10540.0,h,False,WAS,75
182,248,0,46,47,Celtics Timeout: Regular (Reg.2 Short 0),Timeout,Regular,10550.0,v,True,BOS,76
183,249,1610612764,46,47,SUB: Carrington FOR George,Substitution,,10550.0,h,False,BOS,76
184,250,1610612738,46,47,SUB: Kornet FOR Horford,Substitution,,10550.0,v,False,BOS,76
185,251,1610612738,46,47,SUB: White FOR Queta,Substitution,,10550.0,v,False,BOS,76
186,255,1610612738,46,49,Brown 3' Driving Floating Bank Jump Shot (7 PTS),Made Shot,Driving Floating Bank Jump Shot,10770.0,v,False,BOS,76
187,256,1610612764,46,49,MISS Poole 2' Driving Layup,Missed Shot,Driving Layup Shot,10840.0,h,True,WAS,77
188,257,1610612764,46,49,Bagley III REBOUND (Off:2 Def:0),Rebound,Unknown,10890.0,h,False,WAS,77
189,258,1610612764,48,49,Bagley III Tip Dunk Shot (4 PTS),Made Shot,Tip Dunk Shot,10890.0,h,False,WAS,77
190,259,1610612738,48,49,MISS Brown 4' Driving Layup,Missed Shot,Driving Layup Shot,11080.0,v,True,BOS,78
191,260,1610612764,48,49,Bagley III REBOUND (Off:2 Def:1),Rebound,Unknown,11100.0,h,True,WAS,79
192,261,1610612764,51,49,Poole 25' 3PT Step Back Jump Shot (20 PTS),Made Shot,Step Back Jump shot,11160.0,h,False,WAS,79
193,262,1610612738,51,51,Kornet 3' Hook Shot (2 PTS) (Tatum 1 AST),Made Shot,Hook Shot,11320.0,v,True,BOS,80
194,264,1610612764,51,51,MISS Kuzma 10' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,11430.0,h,True,WAS,81
195,265,1610612738,51,51,Tatum REBOUND (Off:2 Def:3),Rebound,Unknown,11450.0,v,True,BOS,82
196,266,1610612738,51,51,MISS Pritchard 3PT Running Jump Shot,Missed Shot,Running Jump Shot,11500.0,v,False,BOS,82
197,267,1610612764,51,51,Coulibaly REBOUND (Off:1 Def:4),Rebound,Unknown,11540.0,h,True,WAS,83
198,268,1610612764,51,51,MISS Bagley III 7' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,11580.0,h,False,WAS,83
199,269,1610612738,51,51,Brown REBOUND (Off:0 Def:1),Rebound,Unknown,11610.0,v,True,BOS,84
200,270,1610612738,51,54,White 24' 3PT Jump Shot (13 PTS) (Pritchard 1 AST),Made Shot,Jump Shot,11740.0,v,False,BOS,84
201,272,1610612764,51,54,MISS Kuzma 27' 3PT Jump Shot,Missed Shot,Jump Shot,11960.0,h,True,WAS,85
202,273,1610612764,51,54,Bagley III REBOUND (Off:3 Def:1),Rebound,Unknown,11980.0,h,False,WAS,85
203,275,1610612738,51,54,SUB: Holiday FOR Brown,Substitution,,11980.0,v,False,WAS,85
204,337,1610612764,51,54,SUB: Sarr FOR Bagley III,Substitution,,11980.0,h,False,WAS,85
205,277,1610612764,51,54,MISS Kuzma 12' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,12000.0,h,False,WAS,85
206,278,1610612738,51,54,Tatum REBOUND (Off:2 Def:4),Rebound,Unknown,12030.0,v,True,BOS,86
207,279,1610612738,51,54,Tatum Bad Pass Turnover (P1.T4),Turnover,Bad Pass,12050.0,v,False,BOS,86
208,279,1610612764,51,54,Poole STEAL (3 STL),,,12050.0,h,True,WAS,87
209,281,1610612738,51,54,Kornet S.FOUL (P2.T2) (M.Kogut),Foul,Shooting,12100.0,v,False,WAS,87
210,283,1610612764,52,54,Coulibaly Free Throw 1 of 2 (4 PTS),Free Throw,Free Throw 1 of 2,12100.0,h,False,WAS,87
211,284,1610612738,52,54,SUB: Horford FOR Pritchard,Substitution,,12100.0,v,False,WAS,87
212,286,1610612764,53,54,Coulibaly Free Throw 2 of 2 (5 PTS),Free Throw,Free Throw 2 of 2,12100.0,h,False,WAS,87
213,287,1610612738,53,57,Tatum 26' 3PT Step Back Jump Shot (17 PTS),Made Shot,Step Back Jump shot,12270.0,v,True,BOS,88
214,288,1610612764,53,57,MISS Poole 30' 3PT Jump Shot,Missed Shot,Jump Shot,12410.0,h,True,WAS,89
215,289,1610612738,53,57,Kornet REBOUND (Off:0 Def:2),Rebound,Unknown,12450.0,v,True,BOS,90
216,290,1610612738,53,57,MISS Holiday 3' Running Layup,Missed Shot,Running Layup Shot,12480.0,v,False,BOS,90
217,291,0,53,57,Celtics Rebound,Rebound,Unknown,12480.0,v,False,BOS,90
218,292,1610612738,53,57,Holiday Traveling Turnover (P2.T5),Turnover,Traveling,12480.0,v,False,BOS,90
219,293,1610612764,53,57,Coulibaly Palming Turnover (P2.T10),Turnover,Palming Turnover,12660.0,h,True,WAS,91
220,294,1610612738,53,60,Tatum 27' 3PT Step Back Jump Shot (20 PTS),Made Shot,Step Back Jump shot,12870.0,v,True,BOS,92
221,295,1610612738,53,60,Holiday P.FOUL (P2.T3) (M.Kogut),Foul,Personal,13020.0,v,True,WAS,93
222,297,1610612738,53,60,SUB: Brown FOR Kornet,Substitution,,13020.0,v,False,WAS,93
223,299,1610612738,53,60,White P.FOUL (P1.T4) (M.Kogut),Foul,Personal,13050.0,v,False,WAS,93
224,301,1610612764,53,60,MISS Kuzma 13' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,13160.0,h,False,WAS,93
225,302,1610612738,53,60,Brown REBOUND (Off:0 Def:2),Rebound,Unknown,13190.0,v,True,BOS,94
