,actionNumber,teamId,scoreHome,scoreAway,description,actionType,subType,time,location,newPossession,possession,possessionCount
0,2,0,0,0,Start of 1st Period (8:14 PM EST),period,start,0.0,,False,,0
1,4,1610612745,0,0,Jump Ball Sengun vs. Richards: Tip to Smith Jr.,Jump Ball,,0.0,h,True,HOU,1
2,7,1610612745,0,0,MISS VanVleet 26' 3PT Jump Shot,Missed Shot,Jump Shot,180.0,h,False,HOU,1
3,8,1610612766,0,0,Richards REBOUND (Off:0 Def:1),Rebound,Unknown,200.0,v,True,CHA,2
4,9,1610612745,0,0,Sengun S.FOUL (P1.T1) (B.Taylor),Foul,Shooting,340.0,h,False,CHA,2
5,11,1610612766,0,0,MISS Richards Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,340.0,v,False,CHA,2
6,12,0,0,0,Hornets Rebound,Rebound,Normal Rebound,340.0,v,False,CHA,2
7,13,1610612766,0,0,MISS Richards Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,340.0,v,False,CHA,2
8,14,1610612745,0,0,Smith Jr. REBOUND (Off:0 Def:1),Rebound,Unknown,340.0,h,True,HOU,3
9,15,1610612745,0,0,MISS Ja. Green 2' Driving Layup,Missed Shot,Driving Layup Shot,470.0,h,False,HOU,3
10,15,1610612766,0,0,Richards BLOCK (1 BLK),,,470.0,v,False,HOU,3
11,17,1610612766,0,0,Martin REBOUND (Off:0 Def:1),Rebound,Unknown,480.0,v,True,CHA,4
12,18,1610612766,0,0,MISS Martin 10' Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,530.0,v,False,CHA,4
13,19,1610612745,0,0,Sengun REBOUND (Off:0 Def:1),Rebound,Unknown,530.0,h,True,HOU,5
14,20,1610612745,0,0,MISS Smith Jr. 25' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,610.0,h,False,HOU,5
15,21,1610612745,0,0,Sengun REBOUND (Off:1 Def:1),Rebound,Unknown,610.0,h,False,HOU,5
16,22,1610612745,0,0,MISS Brooks 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,700.0,h,False,HOU,5
17,23,1610612766,0,0,Bridges REBOUND (Off:0 Def:1),Rebound,Unknown,710.0,v,True,CHA,6
18,24,1610612766,0,0,MISS Miller 26' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,780.0,v,False,CHA,6
19,25,1610612745,0,0,Sengun REBOUND (Off:1 Def:2),Rebound,Unknown,800.0,h,True,HOU,7
20,26,1610612745,0,0,MISS Sengun 2' Driving Layup,Missed Shot,Driving Layup Shot,920.0,h,False,HOU,7
