,actionNumber,teamId,scoreHome,scoreAway,description,actionType,subType,time,location,newPossession,possession,possessionCount
83,114,1610612750,22,19,Edwards S.FOUL (P2.T4) (T.Ford),Foul,Shooting,5340.0,v,True,SAC,39
84,116,1610612758,22,19,MISS DeRozan Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,5340.0,h,False,SAC,39
85,117,0,22,19,KINGS Rebound,Rebound,Normal Rebound,5340.0,h,False,SAC,39
86,118,1610612758,23,19,DeRozan Free Throw 2 of 2 (4 PTS),Free Throw,Free Throw 2 of 2,5340.0,h,False,SAC,39
87,119,1610612750,23,21,Gobert 4' Alley Oop Layup (2 PTS) (Reid 1 AST),Made Shot,Alley Oop Layup shot,5450.0,v,True,MIN,40
88,121,1610612758,23,21,MISS Lyles 26' 3PT Jump Shot,Missed Shot,Jump Shot,5570.0,h,True,SAC,41
89,122,1610612750,23,21,Reid REBOUND (Off:0 Def:1),Rebound,Unknown,5600.0,v,True,MIN,42
90,123,1610612750,23,21,MISS Edwards 28' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,5690.0,v,False,MIN,42
91,124,1610612758,23,21,Sabonis REBOUND (Off:0 Def:2),Rebound,Unknown,5720.0,h,True,SAC,43
92,125,1610612758,23,21,DeRozan Out of Bounds - Bad Pass Turnover Turnover (P1.T4),Turnover,Out of Bounds - Bad Pass Turnover,5790.0,h,False,SAC,43
93,126,0,23,21,Timberwolves Timeout: Regular (Reg.1 Short 0),Timeout,Regular,5790.0,v,True,MIN,44
94,127,1610612758,23,21,SUB: Fox FOR DeRozan,Substitution,,5790.0,h,False,MIN,44
95,128,1610612750,23,21,SUB: Randle FOR Edwards,Substitution,,5790.0,v,False,MIN,44
96,129,1610612750,23,21,SUB: Ingles FOR Gobert,Substitution,,5790.0,v,False,MIN,44
97,133,1610612750,23,21,MISS DiVincenzo 24' 3PT Jump Shot,Missed Shot,Jump Shot,6010.0,v,False,MIN,44
98,134,1610612758,23,21,Lyles REBOUND (Off:0 Def:1),Rebound,Unknown,6040.0,h,True,SAC,45
99,135,1610612758,25,21,Monk 5' Driving Dunk (6 PTS),Made Shot,Driving Dunk Shot,6150.0,h,False,SAC,45
100,136,1610612750,25,24,Reid 29' 3PT Jump Shot (3 PTS) (Randle 1 AST),Made Shot,Jump Shot,6350.0,v,True,MIN,46
101,138,1610612758,27,24,Fox 5' Cutting Dunk Shot (9 PTS) (Lyles 1 AST),Made Shot,Cutting Dunk Shot,6560.0,h,True,SAC,47
102,140,1610612750,27,24,DiVincenzo OFF.Foul (P1) (S.Mehta),Foul,Offensive,6590.0,v,True,MIN,48
103,142,1610612750,27,24,DiVincenzo Offensive Foul Turnover (P1.T7),Turnover,Offensive Foul Turnover,6590.0,v,False,MIN,48
104,143,1610612758,27,24,SUB: Murray FOR Sabonis,Substitution,,6590.0,h,True,SAC,49
105,144,1610612758,27,24,SUB: Len FOR Ellis,Substitution,,6590.0,h,False,SAC,49
106,147,1610612758,29,24,Len 2' Alley Oop Dunk (2 PTS) (Fox 3 AST),Made Shot,Alley Oop Dunk Shot,6644.0,h,False,SAC,49
107,149,1610612750,29,24,DiVincenzo Lost Ball Turnover (P2.T8),Turnover,Lost Ball,6750.0,v,True,MIN,50
108,149,1610612758,29,24,Lyles STEAL (1 STL),,,6750.0,h,True,SAC,51
109,151,1610612758,32,24,Monk 25' 3PT Running Pull-Up Jump Shot (9 PTS),Made Shot,Running Pull-Up Jump Shot,6804.0,h,False,SAC,51
110,152,1610612750,32,26,Randle 3' Driving Layup (8 PTS),Made Shot,Driving Layup Shot,6896.0,v,True,MIN,52
111,153,1610612758,32,26,Murray S.FOUL (P1.T3) (T.Ford),Foul,Shooting,6896.0,h,False,MIN,52
112,155,1610612750,32,26,MISS Randle Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,6896.0,v,False,MIN,52
113,156,1610612758,32,26,Len REBOUND (Off:0 Def:1),Rebound,Unknown,6918.0,h,True,SAC,53
114,157,1610612758,32,26,Len Traveling Turnover (P1.T5),Turnover,Traveling,7105.0,h,False,SAC,53
115,158,1610612758,32,26,SUB: Ellis FOR Monk,Substitution,,7105.0,h,True,MIN,54
116,160,1610612750,32,29,Randle 25' 3PT Step Back Jump Shot (11 PTS),Made Shot,Step Back Jump shot,7200.0,v,False,MIN,54
117,161,0,32,29,Instant Replay1st Period (10:39 PM EST),Instant Replay,Support Ruling,7200.0,,True,SAC,55
118,162,0,32,29,End of 1st Period (10:40 PM EST),period,end,7200.0,,False,SAC,55
119,167,0,32,29,Start of 2nd Period (10:42 PM EST),period,start,7200.0,,True,MIN,56
120,168,1610612750,32,29,MISS Reid 27' 3PT Jump Shot,Missed Shot,Jump Shot,7370.0,v,False,MIN,56
121,169,1610612758,32,29,Murray REBOUND (Off:0 Def:2),Rebound,Unknown,7410.0,h,True,SAC,57
122,170,1610612758,34,29,DeRozan 16' Pullup Jump Shot (6 PTS),Made Shot,Pullup Jump shot,7570.0,h,False,SAC,57
123,171,1610612750,34,29,Reid Offensive Charge Foul (P1) (J.Van Duyne),Foul,Offensive Charge,7710.0,v,True,MIN,58
124,173,1610612750,34,29,Reid Offensive Foul Turnover (P1.T9),Turnover,Offensive Foul Turnover,7710.0,v,False,MIN,58
125,175,1610612750,34,29,Ingles S.FOUL (P1.T1) (J.Van Duyne),Foul,Shooting,7930.0,v,True,SAC,59
126,177,1610612758,35,29,Murray Free Throw 1 of 2 (3 PTS),Free Throw,Free Throw 1 of 2,7930.0,h,False,SAC,59
127,178,1610612758,36,29,Murray Free Throw 2 of 2 (4 PTS),Free Throw,Free Throw 2 of 2,7930.0,h,False,SAC,59
128,179,1610612750,36,31,Randle 13' Floating Jump Shot (13 PTS),Made Shot,Floating Jump shot,8150.0,v,True,MIN,60
129,180,1610612758,38,31,Murray 19' Fadeaway Jumper (6 PTS),Made Shot,Fadeaway Jump Shot,8370.0,h,True,SAC,61
130,181,1610612750,38,33,Randle 16' Driving Floating Jump Shot (15 PTS) (Ingles 1 AST),Made Shot,Driving Floating Jump Shot,8500.0,v,True,MIN,62
131,183,1610612758,38,33,MISS Murray 26' 3PT Jump Shot,Missed Shot,Jump Shot,8660.0,h,True,SAC,63
132,184,1610612750,38,33,Alexander-Walker REBOUND (Off:0 Def:1),Rebound,Unknown,8730.0,v,True,MIN,64
133,185,1610612750,38,35,DiVincenzo 6' Running Layup (2 PTS) (Alexander-Walker 1 AST),Made Shot,Running Layup Shot,8760.0,v,False,MIN,64
134,188,1610612758,38,35,SUB: Monk FOR Fox,Substitution,,8820.0,h,True,SAC,65
135,190,0,38,35,KINGS Timeout: Regular (Full 2 Short 0),Timeout,Regular,8820.0,h,False,SAC,65
136,192,1610612750,38,35,SUB: McDaniels FOR Ingles,Substitution,,8820.0,v,False,SAC,65
137,191,0,38,35,Instant Replay2nd Period (10:47 PM EST),Instant Replay,Coach Challenge Overturn Ruling,8820.0,,False,SAC,65
138,194,1610612758,41,35,Lyles 3PT Jump Shot (3 PTS) (DeRozan 1 AST),Made Shot,Jump Shot,8900.0,h,False,SAC,65
139,196,1610612750,41,35,MISS DiVincenzo 26' 3PT Jump Shot,Missed Shot,Jump Shot,9050.0,v,True,MIN,66
140,197,1610612750,41,35,McDaniels REBOUND (Off:2 Def:0),Rebound,Unknown,9100.0,v,False,MIN,66
141,198,1610612758,41,35,Huerter S.FOUL (P1.T1) (T.Ford),Foul,Shooting,9130.0,h,False,MIN,66
142,200,1610612750,41,36,Randle Free Throw 1 of 2 (16 PTS),Free Throw,Free Throw 1 of 2,9130.0,v,False,MIN,66
143,201,1610612750,41,36,SUB: Edwards FOR DiVincenzo,Substitution,,9130.0,v,False,MIN,66
144,203,1610612750,41,37,Randle Free Throw 2 of 2 (17 PTS),Free Throw,Free Throw 2 of 2,9130.0,v,False,MIN,66
145,204,1610612758,41,37,MISS Lyles 14' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,9370.0,h,True,SAC,67
146,205,1610612750,41,37,Reid REBOUND (Off:0 Def:2),Rebound,Unknown,9400.0,v,True,MIN,68
147,206,1610612750,41,37,MISS Alexander-Walker 25' 3PT Jump Shot,Missed Shot,Jump Shot,9470.0,v,False,MIN,68
148,207,1610612758,41,37,Murray REBOUND (Off:0 Def:3),Rebound,Unknown,9520.0,h,True,SAC,69
149,208,1610612758,43,37,DeRozan 2' Driving Reverse Layup (8 PTS) (Monk 1 AST),Made Shot,Driving Reverse Layup Shot,9580.0,h,False,SAC,69
150,210,1610612750,43,39,Reid 13' Driving Floating Bank Jump Shot (5 PTS) (Alexander-Walker 2 AST),Made Shot,Driving Floating Bank Jump Shot,9690.0,v,True,MIN,70
151,212,1610612758,43,39,Lyles S.FOUL (P1.T2) (J.Van Duyne),Foul,Shooting,9690.0,h,False,MIN,70
152,218,1610612758,43,39,SUB: Sabonis FOR Lyles,Substitution,,9690.0,h,False,MIN,70
153,224,1610612750,43,39,SUB: Gobert FOR Randle,Substitution,,9690.0,v,False,MIN,70
154,216,1610612750,43,40,Reid Free Throw 1 of 1 (6 PTS),Free Throw,Free Throw 1 of 1,9690.0,v,False,MIN,70
155,220,1610612750,43,40,Gobert S.FOUL (P2.T2) (S.Mehta),Foul,Shooting,9780.0,v,True,SAC,71
156,222,1610612758,44,40,DeRozan Free Throw 1 of 2 (9 PTS),Free Throw,Free Throw 1 of 2,9780.0,h,False,SAC,71
157,223,1610612758,45,40,DeRozan Free Throw 2 of 2 (10 PTS),Free Throw,Free Throw 2 of 2,9780.0,h,False,SAC,71
158,226,1610612750,45,40,MISS Reid 12' Floating Jump Shot,Missed Shot,Floating Jump shot,9930.0,v,True,MIN,72
159,227,1610612758,45,40,Sabonis REBOUND (Off:0 Def:3),Rebound,Unknown,9940.0,h,True,SAC,73
160,228,1610612758,45,40,Sabonis Out of Bounds Lost Ball Turnover (P3.T6),Turnover,Out of Bounds Lost Ball Turnover,9940.0,h,False,SAC,73
161,229,1610612750,45,40,SUB: Randle FOR Alexander-Walker,Substitution,,9940.0,v,True,MIN,74
162,230,1610612750,45,40,SUB: Conley FOR Reid,Substitution,,9940.0,v,False,MIN,74
163,233,1610612750,45,40,MISS Conley 10' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,10040.0,v,False,MIN,74
164,234,1610612758,45,40,DeRozan REBOUND (Off:1 Def:1),Rebound,Unknown,10070.0,h,True,SAC,75
165,235,1610612758,47,40,DeRozan 18' Running Pull-Up Jump Shot (12 PTS),Made Shot,Running Pull-Up Jump Shot,10120.0,h,False,SAC,75
166,237,1610612750,47,40,MISS Randle 13' Step Back Jump Shot,Missed Shot,Step Back Jump shot,10350.0,v,True,MIN,76
167,238,1610612758,47,40,Huerter REBOUND (Off:0 Def:3),Rebound,Unknown,10380.0,h,True,SAC,77
168,239,1610612758,47,40,MISS DeRozan 14' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,10440.0,h,False,SAC,77
169,240,1610612758,47,40,Sabonis REBOUND (Off:1 Def:3),Rebound,Unknown,10450.0,h,False,SAC,77
170,241,1610612750,47,40,Conley S.FOUL (P1.T3) (S.Mehta),Foul,Shooting,10450.0,v,False,SAC,77
171,243,1610612758,48,40,Sabonis Free Throw 1 of 2 (7 PTS),Free Throw,Free Throw 1 of 2,10450.0,h,False,SAC,77
172,244,1610612758,48,40,MISS Sabonis Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,10450.0,h,False,SAC,77
173,245,1610612750,48,40,Randle REBOUND (Off:0 Def:1),Rebound,Unknown,10480.0,v,True,MIN,78
174,246,1610612750,48,42,Randle 10' Turnaround Fadeaway (19 PTS),Made Shot,Turnaround Fadeaway shot,10640.0,v,False,MIN,78
175,247,1610612758,48,42,MISS Huerter 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,10800.0,h,True,SAC,79
176,248,1610612750,48,42,Gobert REBOUND (Off:0 Def:5),Rebound,Unknown,10840.0,v,True,MIN,80
177,249,1610612750,48,45,Edwards 25' 3PT Pullup Jump Shot (9 PTS),Made Shot,Pullup Jump shot,10990.0,v,False,MIN,80
178,251,1610612758,48,45,MISS Huerter 28' 3PT Jump Shot,Missed Shot,Jump Shot,11140.0,h,True,SAC,81
179,252,1610612750,48,45,Gobert REBOUND (Off:0 Def:6),Rebound,Unknown,11180.0,v,True,MIN,82
180,253,1610612750,48,45,Randle OFF.Foul (P2) (S.Mehta),Foul,Offensive,11240.0,v,False,MIN,82
181,255,1610612750,48,45,Randle Offensive Foul Turnover (P2.T10),Turnover,Offensive Foul Turnover,11240.0,v,False,MIN,82
182,262,1610612758,48,45,SUB: Fox FOR Monk,Substitution,,11240.0,h,True,SAC,83
183,263,1610612758,48,45,SUB: Ellis FOR Huerter,Substitution,,11240.0,h,False,SAC,83
184,260,1610612758,48,45,MISS Murray 16' Floating Jump Shot,Missed Shot,Floating Jump shot,11390.0,h,False,SAC,83
185,261,0,48,45,KINGS Rebound,Rebound,Unknown,11390.0,h,False,SAC,83
186,264,1610612758,48,45,MISS Fox 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,11450.0,h,False,SAC,83
187,265,1610612750,48,45,Edwards REBOUND (Off:0 Def:2),Rebound,Unknown,11530.0,v,True,MIN,84
188,266,1610612750,48,45,MISS McDaniels 25' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,11570.0,v,False,MIN,84
189,267,1610612758,48,45,Murray REBOUND (Off:0 Def:4),Rebound,Unknown,11610.0,h,True,SAC,85
190,268,1610612758,48,45,MISS DeRozan 4' Running Layup,Missed Shot,Running Layup Shot,11630.0,h,False,SAC,85
191,268,1610612750,48,45,Conley BLOCK (1 BLK),,,11630.0,v,False,SAC,85
192,270,0,48,45,KINGS Rebound,Rebound,Unknown,11630.0,h,False,SAC,85
193,272,1610612758,50,45,DeRozan 8' Fadeaway Jumper (14 PTS) (Fox 4 AST),Made Shot,Fadeaway Jump Shot,11660.0,h,False,SAC,85
194,274,1610612750,50,48,Randle 3PT Jump Shot (22 PTS) (Conley 2 AST),Made Shot,Jump Shot,11840.0,v,True,MIN,86
195,276,1610612758,50,48,MISS Murray 16' Step Back Jump Shot,Missed Shot,Step Back Jump shot,11960.0,h,True,SAC,87
196,277,1610612750,50,48,Edwards REBOUND (Off:0 Def:3),Rebound,Unknown,11990.0,v,True,MIN,88
197,278,1610612750,50,48,MISS Edwards 2' Driving Reverse Layup,Missed Shot,Driving Reverse Layup Shot,12100.0,v,False,MIN,88
198,279,1610612758,50,48,Sabonis REBOUND (Off:1 Def:4),Rebound,Unknown,12140.0,h,True,SAC,89
199,280,1610612758,50,48,MISS Sabonis 6' Layup,Missed Shot,Layup Shot,12200.0,h,False,SAC,89
200,281,1610612750,50,48,Randle REBOUND (Off:0 Def:2),Rebound,Unknown,12230.0,v,True,MIN,90
201,282,1610612758,50,48,Ellis P.FOUL (P1.T3) (S.Mehta),Foul,Personal,12260.0,h,False,MIN,90
202,284,1610612758,50,48,SUB: Monk FOR Ellis,Substitution,,12260.0,h,False,MIN,90
203,285,1610612750,50,48,SUB: Reid FOR Randle,Substitution,,12260.0,v,False,MIN,90
204,288,0,50,48,Timberwolves Timeout: Regular (Reg.2 Short 0),Timeout,Regular,12260.0,v,False,MIN,90
205,289,1610612750,50,48,MISS Edwards 3PT Jump Shot,Missed Shot,Jump Shot,12350.0,v,False,MIN,90
206,290,0,50,48,Timberwolves Rebound,Rebound,Unknown,12360.0,v,False,MIN,90
207,291,1610612758,50,48,Fox L.B.FOUL (P1.T4) (J.Van Duyne),Foul,Loose Ball,12360.0,h,False,MIN,90
208,293,1610612750,50,48,MISS McDaniels 25' 3PT Jump Shot,Missed Shot,Jump Shot,12490.0,v,False,MIN,90
209,294,1610612758,50,48,Murray REBOUND (Off:0 Def:5),Rebound,Unknown,12530.0,h,True,SAC,91
210,295,1610612758,50,48,MISS Monk 13' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,12690.0,h,False,SAC,91
211,296,1610612750,50,48,Gobert REBOUND (Off:0 Def:7),Rebound,Unknown,12720.0,v,True,MIN,92
212,297,1610612750,50,51,Reid 27' 3PT Jump Shot (9 PTS) (McDaniels 2 AST),Made Shot,Jump Shot,12820.0,v,False,MIN,92
213,299,1610612758,50,51,Sabonis OFF.Foul (P2) (J.Van Duyne),Foul,Offensive,13040.0,h,True,SAC,93
214,301,1610612758,50,51,Sabonis Offensive Foul Turnover (P4.T7),Turnover,Offensive Foul Turnover,13040.0,h,False,SAC,93
215,302,1610612750,50,51,SUB: DiVincenzo FOR Conley,Substitution,,13040.0,v,True,MIN,94
216,304,1610612750,50,51,MISS Edwards 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,13170.0,v,False,MIN,94
217,305,1610612758,50,51,Monk REBOUND (Off:0 Def:1),Rebound,Unknown,13220.0,h,True,SAC,95
218,306,1610612758,53,51,Murray 27' 3PT Running Jump Shot (9 PTS) (Monk 2 AST),Made Shot,Running Jump Shot,13250.0,h,False,SAC,95
219,311,0,53,51,Timberwolves Timeout: Coach Challenge (Reg.2 Short 0),Timeout,Coach Challenge,13400.0,v,True,MIN,96
220,313,1610612750,53,51,SUB: Conley FOR Edwards,Substitution,,13400.0,v,False,MIN,96
221,312,0,53,51,Instant Replay2nd Period (11:07 PM EST),Instant Replay,Coach Challenge Overturn Ruling,13400.0,,False,MIN,96
222,315,1610612758,53,51,Murray P.FOUL (P2.PN) (S.Mehta),Foul,Personal,13400.0,h,False,MIN,96
