,actionNumber,teamId,scoreHome,scoreAway,description,actionType,subType,time,location,newPossession,possession,possessionCount
265,361,1610612747,60,44,MISS Russell 26' 3PT Jump Shot,Missed Shot,Jump Shot,15630.0,h,False,LAL,100
266,362,1610612750,60,44,Gobert REBOUND (Off:2 Def:8),Rebound,Unknown,15650.0,v,True,MIN,101
267,363,1610612750,60,47,Edwards 24' 3PT Jump Shot (17 PTS) (Randle 3 AST),Made Shot,Jump Shot,15780.0,v,False,MIN,101
268,365,1610612747,62,47,Hachimura 1' Reverse Dunk (13 PTS) (Reaves 3 AST),Made Shot,Reverse Dunk Shot,15900.0,h,True,LAL,102
269,367,1610612750,62,47,MISS Randle 24' 3PT Jump Shot,Missed Shot,Jump Shot,16110.0,v,True,MIN,103
270,368,1610612747,62,47,Davis REBOUND (Off:1 Def:7),Rebound,Unknown,16140.0,h,True,LAL,104
271,369,1610612747,62,47,MISS Russell 2' Running Layup,Missed Shot,Running Layup Shot,16170.0,h,False,LAL,104
272,370,1610612750,62,47,Conley REBOUND (Off:2 Def:1),Rebound,Unknown,16210.0,v,True,MIN,105
273,371,1610612750,62,47,Edwards Out of Bounds Lost Ball Turnover (P4.T14),Turnover,Out of Bounds Lost Ball Turnover,16250.0,v,False,MIN,105
274,372,1610612747,62,47,MISS Reaves 16' Pullup Jump Shot,Missed Shot,Pullup Jump shot,16400.0,h,True,LAL,106
275,373,1610612750,62,47,Edwards REBOUND (Off:0 Def:4),Rebound,Unknown,16420.0,v,True,MIN,107
276,374,1610612750,62,47,MISS Conley 28' 3PT Jump Shot,Missed Shot,Jump Shot,16490.0,v,False,MIN,107
277,375,1610612747,62,47,Hachimura REBOUND (Off:2 Def:2),Rebound,Unknown,16510.0,h,True,LAL,108
278,376,1610612750,62,47,McDaniels S.FOUL (P4.T2) (N.Buchert),Foul,Shooting,16540.0,v,False,LAL,108
279,378,1610612747,63,47,Hachimura Free Throw 1 of 2 (14 PTS),Free Throw,Free Throw 1 of 2,16540.0,h,False,LAL,108
280,379,1610612750,63,47,SUB: DiVincenzo FOR McDaniels,Substitution,,16540.0,v,False,LAL,108
281,381,1610612747,64,47,Hachimura Free Throw 2 of 2 (15 PTS),Free Throw,Free Throw 2 of 2,16540.0,h,False,LAL,108
282,382,1610612750,64,50,DiVincenzo 26' 3PT Jump Shot (5 PTS) (Randle 4 AST),Made Shot,Jump Shot,16740.0,v,True,MIN,109
283,384,1610612747,64,50,MISS Reaves 24' 3PT Jump Shot,Missed Shot,Jump Shot,16960.0,h,True,LAL,110
284,385,1610612747,64,50,Davis REBOUND (Off:2 Def:7),Rebound,Unknown,16980.0,h,False,LAL,110
285,386,1610612747,64,50,MISS Davis 3' Putback Layup,Missed Shot,Putback Layup Shot,17000.0,h,False,LAL,110
286,387,1610612747,64,50,Hachimura REBOUND (Off:3 Def:2),Rebound,Unknown,17030.0,h,False,LAL,110
287,388,1610612747,64,50,MISS Hachimura Tip Layup Shot,Missed Shot,Tip Layup Shot,17030.0,h,False,LAL,110
288,389,1610612750,64,50,Conley REBOUND (Off:2 Def:2),Rebound,Unknown,17040.0,v,True,MIN,111
289,390,1610612750,64,50,MISS Edwards 4' Driving Layup,Missed Shot,Driving Layup Shot,17180.0,v,False,MIN,111
290,391,1610612747,64,50,Davis REBOUND (Off:2 Def:8),Rebound,Unknown,17190.0,h,True,LAL,112
291,392,1610612747,64,50,MISS L. James 4' Running Layup,Missed Shot,Running Layup Shot,17230.0,h,False,LAL,112
292,393,1610612750,64,50,Gobert REBOUND (Off:2 Def:9),Rebound,Unknown,17260.0,v,True,MIN,113
293,394,1610612750,64,50,MISS Gobert 3' Dunk,Missed Shot,Dunk Shot,17320.0,v,False,MIN,113
294,394,1610612747,64,50,Davis BLOCK (1 BLK),,,17320.0,h,False,MIN,113
295,396,0,64,50,Timberwolves Rebound,Rebound,Unknown,17320.0,v,False,MIN,113
296,398,1610612747,64,50,Russell S.FOUL (P2.T3) (J.Williams),Foul,Shooting,17410.0,h,False,MIN,113
297,400,0,64,50,LAKERS Timeout: Regular (Full 3 Short 0),Timeout,Regular,17410.0,h,False,MIN,113
298,401,1610612747,64,50,SUB: Christie FOR L. James,Substitution,,17410.0,h,False,MIN,113
299,403,1610612750,64,51,Conley Free Throw 1 of 3 (3 PTS),Free Throw,Free Throw 1 of 3,17410.0,v,False,MIN,113
300,404,1610612750,64,52,Conley Free Throw 2 of 3 (4 PTS),Free Throw,Free Throw 2 of 3,17410.0,v,False,MIN,113
301,405,1610612750,64,53,Conley Free Throw 3 of 3 (5 PTS),Free Throw,Free Throw 3 of 3,17410.0,v,False,MIN,113
302,406,1610612750,64,53,Conley S.FOUL (P1.T3) (N.Buchert),Foul,Shooting,17520.0,v,True,LAL,114
303,409,1610612747,65,53,Davis Free Throw 1 of 2 (16 PTS),Free Throw,Free Throw 1 of 2,17520.0,h,False,LAL,114
304,410,1610612747,66,53,Davis Free Throw 2 of 2 (17 PTS),Free Throw,Free Throw 2 of 2,17520.0,h,False,LAL,114
305,411,1610612750,66,53,MISS Conley 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,17630.0,v,True,MIN,115
306,412,0,66,53,LAKERS Rebound,Rebound,Unknown,17650.0,h,True,LAL,116
307,414,1610612747,66,53,MISS Davis 2' Driving Layup,Missed Shot,Driving Layup Shot,17740.0,h,False,LAL,116
308,415,1610612750,66,53,DiVincenzo REBOUND (Off:1 Def:1),Rebound,Unknown,17760.0,v,True,MIN,117
309,416,1610612747,66,53,Christie S.FOUL (P3.T4) (N.Buchert),Foul,Shooting,17830.0,h,False,MIN,117
310,418,1610612750,66,53,MISS Randle Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,17830.0,v,False,MIN,117
311,422,0,66,53,Timberwolves Rebound,Rebound,Normal Rebound,17830.0,v,False,MIN,117
312,420,1610612750,66,53,SUB: Alexander-Walker FOR Conley,Substitution,,17830.0,v,False,MIN,117
313,423,1610612750,66,54,Randle Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,17830.0,v,False,MIN,117
314,424,1610612747,66,54,MISS Davis 3' Driving Layup,Missed Shot,Driving Layup Shot,18020.0,h,True,LAL,118
315,425,1610612747,66,54,Reaves REBOUND (Off:4 Def:2),Rebound,Unknown,18040.0,h,False,LAL,118
316,426,1610612747,68,54,Reaves 8' Floating Jump Shot (8 PTS),Made Shot,Floating Jump shot,18070.0,h,False,LAL,118
317,427,1610612750,68,54,MISS Alexander-Walker 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,18210.0,v,True,MIN,119
318,428,1610612747,68,54,Reaves REBOUND (Off:4 Def:3),Rebound,Unknown,18230.0,h,True,LAL,120
319,430,1610612750,68,54,SUB: Reid FOR Randle,Substitution,,18310.0,v,False,LAL,120
320,432,1610612747,70,54,Reaves 7' Pullup Jump Shot (10 PTS),Made Shot,Pullup Jump shot,18400.0,h,False,LAL,120
321,433,1610612750,70,57,DiVincenzo 26' 3PT Jump Shot (8 PTS) (Gobert 1 AST),Made Shot,Jump Shot,18540.0,v,True,MIN,121
322,435,1610612747,70,57,MISS Reaves 7' Driving Layup,Missed Shot,Driving Layup Shot,18670.0,h,True,LAL,122
323,436,1610612750,70,57,Edwards REBOUND (Off:0 Def:5),Rebound,Unknown,18670.0,v,True,MIN,123
324,437,1610612750,70,59,Alexander-Walker 1' Cutting Dunk Shot (9 PTS) (Gobert 2 AST),Made Shot,Cutting Dunk Shot,18780.0,v,False,MIN,123
325,439,1610612747,70,59,MISS Hachimura 26' 3PT Jump Shot,Missed Shot,Jump Shot,18980.0,h,True,LAL,124
326,440,1610612750,70,59,DiVincenzo REBOUND (Off:1 Def:2),Rebound,Unknown,19000.0,v,True,MIN,125
327,441,1610612747,70,59,Christie P.FOUL (P4.PN) (N.Buchert),Foul,Personal,19030.0,h,False,MIN,125
328,443,1610612750,70,60,Reid Free Throw 1 of 2 (4 PTS),Free Throw,Free Throw 1 of 2,19030.0,v,False,MIN,125
329,444,1610612747,70,60,SUB: Vincent FOR Russell,Substitution,,19030.0,h,False,MIN,125
330,446,1610612750,70,61,Reid Free Throw 2 of 2 (5 PTS),Free Throw,Free Throw 2 of 2,19030.0,v,False,MIN,125
331,447,1610612747,72,61,Davis 15' Step Back Jump Shot (19 PTS),Made Shot,Step Back Jump shot,19290.0,h,True,LAL,126
332,448,1610612747,72,61,Christie P.FOUL (P5.PN) (N.Buchert),Foul,Personal,19430.0,h,True,MIN,127
333,450,1610612750,72,62,Gobert Free Throw 1 of 2 (6 PTS),Free Throw,Free Throw 1 of 2,19430.0,v,False,MIN,127
334,451,1610612747,72,62,SUB: Knecht FOR Christie,Substitution,,19430.0,h,False,MIN,127
335,453,1610612750,72,63,Gobert Free Throw 2 of 2 (7 PTS),Free Throw,Free Throw 2 of 2,19430.0,v,False,MIN,127
336,454,1610612747,74,63,Vincent 1' Cutting Layup Shot (2 PTS) (Reaves 4 AST),Made Shot,Cutting Layup Shot,19540.0,h,True,LAL,128
337,456,1610612750,74,65,Gobert 4' Cutting Dunk Shot (9 PTS) (Reid 1 AST),Made Shot,Cutting Dunk Shot,19670.0,v,True,MIN,129
338,458,1610612747,76,65,Davis 3' Driving Floating Jump Shot (21 PTS) (Vincent 2 AST),Made Shot,Driving Floating Jump Shot,19800.0,h,True,LAL,130
339,460,1610612750,76,65,Edwards S.FOUL (P3.T4) (N.Buchert),Foul,Shooting,19800.0,v,False,LAL,130
340,462,1610612747,76,65,SUB: Hayes FOR Reaves,Substitution,,19800.0,h,False,LAL,130
341,463,1610612747,76,65,SUB: L. James FOR Hachimura,Substitution,,19800.0,h,False,LAL,130
342,474,1610612750,76,65,SUB: Randle FOR Gobert,Substitution,,19800.0,v,False,LAL,130
343,466,1610612747,77,65,Davis Free Throw 1 of 1 (22 PTS),Free Throw,Free Throw 1 of 1,19800.0,h,False,LAL,130
344,467,1610612750,77,65,MISS Randle 13' Jump Shot,Missed Shot,Jump Shot,19970.0,v,True,MIN,131
345,468,1610612747,77,65,Davis REBOUND (Off:2 Def:9),Rebound,Unknown,20060.0,h,True,LAL,132
346,469,1610612747,77,65,MISS Knecht 26' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,20080.0,h,False,LAL,132
347,470,1610612750,77,65,Randle REBOUND (Off:0 Def:5),Rebound,Unknown,20100.0,v,True,MIN,133
348,471,1610612747,77,65,Vincent P.FOUL (P1.PN) (J.Orr),Foul,Personal,20100.0,h,False,MIN,133
349,473,0,77,65,Timberwolves Timeout: Regular (Reg.3 Short 0),Timeout,Regular,20100.0,v,False,MIN,133
350,476,1610612750,77,66,DiVincenzo Free Throw 1 of 2 (9 PTS),Free Throw,Free Throw 1 of 2,20100.0,v,False,MIN,133
351,477,1610612750,77,67,DiVincenzo Free Throw 2 of 2 (10 PTS),Free Throw,Free Throw 2 of 2,20100.0,v,False,MIN,133
352,478,1610612747,80,67,Davis 26' 3PT Jump Shot (25 PTS) (Knecht 2 AST),Made Shot,Jump Shot,20260.0,h,True,LAL,134
353,480,1610612750,80,69,Randle 1' Floating Jump Shot (8 PTS),Made Shot,Floating Jump shot,20490.0,v,True,MIN,135
354,481,1610612747,82,69,Hayes 3' Alley Oop Layup (8 PTS) (L. James 2 AST),Made Shot,Alley Oop Layup shot,20540.0,h,True,LAL,136
355,484,1610612750,82,71,Edwards 22' Step Back Jump Shot (19 PTS),Made Shot,Step Back Jump shot,20810.0,v,True,MIN,137
356,485,1610612747,82,71,MISS Davis 1' Driving Reverse Layup,Missed Shot,Driving Reverse Layup Shot,21002.0,h,True,LAL,138
357,486,1610612750,82,71,Alexander-Walker REBOUND (Off:1 Def:2),Rebound,Unknown,21026.0,v,True,MIN,139
358,487,1610612750,82,71,MISS DiVincenzo 24' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,21077.0,v,False,MIN,139
359,488,1610612750,82,71,Randle REBOUND (Off:1 Def:5),Rebound,Unknown,21105.0,v,False,MIN,139
360,489,1610612747,82,71,Hayes S.FOUL (P1.PN) (J.Orr),Foul,Shooting,21105.0,h,False,MIN,139
361,491,1610612750,82,72,Randle Free Throw 1 of 2 (9 PTS),Free Throw,Free Throw 1 of 2,21105.0,v,False,MIN,139
362,492,1610612750,82,72,MISS Randle Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,21105.0,v,False,MIN,139
363,493,1610612747,82,72,Davis REBOUND (Off:2 Def:10),Rebound,Unknown,21131.0,h,True,LAL,140
364,494,1610612747,82,72,Vincent Bad Pass Turnover (P1.T4),Turnover,Bad Pass,21308.0,h,False,LAL,140
365,494,1610612750,82,72,DiVincenzo STEAL (1 STL),,,21308.0,v,True,MIN,141
366,496,1610612750,82,72,Alexander-Walker Bad Pass Turnover (P2.T15),Turnover,Bad Pass,21351.0,v,False,MIN,141
367,496,1610612747,82,72,Knecht STEAL (1 STL),,,21351.0,h,True,LAL,142
368,498,1610612747,82,72,Knecht Bad Pass Turnover (P1.T5),Turnover,Bad Pass,21381.0,h,False,LAL,142
369,498,1610612750,82,72,DiVincenzo STEAL (2 STL),,,21381.0,v,True,MIN,143
370,500,1610612750,82,72,MISS Reid 4' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,21444.0,v,False,MIN,143
371,501,1610612750,82,72,Reid REBOUND (Off:1 Def:3),Rebound,Unknown,21465.0,v,False,MIN,143
372,502,1610612750,82,74,Reid 1' Putback Layup (7 PTS),Made Shot,Putback Layup Shot,21466.0,v,False,MIN,143
373,503,1610612747,82,74,MISS Davis 28' 3PT Jump Shot,Missed Shot,Jump Shot,21589.0,h,True,LAL,144
374,504,0,82,74,LAKERS Rebound,Rebound,Unknown,21599.0,h,False,LAL,144
375,505,0,82,74,End of 3rd Period (11:54 PM EST),period,end,21600.0,,False,LAL,144
376,514,0,82,74,Start of 4th Period (11:58 PM EST),period,start,21600.0,,True,MIN,145
377,517,1610612747,82,74,Hayes S.FOUL (P2.T1) (N.Buchert),Foul,Shooting,21720.0,h,False,MIN,145
378,519,1610612750,82,75,Reid Free Throw 1 of 2 (8 PTS),Free Throw,Free Throw 1 of 2,21720.0,v,False,MIN,145
379,520,1610612750,82,76,Reid Free Throw 2 of 2 (9 PTS),Free Throw,Free Throw 2 of 2,21720.0,v,False,MIN,145
380,521,1610612747,84,76,L. James 1' Driving Layup (10 PTS),Made Shot,Driving Layup Shot,21860.0,h,True,LAL,146
381,522,1610612750,84,76,Gobert S.FOUL (P2.T1) (N.Buchert),Foul,Shooting,21860.0,v,False,LAL,146
382,524,1610612747,85,76,L. James Free Throw 1 of 1 (11 PTS),Free Throw,Free Throw 1 of 1,21860.0,h,False,LAL,146
383,525,1610612750,85,76,MISS McDaniels 24' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,22010.0,v,True,MIN,147
384,526,0,85,76,Timberwolves Rebound,Rebound,Unknown,22010.0,v,False,MIN,147
385,527,1610612747,85,76,Hayes L.B.FOUL (P3.T2) (J.Orr),Foul,Loose Ball,22010.0,h,False,MIN,147
386,529,1610612750,85,78,Gobert 3' Alley Oop Dunk (11 PTS) (Conley 2 AST),Made Shot,Alley Oop Dunk Shot,22080.0,v,False,MIN,147
387,531,1610612747,85,78,MISS L. James 7' Fadeaway Bank Shot,Missed Shot,Fadeaway Bank shot,22340.0,h,True,LAL,148
388,532,1610612750,85,78,Gobert REBOUND (Off:2 Def:10),Rebound,Unknown,22370.0,v,True,MIN,149
389,533,1610612750,85,81,Reid 24' 3PT Running Jump Shot (12 PTS) (McDaniels 1 AST),Made Shot,Running Jump Shot,22420.0,v,False,MIN,149
390,535,0,85,81,LAKERS Timeout: Regular (Full 4 Short 0),Timeout,Regular,22490.0,h,True,LAL,150
391,536,1610612747,85,81,SUB: Reaves FOR Knecht,Substitution,,22490.0,h,False,LAL,150
392,538,1610612747,85,81,MISS Reaves 26' 3PT Jump Shot,Missed Shot,Jump Shot,22640.0,h,False,LAL,150
393,539,1610612750,85,81,McDaniels REBOUND (Off:0 Def:2),Rebound,Unknown,22670.0,v,True,MIN,151
394,540,1610612747,85,81,Reaves P.FOUL (P3.T3) (J.Orr),Foul,Personal,22760.0,h,False,MIN,151
395,542,1610612750,85,81,MISS Conley 9' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,22820.0,v,False,MIN,151
396,543,1610612750,85,81,Gobert REBOUND (Off:3 Def:10),Rebound,Unknown,22850.0,v,False,MIN,151
397,544,1610612750,85,81,McDaniels Traveling Turnover (P1.T16),Turnover,Traveling,22910.0,v,False,MIN,151
398,545,1610612750,85,81,McDaniels P.FOUL (P5.T2) (J.Williams),Foul,Personal,23000.0,v,True,LAL,152
399,547,1610612750,85,81,SUB: Edwards FOR McDaniels,Substitution,,23000.0,v,False,LAL,152
400,549,1610612750,85,81,SUB: DiVincenzo FOR Alexander-Walker,Substitution,,23000.0,v,False,LAL,152
401,551,1610612747,87,81,Russell 6' Driving Floating Jump Shot (9 PTS),Made Shot,Driving Floating Jump Shot,23080.0,h,False,LAL,152
402,552,1610612750,87,81,MISS Conley 24' 3PT Jump Shot,Missed Shot,Jump Shot,23230.0,v,True,MIN,153
403,553,1610612747,87,81,Reaves REBOUND (Off:4 Def:4),Rebound,Unknown,23250.0,h,True,LAL,154
404,554,1610612747,89,81,L. James 2' Running Alley Oop Layup Shot (13 PTS) (Russell 4 AST),Made Shot,Running Alley Oop Layup Shot,23290.0,h,False,LAL,154
405,556,1610612750,89,81,MISS Conley 24' 3PT Jump Shot,Missed Shot,Jump Shot,23490.0,v,True,MIN,155
406,556,1610612747,89,81,Hayes BLOCK (1 BLK),,,23490.0,h,False,MIN,155
407,558,0,89,81,LAKERS Rebound,Rebound,Unknown,23490.0,h,True,LAL,156
408,559,1610612750,89,81,Gobert L.B.FOUL (P3.T3) (N.Buchert),Foul,Loose Ball,23490.0,v,False,LAL,156
409,561,1610612750,89,81,DiVincenzo P.FOUL (P2.T4) (J.Orr),Foul,Personal,23580.0,v,False,LAL,156
410,563,1610612747,91,81,Hayes Alley Oop Dunk (10 PTS) (Russell 5 AST),Made Shot,Alley Oop Dunk Shot,23630.0,h,False,LAL,156
411,565,0,91,81,Timberwolves Timeout: Regular (Reg.4 Short 0),Timeout,Regular,23640.0,v,True,MIN,157
412,566,1610612750,91,81,SUB: Randle FOR Conley,Substitution,,23640.0,v,False,MIN,157
413,567,1610612750,91,81,SUB: Alexander-Walker FOR Gobert,Substitution,,23640.0,v,False,MIN,157
414,570,1610612750,91,84,Edwards 25' 3PT Pullup Jump Shot (22 PTS),Made Shot,Pullup Jump shot,23800.0,v,False,MIN,157
415,571,1610612747,91,84,MISS Hachimura 27' 3PT Jump Shot,Missed Shot,Jump Shot,24080.0,h,True,LAL,158
416,572,1610612750,91,84,Edwards REBOUND (Off:0 Def:6),Rebound,Unknown,24110.0,v,True,MIN,159
417,573,1610612750,91,84,MISS Edwards 3' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,24300.0,v,False,MIN,159
418,574,1610612750,91,84,Alexander-Walker REBOUND (Off:2 Def:2),Rebound,Unknown,24330.0,v,False,MIN,159
419,575,1610612750,91,84,MISS Edwards 24' 3PT Jump Shot,Missed Shot,Jump Shot,24350.0,v,False,MIN,159
420,576,1610612747,91,84,Reaves REBOUND (Off:4 Def:5),Rebound,Unknown,24380.0,h,True,LAL,160
421,577,1610612750,91,84,Reid S.FOUL (P2.PN) (J.Williams),Foul,Shooting,24510.0,v,False,LAL,160
422,579,1610612747,91,84,MISS Hachimura Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,24510.0,h,False,LAL,160
423,580,0,91,84,LAKERS Rebound,Rebound,Normal Rebound,24510.0,h,False,LAL,160
424,581,1610612747,91,84,SUB: Davis FOR Hayes,Substitution,,24510.0,h,False,LAL,160
425,582,1610612747,91,84,SUB: Vincent FOR L. James,Substitution,,24510.0,h,False,LAL,160
426,585,1610612747,92,84,Hachimura Free Throw 2 of 2 (16 PTS),Free Throw,Free Throw 2 of 2,24510.0,h,False,LAL,160
427,586,1610612750,92,84,MISS Edwards 1' Finger Roll Layup,Missed Shot,Finger Roll Layup Shot,24680.0,v,True,MIN,161
428,587,1610612747,92,84,Davis REBOUND (Off:2 Def:11),Rebound,Unknown,24680.0,h,True,LAL,162
429,588,1610612750,92,84,Randle P.FOUL (P3.PN) (J.Williams),Foul,Personal,24680.0,v,False,LAL,162
430,590,1610612747,93,84,Davis Free Throw 1 of 2 (26 PTS),Free Throw,Free Throw 1 of 2,24680.0,h,False,LAL,162
431,591,1610612747,93,84,MISS Davis Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,24680.0,h,False,LAL,162
432,592,1610612750,93,84,Randle REBOUND (Off:1 Def:6),Rebound,Unknown,24700.0,v,True,MIN,163
433,593,1610612750,93,84,MISS DiVincenzo 24' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,24840.0,v,False,MIN,163
434,593,1610612747,93,84,Davis BLOCK (2 BLK),,,24840.0,h,False,MIN,163
435,595,0,93,84,Timberwolves Rebound,Rebound,Unknown,24840.0,v,False,MIN,163
436,597,1610612750,93,86,Edwards 19' Step Back Jump Shot (24 PTS),Made Shot,Step Back Jump shot,24910.0,v,False,MIN,163
437,598,1610612747,95,86,Davis 8' Fadeaway Jumper (28 PTS),Made Shot,Fadeaway Jump Shot,25150.0,h,True,LAL,164
438,599,1610612750,95,86,MISS Edwards 15' Pullup Jump Shot,Missed Shot,Pullup Jump shot,25320.0,v,True,MIN,165
439,600,1610612747,95,86,Davis REBOUND (Off:2 Def:12),Rebound,Unknown,25350.0,h,True,LAL,166
440,601,1610612750,95,86,Reid S.FOUL (P3.PN) (N.Buchert),Foul,Shooting,25490.0,v,False,LAL,166
441,603,1610612747,96,86,Davis Free Throw 1 of 2 (29 PTS),Free Throw,Free Throw 1 of 2,25490.0,h,False,LAL,166
442,604,1610612747,97,86,Davis Free Throw 2 of 2 (30 PTS),Free Throw,Free Throw 2 of 2,25490.0,h,False,LAL,166
443,605,1610612750,97,88,Edwards 3' Driving Layup (26 PTS),Made Shot,Driving Layup Shot,25580.0,v,True,MIN,167
444,606,1610612747,99,88,Hachimura 12' Turnaround Fadeaway (18 PTS) (Davis 4 AST),Made Shot,Turnaround Fadeaway shot,25780.0,h,True,LAL,168
445,608,0,99,88,Timberwolves Timeout: Regular (Reg.5 Short 0),Timeout,Regular,25780.0,v,True,MIN,169
446,609,1610612747,99,88,SUB: L. James FOR Hachimura,Substitution,,25780.0,h,False,MIN,169
447,610,1610612750,99,88,SUB: Gobert FOR Reid,Substitution,,25780.0,v,False,MIN,169
448,613,1610612750,99,91,Alexander-Walker 27' 3PT Jump Shot (12 PTS) (Edwards 1 AST),Made Shot,Jump Shot,25960.0,v,False,MIN,169
449,616,1610612750,99,91,Alexander-Walker Violation:Kicked Ball (N.Buchert),Violation,Kicked Ball,26110.0,v,True,LAL,170
450,617,1610612747,99,91,MISS L. James 16' Jump Shot,Missed Shot,Jump Shot,26180.0,h,False,LAL,170
451,618,1610612747,99,91,Davis REBOUND (Off:3 Def:12),Rebound,Unknown,26240.0,h,False,LAL,170
452,619,1610612747,101,91,Davis Tip Layup Shot (32 PTS),Made Shot,Tip Layup Shot,26240.0,h,False,LAL,170
453,620,1610612750,101,93,Alexander-Walker 11' Driving Floating Jump Shot (14 PTS) (Edwards 2 AST),Made Shot,Driving Floating Jump Shot,26430.0,v,True,MIN,171
454,622,1610612747,103,93,Davis 11' Driving Floating Jump Shot (34 PTS) (L. James 3 AST),Made Shot,Driving Floating Jump Shot,26630.0,h,True,LAL,172
455,624,1610612750,103,95,Gobert 3' Driving Layup (13 PTS) (Edwards 3 AST),Made Shot,Driving Layup Shot,26790.0,v,True,MIN,173
456,626,1610612747,103,95,Vincent Out of Bounds - Bad Pass Turnover Turnover (P2.T6),Turnover,Out of Bounds - Bad Pass Turnover,27000.0,h,True,LAL,174
457,627,1610612750,103,95,MISS DiVincenzo 2' Cutting Dunk Shot,Missed Shot,Cutting Dunk Shot,27170.0,v,True,MIN,175
458,627,1610612747,103,95,Davis BLOCK (3 BLK),,,27170.0,h,False,MIN,175
459,629,1610612747,103,95,Vincent REBOUND (Off:0 Def:2),Rebound,Unknown,27200.0,h,True,LAL,176
460,630,1610612747,105,95,Reaves 3' Running Layup (12 PTS) (L. James 4 AST),Made Shot,Running Layup Shot,27230.0,h,False,LAL,176
461,632,1610612750,105,95,MISS Edwards 27' 3PT Jump Shot,Missed Shot,Jump Shot,27370.0,v,True,MIN,177
462,633,1610612747,105,95,Davis REBOUND (Off:3 Def:13),Rebound,Unknown,27430.0,h,True,LAL,178
463,634,1610612750,105,95,Gobert P.FOUL (P4.PN) (N.Buchert),Foul,Personal,27500.0,v,False,LAL,178
464,636,1610612747,106,95,Davis Free Throw 1 of 2 (35 PTS),Free Throw,Free Throw 1 of 2,27500.0,h,False,LAL,178
465,637,1610612747,106,95,SUB: Hachimura FOR Vincent,Substitution,,27500.0,h,False,LAL,178
466,639,1610612747,107,95,Davis Free Throw 2 of 2 (36 PTS),Free Throw,Free Throw 2 of 2,27500.0,h,False,LAL,178
467,640,1610612750,107,95,MISS Edwards 16' Pullup Jump Shot,Missed Shot,Pullup Jump shot,27620.0,v,True,MIN,179
468,641,1610612750,107,95,Randle REBOUND (Off:2 Def:6),Rebound,Unknown,27640.0,v,False,MIN,179
469,642,1610612750,107,97,Randle 1' Putback Layup (11 PTS),Made Shot,Putback Layup Shot,27640.0,v,False,MIN,179
470,643,1610612747,107,97,Reaves S.FOUL (P4.T4) (N.Buchert),Foul,Shooting,27640.0,h,False,MIN,179
471,645,1610612750,107,98,Randle Free Throw 1 of 1 (12 PTS),Free Throw,Free Throw 1 of 1,27640.0,v,False,MIN,179
472,646,1610612747,110,98,L. James 25' 3PT Pullup Jump Shot (16 PTS),Made Shot,Pullup Jump shot,27860.0,h,True,LAL,180
473,647,1610612747,110,98,Davis Violation:Kicked Ball (N.Buchert),Violation,Kicked Ball,27950.0,h,True,MIN,181
474,648,1610612747,110,98,Davis P.FOUL (P1.PN) (J.Williams),Foul,Personal,28000.0,h,False,MIN,181
475,650,1610612750,110,99,Edwards Free Throw 1 of 2 (27 PTS),Free Throw,Free Throw 1 of 2,28000.0,v,False,MIN,181
476,651,1610612750,110,99,MISS Edwards Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,28000.0,v,False,MIN,181
477,652,0,110,99,Timberwolves Rebound,Rebound,Unknown,28010.0,v,False,MIN,181
478,653,1610612747,110,99,L. James L.B.FOUL (P3.PN) (N.Buchert),Foul,Loose Ball,28010.0,h,False,MIN,181
479,655,1610612750,110,100,Randle Free Throw 1 of 2 (13 PTS),Free Throw,Free Throw 1 of 2,28010.0,v,False,MIN,181
480,656,1610612750,110,101,Randle Free Throw 2 of 2 (14 PTS),Free Throw,Free Throw 2 of 2,28010.0,v,False,MIN,181
481,657,1610612747,110,101,MISS L. James 26' 3PT Jump Shot,Missed Shot,Jump Shot,28221.0,h,True,LAL,182
482,658,1610612750,110,101,Alexander-Walker REBOUND (Off:2 Def:3),Rebound,Unknown,28250.0,v,True,MIN,183
483,659,1610612750,110,101,MISS Edwards 27' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,28298.0,v,False,MIN,183
484,660,1610612747,110,101,L. James REBOUND (Off:0 Def:4),Rebound,Unknown,28322.0,h,True,LAL,184
485,662,1610612747,110,101,MISS Hachimura 1' Running Layup,Missed Shot,Running Layup Shot,28337.0,h,False,LAL,184
486,664,0,110,101,LAKERS Rebound,Rebound,Unknown,28354.0,h,False,LAL,184
487,666,1610612747,110,101,MISS Reaves 28' 3PT Jump Shot,Missed Shot,Jump Shot,28522.0,h,False,LAL,184
