ID,P1H,P2H,P3H,P4H,P5H,P1V,P2V,P3V,P4V,P5V,Plus_Off,Minus_Def,Plus/Minus,Home_Poss_Off,Home_Poss_Def,Poss_Tot,Time,Off_Rating,Def_Rating,Net_Rating,h,Season
20076820194220269620271020389716279361628389162913016293121629632,200768,202710,1628389,1629130,1629312,201942,202696,203897,1627936,1629632,12,17,-5,10,11,21,3270,120.0,154.54545454545453,-34.54545454545453,0.19090909090909092,2023-24
200768202710162838916291301629312202696203897162793616284701629632,200768,202710,1628389,1629130,1629312,202696,203897,1627936,1629632,1628470,5,4,1,2,3,5,590,250.0,133.33333333333331,116.66666666666669,0.8333333333333334,2023-24
20076820269620271020389716293122015671628470162963216302451631170,200768,202710,1629312,202696,203897,1629632,1628470,201567,1631170,1630245,2,4,-2,2,1,3,930,100.0,400.0,-300.0,1.5,2023-24
20076820269620271020389716293122015671628470162897516302451631170,200768,202710,1629312,202696,203897,1628470,201567,1631170,1630245,1628975,2,2,0,2,2,4,520,100.0,100.0,0.0,1.0,2023-24
20076820156720271016284701629312201942203083162897516302451631170,200768,202710,1629312,1628470,201567,1631170,1630245,1628975,201942,203083,0,2,-2,1,1,2,600,0.0,200.0,-200.0,2.0,2023-24
201567202710162847016302451631170201942203083162619616289751628997,202710,1628470,201567,1631170,1630245,1628975,201942,203083,1626196,1628997,2,2,0,2,3,5,832,100.0,66.66666666666666,33.33333333333334,0.8333333333333334,2023-24
20194216284701628975163024516311702030831626196162838916289971629130,1628470,1631170,1630245,1628975,201942,203083,1626196,1628997,1628389,1629130,4,2,2,4,2,6,458,100.0,100.0,0.0,0.75,2023-24
20194220308316289751630245163117016261961628389162899716291301630172,1631170,1630245,1628975,201942,203083,1626196,1628997,1628389,1629130,1630172,0,1,-1,0,1,1,240,,100.0,,inf,2023-24
20194220308316261961628975163117016283891628997162913016296321630172,1631170,1628975,201942,203083,1626196,1628997,1628389,1629130,1630172,1629632,10,6,4,6,5,11,1490,166.66666666666669,120.0,46.666666666666686,0.36666666666666664,2023-24
2019422030831626196162899716311702038971628389162913016296321630172,1631170,201942,203083,1626196,1628997,1628389,1629130,1630172,1629632,203897,6,5,1,3,3,6,1400,200.0,166.66666666666669,33.333333333333314,0.6666666666666666,2023-24
16261961628389162899716291301631170202696203897162847016296321630172,1631170,1626196,1628997,1628389,1629130,1630172,1629632,203897,202696,1628470,1,2,-1,1,1,2,460,100.0,200.0,-100.0,2.0,2023-24
162619616289971629632163017216311702015672026962027102038971628470,1631170,1626196,1628997,1630172,1629632,203897,202696,1628470,201567,202710,2,4,-2,2,3,5,780,100.0,133.33333333333331,-33.333333333333314,0.8333333333333334,2023-24
20389716261961629632163017216311702007682015672026962027101627936,1631170,1626196,1630172,1629632,203897,202696,201567,202710,200768,1627936,0,0,0,1,1,2,220,0.0,0.0,0.0,2.0,2023-24
2026962038971626196162963216311702007682015672019422027101627936,1631170,1626196,1629632,203897,202696,201567,202710,200768,1627936,201942,7,14,-7,7,6,13,2196,100.0,233.33333333333334,-133.33333333333334,0.30952380952380953,2023-24
20269620389716261961629632163117020076820194220271016279361628389,1631170,1626196,1629632,203897,202696,202710,200768,1627936,201942,1628389,0,0,0,2,1,3,414,0.0,0.0,0.0,1.5,2023-24
20076820269620271020389716296322019421627936162838916291301629312,1629632,203897,202696,202710,200768,1627936,201942,1628389,1629130,1629312,21,17,4,15,15,30,4240,140.0,113.33333333333333,26.66666666666667,0.13333333333333333,2023-24
20076820269620271020389716296322015671627936162847016293121631170,1629632,203897,202696,202710,200768,1627936,1629312,201567,1631170,1628470,2,5,-3,2,3,5,800,100.0,166.66666666666669,-66.66666666666669,0.8333333333333334,2023-24
20076820269620271020389716296322015671626196162847016302451631170,1629632,203897,202696,202710,200768,201567,1631170,1628470,1626196,1630245,3,3,0,3,3,6,750,100.0,100.0,0.0,0.6666666666666666,2023-24
20076820156720271020389716311702030831626196162847016301721630245,203897,202710,200768,201567,1631170,1628470,1626196,1630245,203083,1630172,0,3,-3,2,1,3,430,0.0,300.0,-300.0,1.5,2023-24
20076820156720271016284701631170201942203083162619616301721630245,202710,200768,201567,1631170,1628470,1626196,1630245,203083,1630172,201942,2,0,2,2,3,5,980,100.0,0.0,100.0,0.8333333333333334,2023-24
20194220308316261961630172163117016279361628389162897516289971629130,1631170,1626196,203083,1630172,201942,1628389,1628997,1629130,1627936,1628975,3,8,-5,5,5,10,1740,60.0,160.0,-100.0,0.4,2023-24
2019421626196162838916301721631170202696203897162897516289971629130,1631170,1626196,1630172,201942,1628389,1628997,1629130,1628975,202696,203897,4,5,-1,4,4,8,1260,100.0,125.0,-25.0,0.5,2023-24
16261961628389162899716291301631170202696203897162793616284701629632,1631170,1626196,1628389,1628997,1629130,202696,203897,1627936,1628470,1629632,4,3,1,4,3,7,1270,100.0,100.0,0.0,0.5833333333333334,2023-24
1626196162838916289971629130163117020194220269620389716279361629632,1631170,1626196,1628389,1628997,1629130,202696,203897,1627936,1629632,201942,2,9,-7,6,6,12,1450,33.33333333333333,150.0,-116.66666666666667,0.3333333333333333,2023-24
1626196162899716306961631115163117016289751630172163024516306781641763,1631170,1626196,1628997,1630696,1631115,1628975,1630172,1630245,1630678,1641763,0,0,0,1,2,3,400,0.0,0.0,0.0,1.5,2023-24
1626196162897516289971630696163111516293121630172163024516306781641763,1626196,1628997,1630696,1631115,1628975,1630172,1630245,1630678,1641763,1629312,6,0,6,3,2,5,1080,200.0,0.0,200.0,0.8333333333333334,2023-24
162616720399116277411627749162897116290271629631163016916301741630552,1626167,1627741,1628971,1630169,1630174,203991,1627749,1629027,1629631,1630552,17,20,-3,13,14,27,3410,130.76923076923077,142.85714285714286,-12.087912087912088,0.14835164835164835,2023-24
20399116261671627741163016916301742039921627749162963116301801631097,1626167,1627741,1630169,1630174,203991,1627749,1629631,1631097,203992,1630180,3,0,3,1,2,3,440,300.0,0.0,300.0,1.5,2023-24
20399116261671627741162774916301692039921629631163016716301801631097,1626167,1627741,1630169,203991,1627749,1629631,1631097,203992,1630180,1630167,2,3,-1,2,1,3,430,100.0,300.0,-200.0,1.5,2023-24
16261671627741162774916301691631097202083203992163016716301681630180,1626167,1627741,1630169,1627749,1631097,203992,1630180,1630167,202083,1630168,3,2,1,1,2,3,600,300.0,100.0,200.0,1.5,2023-24
20399216277411627749163016916310972020831630167163016816301801630188,1627741,1630169,1627749,1631097,203992,1630180,1630167,202083,1630168,1630188,2,2,0,3,2,5,430,66.66666666666666,100.0,-33.33333333333334,0.8333333333333334,2023-24
2020832039921630167163018016310972044561628971162902716301681630188,1631097,203992,1630180,1630167,202083,1630168,1630188,204456,1628971,1629027,13,7,6,8,7,15,1890,162.5,100.0,62.5,0.26785714285714285,2023-24
20399216301671630168163018016310972044561628971162902716301881630552,1631097,203992,1630180,1630167,1630168,1630188,204456,1628971,1629027,1630552,7,3,4,2,3,5,810,350.0,100.0,250.0,0.8333333333333334,2023-24
20399220445616301671630168163018016261671628971162902716301741630552,203992,1630180,1630167,1630168,204456,1628971,1629027,1630552,1626167,1630174,5,4,1,3,3,6,820,166.66666666666669,133.33333333333331,33.33333333333337,0.6666666666666666,2023-24
203992162897116301671630168163018016261671629027163016916301741630552,203992,1630180,1630167,1630168,1628971,1629027,1630552,1626167,1630174,1630169,0,0,0,1,0,1,160,0.0,,,inf,2023-24
203992162897116290271630168163018016261671627741163016916301741630552,203992,1630180,1630168,1628971,1629027,1630552,1626167,1630174,1630169,1627741,5,5,0,2,2,4,630,250.0,250.0,0.0,1.0,2023-24
203992162616716301681630169163018016277411627749162963116301671641767,203992,1630180,1630168,1626167,1630169,1627741,1630167,1641767,1627749,1629631,13,10,3,7,7,14,1780,185.71428571428572,142.85714285714286,42.85714285714286,0.2857142857142857,2023-24
20399216261671630167163016916417672039911627749162897116296311630552,203992,1626167,1630169,1630167,1641767,1627749,1629631,1628971,203991,1630552,0,2,-2,0,1,1,150,,200.0,,inf,2023-24
162616716277491630167163016916417672039911628971162902716296311630552,1626167,1630169,1630167,1641767,1627749,1629631,1628971,203991,1630552,1629027,8,0,8,5,5,10,800,160.0,0.0,160.0,0.4,2023-24
162616716277491629631163016716301692039911628971162902716305521631097,1626167,1630169,1630167,1627749,1629631,1628971,203991,1630552,1629027,1631097,6,9,-3,6,5,11,1410,100.0,180.0,-80.0,0.36666666666666664,2023-24
162616716277491629631163016716301692039911627741162897116290271630552,1626167,1630169,1630167,1627749,1629631,1628971,203991,1630552,1629027,1627741,2,6,-4,3,3,6,640,66.66666666666666,200.0,-133.33333333333334,0.6666666666666666,2023-24
162616716277491628971162963116301692039911627741162902716301741630552,1626167,1630169,1627749,1629631,1628971,203991,1630552,1629027,1627741,1630174,17,22,-5,13,14,27,3430,130.76923076923077,157.14285714285714,-26.373626373626365,0.14835164835164835,2023-24
2039911626167162774916296311630169203992204456162774116301741630552,1626167,1630169,1627749,1629631,203991,1630552,1627741,1630174,204456,203992,2,2,0,2,1,3,450,100.0,200.0,-100.0,1.5,2023-24
2039911626167162774916296311630169203992204456162774116301741630180,1626167,1630169,1627749,1629631,203991,1627741,1630174,204456,203992,1630180,0,3,-3,0,1,1,110,,300.0,,inf,2023-24
