ID,P1H,P2H,P3H,P4H,P5H,P1V,P2V,P3V,P4V,P5V,Plus_Off,Minus_Def,Plus/Minus,Home_Poss_Off,Home_Poss_Def,Poss_Tot,Time,Off_Rating,Def_Rating,Net_Rating,h,Season
203991162774916283781628386162902716296311629636163017116301801630596,1628378,1628386,1629636,1630171,1630596,203991,1627749,1629027,1629631,1630180,10,13,-3,11,13,24,3090,90.9090909090909,100.0,-9.090909090909093,0.16783216783216784,2022-23
16283781628386162963616301711630596203991203992162774916296311630180,1628378,1628386,1629636,1630171,1630596,203991,1627749,1629631,1630180,203992,0,1,-1,2,1,3,510,0.0,100.0,-100.0,1.5,2022-23
162837816283861629636163017116305962039921627749163016816301801630552,1628378,1628386,1629636,1630171,1630596,1627749,1630180,203992,1630168,1630552,5,2,3,3,3,6,730,166.66666666666669,66.66666666666666,100.00000000000003,0.6666666666666666,2022-23
203992162837816301711630180163059616277471629027162973116301681630552,1628378,1630171,1630596,1630180,203992,1630168,1630552,1627747,1629731,1629027,2,0,2,0,1,1,270,,0.0,,inf,2022-23
20399216283781630168163018016305962019371627747162902716297311630552,1628378,1630596,1630180,203992,1630168,1630552,1627747,1629731,1629027,201937,2,3,-1,3,2,5,690,66.66666666666666,150.0,-83.33333333333334,0.8333333333333334,2022-23
20399216283781630168163018016305522019371627747162838616290271629731,1628378,1630180,203992,1630168,1630552,1627747,1629731,1629027,201937,1628386,6,0,6,1,2,3,310,600.0,0.0,600.0,1.5,2022-23
20399216277471629731163016816305522019371626224162838616290271631100,203992,1630168,1630552,1627747,1629731,1629027,201937,1628386,1626224,1631100,7,4,3,6,6,12,1439,116.66666666666667,66.66666666666666,50.000000000000014,0.3333333333333333,2022-23
203992162774716297311630168163055216262241628386162902716301711631100,203992,1630168,1630552,1627747,1629731,1629027,1628386,1626224,1631100,1630171,0,0,0,2,0,2,161,0.0,,,inf,2022-23
20399216277471628386163016816305522019371627749162963616301711631100,203992,1630168,1630552,1627747,1628386,1631100,1630171,201937,1629636,1627749,8,2,6,3,3,6,1150,266.66666666666663,66.66666666666666,199.99999999999997,0.6666666666666666,2022-23
203992162838616301681630552163110016277491628378162963616301711630596,203992,1630168,1630552,1628386,1631100,1630171,1629636,1627749,1628378,1630596,15,8,7,6,7,13,1860,250.0,114.28571428571428,135.71428571428572,0.30952380952380953,2022-23
16277491628386163016816305521631100201980203526162837816296311630205,1630168,1630552,1628386,1631100,1627749,1628378,201980,203526,1630205,1629631,8,6,2,4,4,8,1600,200.0,150.0,50.0,0.5,2022-23
2019802035261628386163020516305522039911629027162963116296361630180,1630552,1628386,201980,203526,1630205,1629631,1629636,203991,1629027,1630180,5,5,0,3,2,5,700,166.66666666666669,250.0,-83.33333333333331,0.8333333333333334,2022-23
2019802035261629631162963616302052039911627749162902716301801630596,201980,203526,1630205,1629631,1629636,203991,1629027,1630180,1630596,1627749,13,13,0,11,10,21,1890,118.18181818181819,130.0,-11.818181818181813,0.19090909090909092,2022-23
203991162902716296311629636163018016277491628378162838616301711630596,1629631,1629636,203991,1629027,1630180,1630596,1627749,1628378,1628386,1630171,15,12,3,10,10,20,2820,150.0,120.0,30.0,0.2,2022-23
203991162902716296311629636163018016277491628378162838616301711630205,1629631,1629636,203991,1629027,1630180,1627749,1628378,1628386,1630171,1630205,5,0,5,1,2,3,330,500.0,0.0,500.0,1.5,2022-23
20399116277491629631162963616301802039921628378162838616301711630205,1629631,1629636,203991,1630180,1627749,1628378,1628386,1630171,1630205,203992,0,2,-2,2,2,4,800,0.0,100.0,-100.0,1.0,2022-23
20399116283861629631162963616301802039921626224162902716301711630205,1629631,1629636,203991,1630180,1628386,1630171,1630205,203992,1626224,1629027,0,0,0,2,1,3,450,0.0,0.0,0.0,1.5,2022-23
162838616296311629636163017116302052039921626224162902716301681630552,1629631,1629636,1628386,1630171,1630205,203992,1626224,1629027,1630168,1630552,2,8,-6,5,5,10,1390,40.0,160.0,-120.0,0.4,2022-23
203992162622416283861629636163020516277471629027163016816305521631100,1629636,1628386,1630205,203992,1626224,1629027,1630168,1630552,1627747,1631100,0,0,0,0,1,1,340,,0.0,,inf,2022-23
203992162622416290271629636163020516277471628378163016816305521631100,1629636,1630205,203992,1626224,1629027,1630168,1630552,1627747,1631100,1628378,5,4,1,3,3,6,1003,166.66666666666669,133.33333333333331,33.33333333333337,0.6666666666666666,2022-23
203992162902716301681630205163055216277471628378163017116305961631100,1630205,203992,1629027,1630168,1630552,1627747,1631100,1628378,1630171,1630596,0,0,0,1,1,2,67,0.0,0.0,0.0,2.0,2022-23
20399216301681630205163055216311002019371626224162774916283781630596,1630205,203992,1630168,1630552,1631100,1628378,1630596,201937,1626224,1627749,0,10,-10,5,4,9,1730,0.0,250.0,-250.0,0.45,2022-23
20399216283781630168163020516305962019371626224162774916290271630180,1630205,203992,1630168,1628378,1630596,201937,1626224,1627749,1629027,1630180,2,2,0,2,2,4,530,100.0,100.0,0.0,1.0,2022-23
201937162837816301681630205163059616262241627749162902716296311630180,1630205,1630168,1628378,1630596,201937,1626224,1627749,1629027,1630180,1629631,10,4,6,4,4,8,1310,250.0,100.0,150.0,0.5,2022-23
1626224162837816301681630205163059616277491629027162963116296361630180,1630205,1630168,1628378,1630596,1626224,1627749,1629027,1630180,1629631,1629636,0,4,-4,2,2,4,430,0.0,200.0,-200.0,1.0,2022-23
162622416277491628378163020516305962039911629027162963116296361630180,1630205,1628378,1630596,1626224,1627749,1629027,1630180,1629631,1629636,203991,6,5,1,3,4,7,1100,200.0,125.0,75.0,0.5833333333333334,2022-23
1627749162902716301801630205163059620198020352620399116296311629731,1630205,1630596,1627749,1629027,1630180,1629631,203991,201980,203526,1629731,7,2,5,4,3,7,870,175.0,66.66666666666666,108.33333333333334,0.5833333333333334,2022-23
2019802035261629027162973116302052015771628981162972616302491631100,1630205,1629027,201980,203526,1629731,201577,1628981,1629726,1630249,1631100,0,2,-2,1,2,3,210,0.0,100.0,-100.0,1.5,2022-23
2015772019802035261629731163020516289811628988162972616302491631100,1630205,201980,203526,1629731,201577,1628981,1629726,1630249,1631100,1628988,3,7,-4,4,3,7,1020,75.0,233.33333333333334,-158.33333333333334,0.5833333333333334,2022-23
2026852034682039441626196162774216289731629011162962816296561630529,202685,203468,1626196,1627742,1630529,203944,1628973,1629011,1629628,1629656,43,29,14,26,24,50,7240,165.3846153846154,120.83333333333333,44.55128205128206,0.08012820512820513,2022-23
20268520394416261961627742163052916289731629011162962816296561630631,202685,1626196,1627742,1630529,203944,1628973,1629011,1629628,1629656,1630631,0,0,0,0,0,0,180,,,,,2022-23
20268520394416261961627742162897316290111629656163019316305301630631,202685,1626196,1627742,203944,1628973,1629011,1629656,1630631,1630530,1630193,7,2,5,4,5,9,1110,175.0,40.0,135.0,0.45,2022-23
203944162774216289731630530163063116262041628392162840416301931630230,1627742,203944,1628973,1630631,1630530,1630193,1626204,1630230,1628392,1628404,8,5,3,6,5,11,1585,133.33333333333331,100.0,33.333333333333314,0.36666666666666664,2022-23
162620416289731630193163053016306312034681628392162840416301671630230,1628973,1630631,1630530,1630193,1626204,1630230,1628392,1628404,203468,1630167,3,4,-1,2,3,5,545,150.0,133.33333333333331,16.666666666666686,0.8333333333333334,2022-23
162620416301931630230163053016306312034681628392162840416296281630167,1630631,1630530,1630193,1626204,1630230,1628392,1628404,203468,1630167,1629628,5,2,3,2,2,4,680,250.0,100.0,150.0,1.0,2022-23
16283921630193163023016305301630631202685203468162840416296281630167,1630631,1630530,1630193,1630230,1628392,1628404,203468,1630167,1629628,202685,2,0,2,2,1,3,490,100.0,0.0,100.0,1.5,2022-23
20346816284041630193163023016305302026851626196162901116296281630167,1630530,1630193,1630230,1628404,203468,1630167,1629628,202685,1626196,1629011,4,4,0,5,6,11,1280,80.0,66.66666666666666,13.333333333333343,0.36666666666666664,2022-23
20346816284041630167163019316305302026851626196162774216290111629628,1630530,1630193,1628404,203468,1630167,1629628,202685,1626196,1629011,1627742,2,8,-6,3,2,5,670,66.66666666666666,400.0,-333.33333333333337,0.8333333333333334,2022-23
