ID,P1H,P2H,P3H,P4H,P5H,P1V,P2V,P3V,P4V,P5V,Plus_Off,Minus_Def,Plus/Minus,Home_Poss_Off,Home_Poss_Def,Poss_Tot,Time,Off_Rating,Def_Rating,Net_Rating,h,Season
203952162838916283921628983162963916296521630558163059816311141642276,203952,1628389,1629639,1630558,1642276,1628392,1628983,1629652,1630598,1631114,10,16,-6,9,11,20,2770,111.11111111111111,145.45454545454547,-34.34343434343435,0.20202020202020202,2024-25
20395216283891628392162898316305582026921629652163059816311071631114,203952,1628389,1630558,1628392,1628983,1629652,1630598,1631114,202692,1631107,2,4,-2,3,3,6,660,66.66666666666666,133.33333333333331,-66.66666666666666,0.6666666666666666,2024-25
20395216283891628983162965216305582026921630598163110716311141631119,203952,1628389,1630558,1628983,1629652,1630598,1631114,202692,1631107,1631119,0,2,-2,1,1,2,170,0.0,200.0,-200.0,2.0,2024-25
20269220395216283891628983163055816279361630198163110716311191641794,203952,1628389,1630558,1628983,202692,1631107,1631119,1627936,1630198,1641794,3,4,-1,4,4,8,1460,75.0,100.0,-25.0,0.5,2024-25
202692162793616289831630198163110716290261629312162963916417941642276,1628983,202692,1631107,1627936,1630198,1641794,1629312,1629639,1642276,1629026,8,9,-1,8,7,15,2140,100.0,128.57142857142858,-28.571428571428584,0.26785714285714285,2024-25
202692162793616293121630198163110716283921629026162963916311141642276,202692,1631107,1627936,1630198,1629312,1629639,1642276,1629026,1628392,1631114,6,4,2,5,6,11,1660,120.0,66.66666666666666,53.33333333333334,0.36666666666666664,2024-25
202692162793616293121629639163019816283921629026163111416417961642276,202692,1627936,1630198,1629312,1629639,1642276,1629026,1628392,1631114,1641796,3,4,-1,2,1,3,770,150.0,400.0,-250.0,1.5,2024-25
20269216279361628392162902616293122039521628389162965216311141641796,202692,1627936,1629312,1629026,1628392,1631114,1641796,203952,1628389,1629652,0,3,-3,0,1,1,250,,300.0,,inf,2024-25
20269216283921629026162931216311142039521628389162965216305981641796,202692,1629312,1629026,1628392,1631114,1641796,203952,1628389,1629652,1630598,3,0,3,1,0,1,100,300.0,,,inf,2024-25
162839216290261629312163111416417962039521628389162965216305581630598,1629312,1629026,1628392,1631114,1641796,203952,1628389,1629652,1630598,1630558,0,0,0,0,1,1,260,,0.0,,inf,2024-25
203952162839216290261631114164179616283891629652163055816305981631107,1629026,1628392,1631114,1641796,203952,1628389,1629652,1630598,1630558,1631107,0,7,-7,3,2,5,860,0.0,350.0,-350.0,0.8333333333333334,2024-25
203952162838916296521630598164179616289831630198163055816311071631119,1641796,203952,1628389,1629652,1630598,1630558,1631107,1628983,1630198,1631119,2,3,-1,3,4,7,880,66.66666666666666,75.0,-8.333333333333343,0.5833333333333334,2024-25
203952162838916296521630558163059816289831629639163019816311071631119,203952,1628389,1629652,1630598,1630558,1631107,1628983,1630198,1631119,1629639,5,4,1,4,4,8,1020,125.0,100.0,25.0,0.5,2024-25
203952162838916296521630558163059816279361628983162963916311071631119,203952,1628389,1629652,1630598,1630558,1631107,1628983,1631119,1629639,1627936,5,2,3,3,3,6,650,166.66666666666669,66.66666666666666,100.00000000000003,0.6666666666666666,2024-25
1628389162965216305581630598163110716279361628983162963916311191641796,1628389,1629652,1630598,1630558,1631107,1628983,1631119,1629639,1627936,1641796,0,1,-1,0,0,0,100,,,,,2024-25
1628389162898316296391630558163059816279361628392162931216311141641796,1628389,1630598,1630558,1628983,1629639,1627936,1641796,1629312,1628392,1631114,5,0,5,4,3,7,650,125.0,0.0,125.0,0.5833333333333334,2024-25
162838916289831629639163055816305982039521628392162965216311141642276,1628389,1630598,1630558,1628983,1629639,1628392,1631114,203952,1642276,1629652,9,9,0,9,9,18,2840,100.0,100.0,0.0,0.2222222222222222,2024-25
16283891628392162898316305581630598202692203952163019816311071631114,1628389,1630598,1630558,1628983,1628392,1631114,203952,202692,1631107,1630198,8,7,1,5,6,11,2030,160.0,116.66666666666667,43.33333333333333,0.36666666666666664,2024-25
16283891628392163055816305981631114202692203952162902616301981631107,1628389,1630598,1630558,1628392,1631114,203952,202692,1631107,1630198,1629026,5,3,2,3,3,6,820,166.66666666666669,100.0,66.66666666666669,0.6666666666666666,2024-25
202692162839216301981631107163111416290261629312162963916296521642276,1628392,1631114,202692,1631107,1630198,1629026,1629312,1629639,1642276,1629652,7,8,-1,5,4,9,1156,140.0,200.0,-60.0,0.45,2024-25
