ID,P1H,P2H,P3H,P4H,P5H,P1V,P2V,P3V,P4V,P5V,Plus_Off,Minus_Def,Plus/Minus,Home_Poss_Off,Home_Poss_Def,Poss_Tot,Time,Off_Rating,Def_Rating,Net_Rating,h,Season
20158720233120269420270420271116278261630165163019116310931631105,201587,202331,202694,202704,1627826,202711,1630165,1630191,1631093,1631105,11,13,-2,12,12,24,3350,91.66666666666666,108.33333333333333,-16.66666666666667,0.16666666666666666,2022-23
2015872023312026942027041627826202692202711163016516301911631105,201587,202331,202694,202704,1627826,202711,1630165,1630191,1631105,202692,10,9,1,5,5,10,1530,200.0,180.0,20.0,0.4,2022-23
20233120269420271116301651631105202322202692162618116283791630180,202331,202694,202711,1630165,1631105,202692,202322,1626181,1628379,1630180,7,4,3,4,3,7,1530,175.0,133.33333333333331,41.666666666666686,0.5833333333333334,2022-23
202331202692202711163016516311052023221626181162837916296111630180,202331,202711,1630165,1631105,202692,202322,1626181,1628379,1630180,1629611,10,7,3,5,6,11,1190,200.0,116.66666666666667,83.33333333333333,0.36666666666666664,2022-23
20232220269216261811628379163018016278261628995162961116301911631093,202692,202322,1626181,1628379,1630180,1629611,1627826,1628995,1630191,1631093,10,13,-3,12,11,23,3110,83.33333333333334,118.18181818181819,-34.848484848484844,0.17424242424242425,2022-23
162618116278261628379162961116301802027041628977162899516301911631093,1626181,1628379,1630180,1629611,1627826,1628995,1630191,1631093,202704,1628977,1,4,-3,3,3,6,880,33.33333333333333,133.33333333333331,-99.99999999999999,0.6666666666666666,2022-23
162837916289951630180163019116310932015872023312026942027041628977,1628379,1630180,1628995,1630191,1631093,202704,1628977,201587,202331,202694,3,0,3,1,1,2,320,300.0,0.0,300.0,2.0,2022-23
20270416283791628977163018016301912015872023312026942027111630165,1628379,1630180,1630191,202704,1628977,201587,202331,202694,202711,1630165,2,0,2,1,1,2,340,200.0,0.0,200.0,2.0,2022-23
20158720270416283791628977163018020233120269420271116301651631105,1628379,1630180,202704,1628977,201587,202331,202694,202711,1630165,1631105,0,3,-3,1,1,2,380,0.0,300.0,-300.0,2.0,2022-23
201587202331162837916289771630180202694202711162782616301651631105,1628379,1630180,1628977,201587,202331,202694,202711,1630165,1631105,1627826,0,3,-3,1,1,2,350,0.0,300.0,-300.0,2.0,2022-23
20158720233120269416289771630180202322202711162782616301651631105,1630180,1628977,201587,202331,202694,202711,1630165,1631105,1627826,202322,2,4,-2,0,1,1,290,,400.0,,inf,2022-23
20158720233120269420271116289772023221627826163016516301911631105,1628977,201587,202331,202694,202711,1630165,1631105,1627826,202322,1630191,7,8,-1,6,7,13,1530,116.66666666666667,114.28571428571428,2.380952380952394,0.30952380952380953,2022-23
20158720233120269420271116301652027041627826163019116310931631105,201587,202331,202694,202711,1630165,1631105,1627826,1630191,202704,1631093,12,21,-9,9,9,18,3020,133.33333333333331,233.33333333333334,-100.00000000000003,0.2222222222222222,2022-23
2015872023312026942027111630165202692202704162782616301801631105,201587,202331,202694,202711,1630165,1631105,1627826,202704,202692,1630180,4,1,3,4,3,7,600,100.0,33.33333333333333,66.66666666666667,0.5833333333333334,2022-23
2015872023312026942027111630165202322202692162782616301801631105,201587,202331,202694,202711,1630165,1631105,1627826,202692,1630180,202322,4,0,4,1,1,2,360,400.0,0.0,400.0,2.0,2022-23
2015872023312026942027111630165202322202692162837916301801631105,201587,202331,202694,202711,1630165,1631105,202692,1630180,202322,1628379,5,1,4,4,4,8,830,125.0,25.0,100.0,0.5,2022-23
202331202692202694163016516301802023221626181162837916289771630191,202331,202694,1630165,202692,1630180,202322,1628379,1626181,1628977,1630191,4,0,4,2,3,5,450,200.0,0.0,200.0,0.8333333333333334,2022-23
2023222023312026921630165163018016261811627826162837916289771630191,202331,1630165,202692,1630180,202322,1628379,1626181,1628977,1630191,1627826,5,3,2,4,3,7,920,125.0,100.0,25.0,0.5833333333333334,2022-23
2023222023312026921628379163018016261811627826162897716301911631093,202331,202692,1630180,202322,1628379,1626181,1628977,1630191,1627826,1631093,3,2,1,4,4,8,620,75.0,50.0,25.0,0.5,2022-23
20232220269216261811628379163018016278261628977162961116301911631093,202692,1630180,202322,1628379,1626181,1628977,1630191,1627826,1631093,1629611,9,9,0,5,5,10,1830,180.0,180.0,0.0,0.4,2022-23
20232216261811628379162897716301802027111627826162961116310931631105,1630180,202322,1628379,1626181,1628977,1627826,1631093,1629611,202711,1631105,2,2,0,2,2,4,550,100.0,100.0,0.0,1.0,2022-23
2023221626181162837916289771630180202704202711162782616310931631105,1630180,202322,1628379,1626181,1628977,1627826,1631093,202711,1631105,202704,4,5,-1,4,4,8,1040,100.0,125.0,-25.0,0.5,2022-23
202322162782616283791628977163018020233120269420271116310931631105,1630180,202322,1628379,1628977,1627826,1631093,202711,1631105,202331,202694,1,0,1,0,1,1,140,,0.0,,inf,2022-23
202322202711162782616283791631093202331202694163016516301911631105,202322,1628379,1627826,1631093,202711,1631105,202331,202694,1630165,1630191,5,0,5,2,2,4,700,250.0,0.0,250.0,1.0,2022-23
20232220271116278261631093163110520158720233120269416301651630191,202322,1627826,1631093,202711,1631105,202331,202694,1630165,1630191,201587,4,0,4,3,2,5,800,133.33333333333331,0.0,133.33333333333331,0.8333333333333334,2022-23
20271116301651630191163109316311052015871626181162959916296111629650,1631093,202711,1631105,1630165,1630191,201587,1626181,1629599,1629611,1629650,2,5,-3,4,4,8,860,50.0,125.0,-75.0,0.5,2022-23
20271116301651630191163109316311052015871628379162959916296111629650,1631093,202711,1631105,1630165,1630191,201587,1629599,1629611,1629650,1628379,0,6,-6,2,2,4,360,0.0,300.0,-300.0,1.0,2022-23
