ID,P1H,P2H,P3H,P4H,P5H,P1V,P2V,P3V,P4V,P5V,Plus_Off,Minus_Def,Plus/Minus,Home_Poss_Off,Home_Poss_Def,Poss_Tot,Time,Off_Rating,Def_Rating,Net_Rating,h,Season
1628983162837916289911629652163021716305811630583163109616311141641713,1628983,1629652,1630581,1631096,1631114,1628379,1628991,1630217,1630583,1641713,11,12,-1,13,12,25,3170,84.61538461538461,100.0,-15.384615384615387,0.16025641025641027,2023-24
1628983162965216305811631096163111416283791628991162972316305831641713,1628983,1629652,1630581,1631096,1631114,1628379,1628991,1630583,1641713,1629723,4,2,2,1,1,2,630,400.0,200.0,200.0,2.0,2023-24
162898316305831631096163111416417132023301629117162972316301981631222,1628983,1631096,1631114,1630583,1641713,1629723,202330,1630198,1629117,1631222,0,2,-2,1,1,2,300,0.0,200.0,-200.0,2.0,2023-24
202330162898316297231630583164171316290261629117163019816312221641717,1628983,1630583,1641713,1629723,202330,1630198,1629117,1631222,1629026,1641717,5,7,-2,4,4,8,1500,125.0,175.0,-50.0,0.5,2023-24
202330162898316297231630198163058316290261629117163021716312221641717,1628983,1630583,1629723,202330,1630198,1629117,1631222,1629026,1641717,1630217,2,2,0,2,3,5,730,100.0,66.66666666666666,33.33333333333334,0.8333333333333334,2023-24
202330162898316291171629723163019816289911629026163021716312221641717,1628983,1629723,202330,1630198,1629117,1631222,1629026,1641717,1630217,1628991,2,2,0,1,0,1,311,200.0,,,inf,2023-24
20233016289831629117162972316301982034881628991163021716312221641717,1628983,1629723,202330,1630198,1629117,1631222,1641717,1630217,1628991,203488,3,2,1,2,4,6,559,150.0,50.0,100.0,0.75,2023-24
202330162899116302171631222164171716306101631096163111416311191641713,202330,1631222,1641717,1630217,1628991,1631096,1631114,1631119,1630610,1641713,4,0,4,4,3,7,1480,100.0,0.0,100.0,0.5833333333333334,2023-24
1628991163021716310961631222164171716305981630610163111416311191641713,1631222,1641717,1630217,1628991,1631096,1631114,1631119,1630610,1641713,1630598,4,3,1,3,4,7,830,133.33333333333331,75.0,58.333333333333314,0.5833333333333334,2023-24
1628991163061016311141631119164171316283791629652162972316305811630598,1628991,1631114,1631119,1630610,1641713,1630598,1629652,1630581,1628379,1629723,1,4,-3,3,2,5,700,33.33333333333333,200.0,-166.66666666666669,0.8333333333333334,2023-24
