ID,P1H,P2H,P3H,P4H,P5H,P1V,P2V,P3V,P4V,P5V,Plus_Off,Minus_Def,Plus/Minus,Home_Poss_Off,Home_Poss_Def,Poss_Tot,Time,Off_Rating,Def_Rating,Net_Rating,h,Season
201939203110203471203952162617216289911629630163021716417441642377,201939,203110,203471,203952,1626172,1628991,1629630,1630217,1641744,1642377,8,0,8,4,4,8,970,200.0,0.0,200.0,0.5,2024-25
201939203110203471203952162617216296301630217163058316417441642377,201939,203110,203471,203952,1626172,1629630,1630217,1641744,1642377,1630583,5,5,0,7,7,14,1880,71.42857142857143,71.42857142857143,0.0,0.2857142857142857,2024-25
2031102034712039521629630163021716277411629634163058316312181642377,203110,203471,203952,1629630,1630217,1642377,1630583,1627741,1631218,1629634,2,0,2,2,2,4,390,100.0,0.0,100.0,1.0,2024-25
20347120395216296301630217164237716277411629634163022816305831631218,203471,203952,1629630,1630217,1642377,1630583,1627741,1631218,1629634,1630228,5,6,-1,5,4,9,1060,100.0,150.0,-50.0,0.45,2024-25
20347120395216277411630217163058316296341630228163059016312181631222,203471,203952,1630217,1630583,1627741,1631218,1629634,1630228,1630590,1631222,2,0,2,2,2,4,560,100.0,0.0,100.0,1.0,2024-25
203471162774116296341630583163121816277801628379163022816305901631222,203471,1630583,1627741,1631218,1629634,1630228,1630590,1631222,1627780,1628379,0,0,0,1,2,3,400,0.0,0.0,0.0,1.5,2024-25
16277411629634163022816305831630590201939203110162778016283791631222,1630583,1627741,1629634,1630228,1630590,1631222,1627780,1628379,201939,203110,9,4,5,5,5,10,1515,180.0,80.0,100.0,0.4,2024-25
16277411629634163022816305831630590201939203110162837916303221631222,1630583,1627741,1629634,1630228,1630590,1631222,1628379,201939,203110,1630322,6,0,6,2,2,4,425,300.0,0.0,300.0,1.0,2024-25
20193920311016283791630322163122216289911629630163121816417441641764,1631222,1628379,201939,203110,1630322,1631218,1641764,1628991,1629630,1641744,0,0,0,1,0,1,210,0.0,,,inf,2024-25
20193916283791630322163121816312222039371628991162963016417441641764,1631222,1628379,201939,1630322,1631218,1641764,1628991,1629630,1641744,203937,10,7,3,9,10,19,2330,111.11111111111111,70.0,41.111111111111114,0.2111111111111111,2024-25
2019391628379162899116312181641764203937203952162963016417441642377,1628379,201939,1631218,1641764,1628991,1629630,1641744,203937,203952,1642377,4,6,-2,3,2,5,870,133.33333333333331,300.0,-166.66666666666669,0.8333333333333334,2024-25
2039372039521628991164176416423772034711627780162963416302171630590,1641764,1628991,203937,203952,1642377,203471,1627780,1629634,1630217,1630590,2,3,-1,2,3,5,810,100.0,100.0,0.0,0.8333333333333334,2024-25
2034712039372039521628991164176416277411629634163021716305831630590,1641764,1628991,203937,203952,203471,1629634,1630217,1630590,1627741,1630583,5,2,3,3,3,6,670,166.66666666666669,66.66666666666666,100.00000000000003,0.6666666666666666,2024-25
2034711627741162963416302171630590201939203110163022816305831631222,203471,1629634,1630217,1630590,1627741,1630583,201939,203110,1630228,1631222,4,5,-1,4,4,8,1280,100.0,125.0,-25.0,0.5,2024-25
201939203110203471163021716305832039521629630163022816312221641744,203471,1630217,1630583,201939,203110,1630228,1631222,203952,1629630,1641744,7,0,7,3,2,5,657,233.33333333333334,0.0,233.33333333333334,0.8333333333333334,2024-25
2019392034711630217163022816305832039521626172162963016312221641744,203471,1630217,1630583,201939,1630228,1631222,203952,1629630,1641744,1626172,0,0,0,0,1,1,108,,0.0,,inf,2024-25
2019392034711630217163022816305832039521626172162963016296341631222,203471,1630217,1630583,201939,1630228,1631222,203952,1629630,1626172,1629634,0,0,0,1,1,2,189,0.0,0.0,0.0,2.0,2024-25
2019392034711630217163022816305832039521627741162963016296341631222,203471,1630217,1630583,201939,1630228,1631222,203952,1629630,1629634,1627741,0,0,0,1,1,2,76,0.0,0.0,0.0,2.0,2024-25
201939203471203952162963016302172031101626172162899116417441642377,203471,1630217,201939,203952,1629630,203110,1626172,1628991,1641744,1642377,12,5,7,6,6,12,1710,200.0,83.33333333333334,116.66666666666666,0.3333333333333333,2024-25
201939203110203471203952163021716261721628991163059016417441642377,203471,1630217,201939,203952,203110,1626172,1628991,1641744,1642377,1630590,3,2,1,2,2,4,560,150.0,100.0,50.0,1.0,2024-25
201939203110203471203952163021716261721628991162963416305901642377,203471,1630217,201939,203952,203110,1626172,1628991,1642377,1630590,1629634,12,5,7,7,7,14,1840,171.42857142857142,71.42857142857143,99.99999999999999,0.2857142857142857,2024-25
162899116296341630217163059016423772039371627741163022816303221641764,1630217,1628991,1642377,1630590,1629634,203937,1627741,1630228,1630322,1641764,8,6,2,8,7,15,1790,100.0,85.71428571428571,14.285714285714292,0.26785714285714285,2024-25
