ID,P1H,P2H,P3H,P4H,P5H,P1V,P2V,P3V,P4V,P5V,Plus_Off,Minus_Def,Plus/Minus,Home_Poss_Off,Home_Poss_Def,Poss_Tot,Time,Off_Rating,Def_Rating,Net_Rating,h,Season
2007822019352011432026992039352039541627759162836916284011630178,200782,201935,202699,203954,1630178,201143,203935,1627759,1628369,1628401,9,6,3,7,8,15,2160,128.57142857142858,75.0,53.571428571428584,0.26785714285714285,2022-23
2007822019352026992039541630178203935203943162775916283691628401,200782,201935,202699,203954,1630178,203935,1627759,1628369,1628401,203943,2,8,-6,4,4,8,1030,50.0,200.0,-150.0,0.5,2022-23
2007822019352026992039541630178203935203943162775916283691629684,200782,201935,202699,203954,1630178,203935,1627759,1628369,203943,1629684,4,1,3,3,3,6,910,133.33333333333331,33.33333333333333,99.99999999999999,0.6666666666666666,2022-23
20078220193520269920393516301782039431626149162775916277631629684,200782,201935,202699,1630178,203935,1627759,203943,1629684,1626149,1627763,2,4,-2,3,3,6,910,66.66666666666666,133.33333333333331,-66.66666666666666,0.6666666666666666,2022-23
201935202699203935162775916296842019331626149162776316278631629001,201935,202699,203935,1627759,1629684,1626149,1627763,1627863,1629001,201933,0,4,-4,1,1,2,480,0.0,400.0,-400.0,2.0,2022-23
20193516261491627763162786316296842019331627777162836916284011629001,201935,1629684,1626149,1627763,1627863,1629001,201933,1627777,1628369,1628401,6,6,0,6,7,13,1495,100.0,85.71428571428571,14.285714285714292,0.30952380952380953,2022-23
20193516261491627763162786316296842019331628369162840116290011629680,201935,1629684,1626149,1627763,1627863,1629001,201933,1628369,1628401,1629680,1,0,1,1,0,1,203,100.0,,,inf,2022-23
20193516261491627763162786316296842039351628369162840116290011630178,201935,1629684,1626149,1627763,1627863,1629001,1628369,1628401,1630178,203935,0,0,0,1,0,1,12,0.0,,,inf,2022-23
16277631627863162836916290011629684201143203954162777716284011630178,1629684,1627763,1627863,1629001,1628369,1628401,1630178,203954,1627777,201143,6,6,0,2,3,5,1080,300.0,200.0,100.0,0.8333333333333334,2022-23
1627763162786316283691628401162900120114320394320395416277771630178,1627763,1627863,1629001,1628369,1628401,1630178,203954,1627777,201143,203943,3,0,3,2,1,3,390,150.0,0.0,150.0,1.5,2022-23
162776316278631628369162900116301782007822011432039432039541627759,1627763,1627863,1629001,1628369,1630178,203954,201143,203943,200782,1627759,2,0,2,2,2,4,730,100.0,0.0,100.0,1.0,2022-23
2011432039432039541629001163017820078220269920393516277591630573,1629001,1630178,203954,201143,203943,200782,1627759,202699,203935,1630573,8,4,4,2,2,4,680,400.0,200.0,200.0,1.0,2022-23
