ID,P1H,P2H,P3H,P4H,P5H,P1V,P2V,P3V,P4V,P5V,Plus_Off,Minus_Def,Plus/Minus,Home_Poss_Off,Home_Poss_Def,Poss_Tot,Time,Off_Rating,Def_Rating,Net_Rating,h,Season
162898316296522039911627749162902716301801630552163058116310961631114,1628983,1629652,1630581,1631096,1631114,203991,1627749,1629027,1630180,1630552,13,3,10,11,10,21,2640,118.18181818181819,30.0,88.18181818181819,0.19090909090909092,2023-24
203991162898316296521630581163111416277491629027163018016302351631119,1628983,1629652,1630581,1631114,203991,1627749,1629027,1630180,1631119,1630235,2,5,-3,2,3,5,730,100.0,166.66666666666669,-66.66666666666669,0.8333333333333334,2023-24
20399116277491628983163018016305812039921630198163023516311191641717,1628983,1630581,203991,1627749,1630180,1631119,1630235,1630198,1641717,203992,5,0,5,2,2,4,470,250.0,0.0,250.0,1.0,2023-24
20399116277491628983163018016311192039921630198163023516303221641717,1628983,203991,1627749,1630180,1631119,1630235,1630198,1641717,203992,1630322,2,5,-3,2,2,4,780,100.0,250.0,-150.0,1.0,2023-24
162774916289831630180163023516311192039921630168163019816303221641717,1628983,1627749,1630180,1631119,1630235,1630198,1641717,203992,1630322,1630168,7,2,5,3,2,5,690,233.33333333333334,100.0,133.33333333333334,0.8333333333333334,2023-24
162898316301801630198163023516311192039921629027163016816303221641717,1628983,1630180,1631119,1630235,1630198,1641717,203992,1630322,1630168,1629027,0,0,0,1,2,3,240,0.0,0.0,0.0,1.5,2023-24
203992162898316301981630235164171716290271629726163016816303221631096,1628983,1630235,1630198,1641717,203992,1630322,1630168,1629027,1631096,1629726,8,8,0,5,4,9,1174,160.0,200.0,-40.0,0.45,2023-24
203992162898316301981630235163032216290271629652162972616301681631096,1628983,1630235,1630198,203992,1630322,1630168,1629027,1631096,1629726,1629652,0,2,-2,0,1,1,217,,200.0,,inf,2023-24
203992162898316290271630168163032216277491629652162972616305981631096,1628983,203992,1630322,1630168,1629027,1631096,1629726,1629652,1630598,1627749,2,0,2,1,0,1,214,200.0,,,inf,2023-24
203992162898316290271630168163032216277491630198163023516310961631114,1628983,203992,1630322,1630168,1629027,1631096,1627749,1630198,1631114,1630235,0,0,0,0,1,1,45,,0.0,,inf,2023-24
