ID,P1H,P2H,P3H,P4H,P5H,P1V,P2V,P3V,P4V,P5V,Plus_Off,Minus_Def,Plus/Minus,Home_Poss_Off,Home_Poss_Def,Poss_Tot,Time,Off_Rating,Def_Rating,Net_Rating,h,Season
162616420308416261661627734162836816284701628969162898916290281631099,1626164,1626166,1628470,1628969,1629028,203084,1627734,1628368,1628989,1631099,17,17,0,14,16,30,4180,121.42857142857142,106.25,15.178571428571416,0.13392857142857142,2022-23
1626164162616616284701628969162902816277341628370162898916296441630558,1626164,1626166,1628470,1628969,1629028,1627734,1628989,1628370,1629644,1630558,2,0,2,1,1,2,400,200.0,0.0,200.0,2.0,2022-23
1626164162616616277341628470162902816283701628989162901316296441630558,1626164,1626166,1628470,1629028,1627734,1628989,1628370,1629644,1630558,1629013,0,0,0,2,1,3,390,0.0,0.0,0.0,1.5,2022-23
1626164162773416283701628989162902816278141629013162964416305581630613,1626164,1629028,1627734,1628989,1628370,1629644,1630558,1629013,1627814,1630613,5,7,-2,5,5,10,1270,100.0,140.0,-40.0,0.4,2022-23
162616416278141628370162901316296442026871628368162900216306131631099,1626164,1628370,1629644,1629013,1627814,1630613,202687,1628368,1629002,1631099,2,7,-5,4,4,8,960,50.0,175.0,-125.0,0.5,2022-23
202687162781416283701629013163061316283681628969162900216290561631099,1628370,1629013,1627814,1630613,202687,1628368,1629002,1631099,1628969,1629056,13,8,5,7,7,14,2100,185.71428571428572,114.28571428571428,71.42857142857144,0.2857142857142857,2022-23
202687162781416283681628370163061316284701628969162900216290561631099,1628370,1627814,1630613,202687,1628368,1629002,1631099,1628969,1629056,1628470,0,0,0,1,1,2,120,0.0,0.0,0.0,2.0,2022-23
202687162781416283681628370162900216261661628470162896916290561631099,1628370,1627814,202687,1628368,1629002,1631099,1628969,1629056,1628470,1626166,0,0,0,0,1,1,330,,0.0,,inf,2022-23
1627814162837016289691629056163109916261661627734162847016290281630558,1628370,1627814,1631099,1628969,1629056,1628470,1626166,1629028,1627734,1630558,4,6,-2,4,3,7,750,100.0,200.0,-100.0,0.5833333333333334,2022-23
162616616284701628969162902816290562030841626164162773416289891630558,1628969,1629056,1628470,1626166,1629028,1627734,1630558,1626164,203084,1628989,6,6,0,5,5,10,1270,120.0,120.0,0.0,0.4,2022-23
162616616277341628470162896916290282030841626164162837016289891630558,1628969,1628470,1626166,1629028,1627734,1630558,1626164,203084,1628989,1628370,6,4,2,3,4,7,1050,200.0,100.0,100.0,0.5833333333333334,2022-23
162773416284701628969162902816305582030841626164162781416283701628989,1628969,1628470,1629028,1627734,1630558,1626164,203084,1628989,1628370,1627814,7,6,1,5,5,10,1274,140.0,120.0,20.0,0.4,2022-23
162616416277341628470162896916290282030841627814162836816283701628989,1628969,1628470,1629028,1627734,1626164,203084,1628989,1628370,1627814,1628368,2,2,0,3,1,4,306,66.66666666666666,200.0,-133.33333333333334,1.3333333333333333,2022-23
162616416277341628470162896916290282030841626166162836816289891631099,1628969,1628470,1629028,1627734,1626164,203084,1628989,1628368,1626166,1631099,2,13,-11,10,10,20,2650,20.0,130.0,-110.0,0.2,2022-23
162616416277341628470162896916290282030841626166162898916290561630558,1628969,1628470,1629028,1627734,1626164,203084,1628989,1626166,1629056,1630558,5,0,5,2,2,4,910,250.0,0.0,250.0,1.0,2022-23
203084162616416277341628470162902816261661628989162901316290561630558,1628470,1629028,1627734,1626164,203084,1628989,1626166,1629056,1630558,1629013,6,2,4,2,2,4,660,300.0,100.0,200.0,1.0,2022-23
203084162616416277341628989162902816290131629056163055816306131630688,1629028,1627734,1626164,203084,1628989,1629056,1630558,1629013,1630613,1630688,0,7,-7,2,3,5,470,0.0,233.33333333333334,-233.33333333333334,0.8333333333333334,2022-23
203084162616416277341629028162905616283701629013163055816306131630688,1629028,1627734,1626164,203084,1629056,1630558,1629013,1630613,1630688,1628370,3,2,1,3,2,5,700,100.0,100.0,0.0,0.8333333333333334,2022-23
20308416261641627734162905616305582026871628370162901316306131630688,1627734,1626164,203084,1629056,1630558,1629013,1630613,1630688,1628370,202687,1,0,1,0,0,0,60,,,,,2022-23
20308416261641627734162905616305582026871628370162896916290131630688,1627734,1626164,203084,1629056,1630558,1629013,1630688,1628370,202687,1628969,0,0,0,1,1,2,220,0.0,0.0,0.0,2.0,2022-23
162616416277341629013162905616305582026871628368162837016289691630688,1627734,1626164,1629056,1630558,1629013,1630688,1628370,202687,1628969,1628368,3,0,3,1,2,3,320,300.0,0.0,300.0,1.5,2022-23
162616416277341629013162905616305582026871627814162836816283701628969,1627734,1626164,1629056,1630558,1629013,1628370,202687,1628969,1628368,1627814,0,2,-2,0,0,0,120,,,,,2022-23
162616416283701629013162905616305582026871627814162836816289691629002,1626164,1629056,1630558,1629013,1628370,202687,1628969,1628368,1627814,1629002,0,2,-2,4,5,9,1090,0.0,40.0,-40.0,0.45,2022-23
1626164162837016289691629013162905616278141628368162900216291111631099,1626164,1629056,1629013,1628370,1628969,1628368,1627814,1629002,1629111,1631099,10,10,0,6,6,12,1940,166.66666666666669,166.66666666666669,0.0,0.3333333333333333,2022-23
1627814162837016289691629013162905616261661627734162911116305581631099,1629056,1629013,1628370,1628969,1627814,1629111,1631099,1626166,1627734,1630558,2,0,2,3,2,5,630,66.66666666666666,0.0,66.66666666666666,0.8333333333333334,2022-23
162616616277341627814162837016289692030841628470162898916290281630558,1628370,1628969,1627814,1626166,1627734,1630558,1628470,1629028,203084,1628989,4,0,4,2,3,5,480,200.0,0.0,200.0,0.8333333333333334,2022-23
162616616277341628370162896916305582030841626164162847016289891629028,1628370,1628969,1626166,1627734,1630558,1628470,1629028,203084,1628989,1626164,4,0,4,2,1,3,410,200.0,0.0,200.0,1.5,2022-23
162773416283701628470162896916305582030841626164162781416289891629028,1628370,1628969,1627734,1630558,1628470,1629028,203084,1628989,1626164,1627814,0,4,-4,2,2,4,620,0.0,200.0,-200.0,1.0,2022-23
162773416284701628969162902816305582030841626164162781416283681628989,1628969,1627734,1630558,1628470,1629028,203084,1628989,1626164,1627814,1628368,2,3,-1,1,1,2,490,200.0,300.0,-100.0,2.0,2022-23
