ID,P1H,P2H,P3H,P4H,P5H,P1V,P2V,P3V,P4V,P5V,Plus_Off,Minus_Def,Plus/Minus,Home_Poss_Off,Home_Poss_Def,Poss_Tot,Time,Off_Rating,Def_Rating,Net_Rating,h,Season
20157220308116261711627752162837816283861629018162963616301711630596,201572,203081,1626171,1627752,1629018,1628378,1628386,1629636,1630171,1630596,16,8,8,10,9,19,2410,160.0,88.88888888888889,71.11111111111111,0.2111111111111111,2024-25
20157220308116261711628378162901816283861629636163017116305961631260,201572,203081,1626171,1629018,1628378,1628386,1629636,1630171,1630596,1631260,4,2,2,4,4,8,1220,100.0,50.0,50.0,0.5,2024-25
20157220308116283861629018162963616301711630241163059616312601641748,201572,203081,1629018,1628386,1629636,1630171,1630596,1631260,1641748,1630241,0,0,0,2,2,4,340,0.0,0.0,0.0,1.0,2024-25
20157220308116283861629018162963616277771630171163024116312601641748,201572,203081,1629018,1628386,1629636,1630171,1631260,1641748,1630241,1627777,2,0,2,0,0,0,90,,,,,2024-25
20157220308116283861629636163017116261921627777163024116312601641748,201572,203081,1628386,1629636,1630171,1631260,1641748,1630241,1627777,1626192,2,2,0,2,3,5,720,100.0,66.66666666666666,33.33333333333334,0.8333333333333334,2024-25
20157220308116283861629636163126016261921627777162966016302411641748,201572,203081,1628386,1629636,1631260,1641748,1630241,1627777,1626192,1629660,4,12,-8,4,3,7,1130,100.0,400.0,-300.0,0.5833333333333334,2024-25
203081162777716302411631260164174816261711626192162837816296601630596,203081,1631260,1641748,1630241,1627777,1626192,1629660,1626171,1628378,1630596,7,7,0,4,6,10,1290,175.0,116.66666666666667,58.33333333333333,0.4166666666666667,2024-25
1626192162777716296601631260164174816261531626171162837816305961641854,1631260,1641748,1627777,1626192,1629660,1626171,1628378,1630596,1626153,1641854,3,3,0,5,4,9,1290,60.0,75.0,-15.0,0.45,2024-25
1626171162619216277771629660163126016261531628378162901816305961641854,1631260,1627777,1626192,1629660,1626171,1628378,1630596,1626153,1641854,1629018,4,0,4,1,2,3,550,400.0,0.0,400.0,1.5,2024-25
1626171162777716283781629660163126016261531627752162901816305961641854,1631260,1627777,1629660,1626171,1628378,1630596,1626153,1641854,1629018,1627752,3,2,1,1,1,2,400,300.0,200.0,100.0,2.0,2024-25
162615316261711627777162837816305962015721627752162901816312471641854,1627777,1626171,1628378,1630596,1626153,1641854,1629018,1627752,201572,1631247,0,0,0,1,0,1,210,0.0,,,inf,2024-25
162615316261711628378163059616418542015721627752162901816302411631247,1626171,1628378,1630596,1626153,1641854,1629018,1627752,201572,1631247,1630241,3,0,3,0,1,1,180,,0.0,,inf,2024-25
16261711628378162901816305961641854201572203081162775216302411631247,1626171,1628378,1630596,1641854,1629018,1627752,201572,1631247,1630241,203081,0,6,-6,3,2,5,650,0.0,300.0,-300.0,0.8333333333333334,2024-25
20157216261711627752162901816312472030811628386162963616301711630241,1626171,1629018,1627752,201572,1631247,1630241,203081,1628386,1629636,1630171,7,6,1,2,3,5,1040,350.0,200.0,150.0,0.8333333333333334,2024-25
20157220308116277521629018163024116277771628386162963616301711641748,1629018,1627752,201572,1630241,203081,1628386,1629636,1630171,1641748,1627777,6,0,6,3,3,6,550,200.0,0.0,200.0,0.6666666666666666,2024-25
20308116283861629018162963616302412015721626192162777716301711631260,1629018,1630241,203081,1628386,1629636,1630171,1627777,201572,1626192,1631260,10,7,3,5,5,10,1500,200.0,140.0,60.0,0.4,2024-25
20308116283861629636163017116302412015721626171162619216305961631260,1630241,203081,1628386,1629636,1630171,201572,1626192,1631260,1626171,1630596,0,2,-2,1,1,2,120,0.0,200.0,-200.0,2.0,2024-25
20157220308116283861629636163024116261711626192162837816305961631260,1630241,203081,1628386,1629636,201572,1626192,1631260,1626171,1630596,1628378,2,3,-1,4,4,8,710,50.0,75.0,-25.0,0.5,2024-25
20157220308116261711628386162963616277521628378162901816301711630596,203081,1628386,1629636,201572,1626171,1630596,1628378,1627752,1629018,1630171,8,16,-8,9,9,18,2930,88.88888888888889,177.77777777777777,-88.88888888888889,0.2222222222222222,2024-25
20157220308116261711628386162963616277521627777162901816296601630241,203081,1628386,1629636,201572,1626171,1627752,1629018,1627777,1629660,1630241,3,0,3,2,1,3,450,150.0,0.0,150.0,1.5,2024-25
20157220308116261711628386162963616277771629660163024116312601641748,203081,1628386,1629636,201572,1626171,1627777,1629660,1630241,1631260,1641748,5,13,-8,9,9,18,2750,55.55555555555556,144.44444444444443,-88.88888888888887,0.2222222222222222,2024-25
20157220308116277771629660163024116261921628378163059616312601641748,203081,201572,1627777,1629660,1630241,1631260,1641748,1626192,1628378,1630596,0,0,0,3,4,7,877,0.0,0.0,0.0,0.5833333333333334,2024-25
