ID,P1H,P2H,P3H,P4H,P5H,P1V,P2V,P3V,P4V,P5V,Plus_Off,Minus_Def,Plus/Minus,Home_Poss_Off,Home_Poss_Def,Poss_Tot,Time,Off_Rating,Def_Rating,Net_Rating,h,Season
203500201144203482203903162837416284151629020162963016297231630583,203500,1628415,1629630,1629723,1630583,201144,203482,203903,1628374,1629020,8,9,-1,10,12,22,3140,80.0,75.0,5.0,0.18333333333333332,2022-23
20114420350016283741629630162972316261451627736162901216290201631223,203500,1629630,1629723,201144,1628374,1629020,1626145,1631223,1627736,1629012,9,2,7,3,2,5,990,300.0,100.0,200.0,0.8333333333333334,2022-23
201144162837416290201629630162972316261451627736162901216296341631223,1629630,1629723,201144,1628374,1629020,1626145,1631223,1627736,1629012,1629634,4,10,-6,5,5,10,1520,80.0,200.0,-120.0,0.4,2022-23
162614516277361629012162963416312232034821628415162965916305341630583,1626145,1631223,1627736,1629012,1629634,1628415,1630583,203482,1629659,1630534,2,5,-3,5,5,10,1453,40.0,100.0,-60.0,0.4,2022-23
162614516277361628415162901216296342034821629630162965916305341630583,1626145,1627736,1629012,1629634,1628415,1630583,203482,1629659,1630534,1629630,0,0,0,1,0,1,97,0.0,,,inf,2022-23
20348216261451627736162841516296342039031629659163021416305341631223,1626145,1627736,1629634,1628415,203482,1629659,1630534,1630214,1631223,203903,9,7,2,7,7,14,1860,128.57142857142858,100.0,28.571428571428584,0.2857142857142857,2022-23
20348216261451627736162841516296342039031629659163021416305341631113,1626145,1627736,1629634,1628415,203482,1629659,1630534,1630214,203903,1631113,7,0,7,4,5,9,1210,175.0,0.0,175.0,0.45,2022-23
20350020390316277361629630163111316283741629012162902016297231630583,1627736,203903,1631113,203500,1629630,1629723,1630583,1628374,1629012,1629020,3,3,0,3,2,5,720,100.0,150.0,-50.0,0.8333333333333334,2022-23
2035002039031629630162972316305832011441628374162901216290201631223,203903,203500,1629630,1629723,1630583,1628374,1629012,1629020,1631223,201144,8,0,8,6,7,13,1600,133.33333333333331,0.0,133.33333333333331,0.30952380952380953,2022-23
2035002039031628374162901216296302011441626145162841516290201631223,203903,203500,1629630,1628374,1629012,1629020,1631223,201144,1626145,1628415,6,8,-2,3,3,6,958,200.0,266.66666666666663,-66.66666666666663,0.6666666666666666,2022-23
203500203903162837416290121629630201144203482162614516284151631223,203903,203500,1629630,1628374,1629012,1631223,201144,1626145,1628415,203482,5,0,5,3,2,5,783,166.66666666666669,0.0,166.66666666666669,0.8333333333333334,2022-23
20350020390316283741629012162963016261451628415162902016297231630534,203903,203500,1629630,1628374,1629012,1626145,1628415,1629020,1629723,1630534,0,0,0,1,1,2,69,0.0,0.0,0.0,2.0,2022-23
203500203903162837416284151629630201144203482162902016297231630583,203903,203500,1629630,1628374,1628415,1629020,1629723,1630583,201144,203482,6,11,-5,8,9,17,2510,75.0,122.22222222222223,-47.22222222222223,0.2361111111111111,2022-23
203500203903162837416284151629630201144203482162773616297231630583,203903,203500,1629630,1628374,1628415,1629723,1630583,201144,203482,1627736,3,4,-1,2,1,3,290,150.0,400.0,-250.0,1.5,2022-23
2035002039031628374162841516296302011441627736162901216297231630583,203903,203500,1629630,1628374,1628415,1629723,1630583,201144,1627736,1629012,0,0,0,0,1,1,50,,0.0,,inf,2022-23
20390316283741628415162963016297232011441627736162901216296341630583,203903,1629630,1628374,1628415,1629723,1630583,201144,1627736,1629012,1629634,0,0,0,1,1,2,180,0.0,0.0,0.0,2.0,2022-23
20114420390316283741629630162972316261451627736162901216296341631223,203903,1629630,1628374,1629723,201144,1627736,1629012,1629634,1626145,1631223,9,2,7,6,5,11,1400,150.0,40.0,110.0,0.36666666666666664,2022-23
201144162773616283741629630162972316261451629012162963416305341631223,1629630,1628374,1629723,201144,1627736,1629012,1629634,1626145,1631223,1630534,13,11,2,7,7,14,1870,185.71428571428572,157.14285714285714,28.571428571428584,0.2857142857142857,2022-23
