ID,P1H,P2H,P3H,P4H,P5H,P1V,P2V,P3V,P4V,P5V,Plus_Off,Minus_Def,Plus/Minus,Home_Poss_Off,Home_Poss_Def,Poss_Tot,Time,Off_Rating,Def_Rating,Net_Rating,h,Season
20399125442030761629027162906016305521630559163070016311081642258,203991,1629027,1630552,1630700,1642258,2544,203076,1629060,1630559,1631108,16,13,3,14,13,27,3340,114.28571428571428,100.0,14.285714285714278,0.14835164835164835,2024-25
20307616290601630559163070016422582039921627827162963116301681631108,1630700,1642258,203076,1629060,1630559,1631108,203992,1629631,1630168,1627827,4,0,4,2,2,4,790,200.0,0.0,200.0,1.0,2024-25
20307620399216305591630700164225816278271629003162962916296311630168,1630700,1642258,203076,1630559,203992,1629631,1630168,1627827,1629003,1629629,0,0,0,1,1,2,360,0.0,0.0,0.0,2.0,2024-25
20307620399216296311630168163055916278271629003162902716296291630552,203076,1630559,203992,1629631,1630168,1627827,1629003,1629629,1629027,1630552,7,7,0,4,4,8,1100,175.0,175.0,0.0,0.5,2024-25
20307620399216278271629631163016825441629003162902716296291630552,203076,203992,1629631,1630168,1627827,1629003,1629629,1629027,1630552,2544,2,5,-3,2,3,5,610,100.0,166.66666666666669,-66.66666666666669,0.8333333333333334,2024-25
203992162782716290031629631163016825441629027162962916296371630552,203992,1629631,1630168,1627827,1629003,1629629,1629027,1630552,2544,1629637,2,3,-1,4,5,9,1000,50.0,60.0,-10.0,0.45,2024-25
2544162782716290271630168163055216296371629726163055916422581642261,1630168,1627827,1629027,1630552,2544,1629637,1629726,1642258,1630559,1642261,6,4,2,3,3,6,1030,200.0,133.33333333333331,66.66666666666669,0.6666666666666666,2024-25
2544162902716296371630168163055216297261630559163110816422581642261,1630168,1629027,1630552,2544,1629637,1629726,1642258,1630559,1642261,1631108,6,8,-2,5,5,10,1390,120.0,160.0,-40.0,0.4,2024-25
16297261630168163055916422581642261203076203992162906016307001631108,1630168,1629726,1642258,1630559,1642261,1631108,203992,1630700,203076,1629060,2,0,2,1,0,1,240,200.0,,,inf,2024-25
16297261630168163055916311081642261203076203992162906016296311630700,1630168,1629726,1630559,1642261,1631108,203992,1630700,203076,1629060,1629631,0,0,0,1,2,3,310,0.0,0.0,0.0,1.5,2024-25
2039921629726163055916311081642261203076203991162906016296311630700,1629726,1630559,1642261,1631108,203992,1630700,203076,1629060,1629631,203991,6,4,2,2,1,3,610,300.0,400.0,-100.0,1.5,2024-25
2039921629726163070016311081642261203076203991162900316290601629631,1629726,1642261,1631108,203992,1630700,203076,1629060,1629631,203991,1629003,7,8,-1,6,7,13,1820,116.66666666666667,114.28571428571428,2.380952380952394,0.30952380952380953,2024-25
2030762039921629631163110816422612544203991162902716305521630559,1642261,1631108,203992,203076,1629631,203991,1629027,1630552,2544,1630559,0,3,-3,1,1,2,370,0.0,300.0,-300.0,2.0,2024-25
20307620399116290271629631163110825441627827163055216305591630700,1631108,203076,1629631,203991,1629027,1630552,2544,1630559,1630700,1627827,7,2,5,5,6,11,1430,140.0,33.33333333333333,106.66666666666667,0.36666666666666664,2024-25
20307620399116290271630552163110825441629060163055916307001642258,1631108,203076,203991,1629027,1630552,2544,1630559,1630700,1642258,1629060,14,16,-2,11,11,22,2920,127.27272727272727,145.45454545454547,-18.1818181818182,0.18181818181818182,2024-25
2544203076203991163055916311082039921629060162963116307001642258,1631108,203076,203991,2544,1630559,1630700,1642258,1629060,203992,1629631,2,0,2,1,1,2,410,200.0,0.0,200.0,2.0,2024-25
20307616305591630700163110816422582039921627827162906016296311630168,1631108,203076,1630559,1630700,1642258,1629060,203992,1629631,1630168,1627827,5,7,-2,6,6,12,1680,83.33333333333334,116.66666666666667,-33.33333333333333,0.3333333333333333,2024-25
20307620399216296311630168163055916278271629003162902716305521642261,203076,1630559,203992,1629631,1630168,1627827,1629027,1630552,1629003,1642261,5,3,2,5,4,9,1020,100.0,75.0,25.0,0.45,2024-25
20307620399216278271629631163016825441629003162902716305521642261,203076,203992,1629631,1630168,1627827,1629027,1630552,1629003,1642261,2544,5,3,2,4,4,8,1170,125.0,75.0,50.0,0.5,2024-25
2544162782716290271630168163055216296291629637162972616305591642258,1630168,1627827,1629027,1630552,2544,1629726,1642258,1629629,1629637,1630559,4,5,-1,5,6,11,1990,80.0,83.33333333333334,-3.333333333333343,0.36666666666666664,2024-25
25441629027162972616301681630552203076203992162962916305591631108,1630168,1629027,1630552,2544,1629726,1629629,1630559,203992,203076,1631108,2,0,2,2,2,4,560,100.0,0.0,100.0,1.0,2024-25
25441629027162962916301681630559203076203992162963116307001631108,1630168,1629027,2544,1629629,1630559,203992,203076,1631108,1629631,1630700,7,5,2,3,3,6,1070,233.33333333333334,166.66666666666669,66.66666666666666,0.6666666666666666,2024-25
