ID,P1H,P2H,P3H,P4H,P5H,P1V,P2V,P3V,P4V,P5V,Plus_Off,Minus_Def,Plus/Minus,Home_Poss_Off,Home_Poss_Def,Poss_Tot,Time,Off_Rating,Def_Rating,Net_Rating,h,Season
20076820271016283891629007162901816296281629639163019316305671631107,200768,202710,1628389,1629639,1631107,1629007,1629018,1629628,1630193,1630567,15,6,9,7,8,15,2540,214.28571428571428,75.0,139.28571428571428,0.26785714285714285,2023-24
2007682027101628389162963916311072011521629018162962816301931630567,200768,202710,1628389,1629639,1631107,1629018,1629628,1630193,1630567,201152,7,5,2,3,4,7,1040,233.33333333333334,125.0,108.33333333333334,0.5833333333333334,2023-24
2007682027101629018162963916311072011521628997162962816301931630567,200768,202710,1629639,1631107,1629018,1629628,1630193,1630567,201152,1628997,0,2,-2,2,1,3,380,0.0,200.0,-200.0,1.5,2023-24
200768202710162901816296391631107201152203471162899716301931630567,200768,202710,1629639,1631107,1629018,1630193,1630567,201152,1628997,203471,7,5,2,6,7,13,1710,116.66666666666667,71.42857142857143,45.23809523809524,0.30952380952380953,2023-24
20115220347116261961628997162963916283891628449162931216296281641711,1629639,201152,1628997,203471,1626196,1628389,1629312,1628449,1629628,1641711,12,0,12,6,4,10,1530,200.0,0.0,200.0,0.4166666666666667,2023-24
20115220347116261961628389162899716284491629130162931216296281641711,201152,1628997,203471,1626196,1628389,1629312,1628449,1629628,1641711,1629130,9,2,7,4,5,9,1770,225.0,40.0,185.0,0.45,2023-24
203471162619616283891628997162931216284491629007162913016296281641711,1628997,203471,1626196,1628389,1629312,1628449,1629628,1641711,1629130,1629007,3,0,3,2,1,3,340,150.0,0.0,150.0,1.5,2023-24
20347116261961628389162844916289972027101629007162913016296281641711,1628997,203471,1626196,1628389,1628449,1629628,1641711,1629130,1629007,202710,3,4,-1,2,2,4,560,150.0,200.0,-50.0,1.0,2023-24
20347116261961628997162900716291302027101628418162901816301931630567,1628997,203471,1626196,1629130,1629007,202710,1628418,1629018,1630193,1630567,6,6,0,2,3,5,820,300.0,200.0,100.0,0.8333333333333334,2023-24
20271020347116289971629007162913016284181629018162963916301931630567,1628997,203471,1629130,1629007,202710,1628418,1629018,1630193,1630567,1629639,3,1,2,2,2,4,440,150.0,50.0,100.0,1.0,2023-24
202710162841816289971629007162913016290181629628162963916301931630567,1628997,1629130,1629007,202710,1628418,1629018,1630193,1630567,1629639,1629628,7,6,1,6,5,11,1400,116.66666666666667,120.0,-3.3333333333333286,0.36666666666666664,2023-24
2027101629018162963916301931630567200768201152162838916293121629628,202710,1629018,1630193,1630567,1629639,1629628,200768,1628389,1629312,201152,6,6,0,6,6,12,1870,100.0,100.0,0.0,0.3333333333333333,2023-24
20271016290181629639163019316305672007681628389162900716296281631107,202710,1629018,1630193,1630567,1629639,1629628,200768,1628389,1631107,1629007,2,4,-2,3,3,6,910,66.66666666666666,133.33333333333331,-66.66666666666666,0.6666666666666666,2023-24
2027101629018162963916301931630567200768201152162838916296281631107,202710,1629018,1630193,1630567,1629639,1629628,200768,1628389,1631107,201152,2,8,-6,4,4,8,1470,50.0,200.0,-150.0,0.5,2023-24
202710162901816296281629639163056720076820115220347116283891631107,202710,1629018,1630567,1629639,1629628,200768,1628389,1631107,201152,203471,0,4,-4,2,3,5,970,0.0,133.33333333333331,-133.33333333333331,0.8333333333333334,2023-24
200768202710162962816296391630567201152203471162838916301931631107,202710,1630567,1629639,1629628,200768,1628389,1631107,201152,203471,1630193,3,6,-3,3,3,6,1030,100.0,200.0,-100.0,0.6666666666666666,2023-24
200768202710162962816296391631107201152203471162899716290181630193,202710,1629639,1629628,200768,1631107,201152,203471,1630193,1628997,1629018,3,2,1,3,3,6,1010,100.0,66.66666666666666,33.33333333333334,0.6666666666666666,2023-24
20271020347116296281629639163110716261961628997162900716290181630193,202710,1629639,1629628,1631107,203471,1630193,1628997,1629018,1626196,1629007,0,0,0,1,0,1,140,0.0,,,inf,2023-24
203471162899716296281629639163019316261961628389162844916290071629130,1629639,1629628,203471,1630193,1628997,1626196,1629007,1628389,1629130,1628449,6,6,0,6,7,13,1670,100.0,85.71428571428571,14.285714285714292,0.30952380952380953,2023-24
1626196162899716290071629639163019316283891628449162913016305671641711,1629639,1630193,1628997,1626196,1629007,1628389,1629130,1628449,1630567,1641711,2,6,-4,5,5,10,1320,40.0,120.0,-80.0,0.4,2023-24
162619616283891628997162900716301932007681628449162901816291301630567,1630193,1628997,1626196,1629007,1628389,1629130,1628449,1630567,200768,1629018,0,2,-2,2,2,4,430,0.0,100.0,-100.0,1.0,2023-24
1626196162838916284491628997162913020076820115220347116290181630567,1628997,1626196,1628389,1629130,1628449,1630567,200768,1629018,201152,203471,8,4,4,3,3,6,1200,266.66666666666663,133.33333333333331,133.33333333333331,0.6666666666666666,2023-24
1626196162838916284491628997162913020076820115220347116296281630567,1628997,1626196,1628389,1629130,1628449,1630567,200768,201152,203471,1629628,2,3,-1,2,2,4,650,100.0,150.0,-50.0,1.0,2023-24
200768162619616283891629130163056720115220271020347116290181629628,1626196,1628389,1629130,1630567,200768,201152,203471,1629628,202710,1629018,13,4,9,6,5,11,2190,216.66666666666666,80.0,136.66666666666666,0.36666666666666664,2023-24
162619616293121629628163110716311152020661629007163124116313061641711,1626196,1629628,1629312,1631107,1631115,1631306,202066,1629007,1631241,1641711,0,5,-5,2,2,4,330,0.0,250.0,-250.0,1.0,2023-24
162619616293121631107163111516313062020661628449162966716312411641711,1626196,1629312,1631107,1631115,1631306,202066,1631241,1641711,1628449,1629667,2,0,2,3,4,7,1080,66.66666666666666,0.0,66.66666666666666,0.5833333333333334,2023-24
